leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
323,-2.58411,-0.9672,-0.36366,-3.13791,-2.57728,-1.22741,-6.00412,-0.34516,-3.053,-4.17336,-1.38041,-2.81339,-0.70268,-1.01907
324,-2.58265,-0.28785,-6.21704,-1.40543,-1.36327,-3.51825,-1.11371,-0.62029,-3.72409,-1.41813,-2.08659,-2.04815,-1.3513,-3.24096
325,-2.56505,-1.0489,-0.50063,-3.0328,-1.70545,-5.31191,-0.57424,-2.94457,-1.70412,-2.03362,-5.97242,-0.08926,-0.11664,-0.12482
326,-2.56336,-1.47233,-2.40925,-1.66036,-2.72417,-1.17806,-4.9098,-3.71034,-2.46949,-1.62712,-4.04774,-2.31175,-1.70287,-1.62614
327,-2.55263,-1.1047,-0.36765,-2.44175,-1.12612,-0.72705,-1.50341,-4.38145,-2.95171,-3.03468,-4.21242,-4.70699,-1.88795,-1.23526
328,-2.55083,-3.73274,-0.63641,-4.92842,-3.9261,-1.66899,-0.00836,-0.51612,-2.01981,-0.42048,-4.78575,-1.98123,-2.05161,-1.05125
329,-2.5485,-0.25466,-0.79888,-3.55893,-2.36149,-2.13672,-1.82832,-1.20546,-7.02044,-0.92142,-2.11767,-0.41573,-1.66322,-2.76383
330,-2.54673,-0.62273,-2.88318,-3.34201,-1.26188,-0.41181,-0.19372,-1.7662,-2.84358,-0.05546,-0.68944,-4.0425,-6.50568,-1.22299
331,-2.54063,-1.81466,-3.48127,-1.13145,-1.24855,-1.57249,-4.90597,-0.67436,-5.80072,-2.59046,-0.96038,-0.57817,-0.3805,-2.55689
332,-2.53775,-0.21813,-1.6571,-3.61661,-0.42382,-0.59243,-0.20215,-6.01084,-1.45292,-1.36833,-4.89289,-3.3601,-0.79442,-1.06757
333,-2.52102,-0.31674,-4.05436,-1.7137,-1.14583,-6.26149,-0.07178,-0.85875,-1.99508,-1.56924,-0.00213,-3.6384,-3.52633,-0.88988
334,-2.51822,-1.50741,-3.1297,-5.93945,-1.1547,-1.39963,-3.51365,-2.17405,-2.84988,-0.72367,-1.79144,-1.71599,-1.67894,-2.88644
335,-2.51293,-1.58343,-0.20294,-1.03269,-4.81711,-0.35819,-3.44003,-1.03154,-0.6049,-3.09002,-3.27544,-1.94277,-5.23999,-1.4018
336,-2.49985,-0.21093,-2.37868,-4.77082,-1.57825,-1.08159,-0.87423,-1.19633,-0.59124,-1.71071,-1.37203,-1.36725,-4.81918,-5.40173
337,-2.49819,-1.59965,-0.8893,-4.19573,-0.71919,-0.76671,-5.5758,-1.54675,-1.68432,-4.0824,-2.7517,-0.38678,-1.28453,-3.05674
338,-2.49599,-1.0025,-0.4048,-6.72567,-3.35443,-0.53754,-0.83915,-2.82629,-0.65504,-3.78344,-2.87005,-1.99662,-0.19822,-0.35616
339,-2.49309,-5.42619,-1.94667,-0.00804,-0.13415,-0.84046,-0.85406,-2.72138,-4.9151,-0.65562,-3.04289,-0.36176,-4.20224,-0.23389
340,-2.4899,-2.04717,-1.2789,-2.76792,-0.05508,-2.47471,-0.73222,-6.11542,-0.31217,-5.00694,-0.21456,-1.86868,-2.64592,-0.73831
341,-2.48881,-2.71598,-0.70396,-1.5871,-1.65217,-0.31962,-1.68339,-0.0962,-8.29199,-1.53114,-1.75494,-0.08851,-0.97089,-1.61499
342,-2.48846,-3.35736,-1.11618,-2.08722,-2.56897,-3.3708,-2.49194,-0.80562,-0.25653,-3.87665,-1.14031,-5.9225,-0.77307,-0.21085
343,-2.48391,-0.24376,-3.672,-0.43869,-0.41419,-2.41095,-4.42912,-5.64511,-3.74684,-0.86632,-1.3427,-1.16698,-0.18559,-2.15354
344,-2.48347,-2.62004,-5.04455,-0.24374,-0.35044,-0.66538,-0.15032,-0.02998,-0.91132,-3.31393,-6.08715,-3.28635,-1.03014,-0.38033
345,-2.48183,-0.83704,-1.23665,-1.48412,-6.12669,-0.4757,-2.71276,-0.83516,-1.25611,-4.82541,-2.81729,-1.57046,-0.05685,-2.88439
346,-2.4799,-0.31216,-0.29921,-3.20577,-3.44087,-4.75096,-0.99494,-1.96931,-2.82147,-2.36887,-3.75723,-2.67959,-2.83932,-1.08434
347,-2.46809,-1.49661,-2.17331,-1.41218,-1.2866,-3.11751,-1.88431,-3.01117,-5.20453,-4.82148,-0.27995,-2.99368,-1.18431,-0.42688
348,-2.46123,-0.98255,-0.34871,-2.19085,-2.04992,-5.16059,-4.60133,-1.73488,-2.18997,-0.25921,-1.41252,-1.67849,-1.72866,-4.51394
349,-2.45957,-0.88194,-1.76026,-1.35836,-3.68012,-1.81375,-3.69968,-2.62412,-5.02792,-1.86422,-1.52388,-0.31804,-3.58093,-2.61164
350,-2.4584,-2.02101,-3.32349,-2.43069,-3.57232,-4.46316,-2.12699,-0.24781,-3.2132,-1.4194,-1.92825,-4.15036,-1.48737,-0.39482
351,-2.4471,-0.98293,-0.23422,-6.30599,-0.88721,-3.48255,-0.48587,-0.9421,-2.69214,-3.11814,-3.06706,-3.42314,-0.38742,-0.96999
352,-2.44693,-2.28698,-3.58684,-1.76483,-2.02099,-4.59881,-0.90319,-0.81776,-0.92002,-4.21442,-5.01351,-0.10342,-1.52627,-0.03039
353,-2.44523,-4.78253,-2.66452,-3.18568,-1.75312,-2.2502,-3.80772,-0.54544,-3.6987,-2.14439,-0.2507,-0.98769,-0.91313,-3.28877
354,-2.43924,-4.65234,-0.10063,-1.58724,-3.09134,-0.68829,-0.03734,-0.13099,-2.70098,-3.32668,-2.88714,-3.21851,-0.72627,-4.71632
355,-2.43517,-2.78618,-0.59135,-3.98769,-3.06994,-3.02513,-0.0689,-2.74926,-0.34341,-5.11284,-0.05426,-3.53852,-0.29239,-2.24679
356,-2.4327,-4.10276,-2.57484,-2.22241,-3.64768,-0.23978,-2.90531,-0.1195,-1.82742,-3.11692,-0.7869,-1.77511,-0.50479,-5.17518
357,-2.42435,-5.2308,-1.56922,-2.62802,-3.99461,-0.23986,-2.14902,-2.07949,-2.01778,-2.61867,-0.47078,-2.55228,-2.98222,-2.42428
358,-2.42146,-0.8361,-1.3274,-0.25865,-2.73477,-1.90184,-3.93937,-1.0996,-0.73698,-7.10843,-2.95754,-1.04024,-0.9748,-1.3902
359,-2.42074,-1.72721,-2.95058,-0.01303,-6.42838,-2.30083,-2.00644,-2.74701,-3.03124,-0.75819,-1.32643,-2.27125,-1.84302,-2.04524
360,-2.41985,-1.76065,-1.75457,-0.02911,-3.15578,-4.09819,-1.30496,-3.83347,-0.49151,-0.32947,-1.1387,-4.25394,-3.95083,-3.07582
361,-2.41809,-0.96223,-1.11797,-2.61166,-4.69729,-3.73027,-2.93496,-3.0862,-1.22339,-2.1638,-0.03844,-0.49542,-4.68891,-1.62073
362,-2.40622,-5.8746,-2.09163,-4.62773,-0.25845,-1.59094,-0.7178,-0.51636,-1.05249,-2.38259,-2.53523,-3.731,-0.90586,-1.60492
363,-2.40453,-0.96405,-3.01627,-2.55923,-5.81978,-1.95711,-3.05205,-0.83305,-3.00871,-2.68584,-2.20808,-1.83778,-2.30593,-0.30953
364,-2.39174,-0.24451,-0.21527,-3.50812,-3.26431,-1.56045,-1.45906,-3.23084,-4.78555,-0.19645,-0.82381,-2.65283,-4.86497,-1.37274
365,-2.38473,-0.28233,-1.99309,-1.82944,-1.24553,-1.6391,-2.85967,-3.55154,-1.83895,-3.89096,-2.36299,-3.46666,-0.0647,-5.07523
366,-2.38238,-0.574,-1.68684,-1.65978,-2.10291,-5.86099,-1.19499,-3.3318,-1.43454,-2.11822,-2.01538,-0.58137,-5.04207,-0.85151
367,-2.37892,-0.32485,-1.15017,-3.21173,-1.44682,-1.148,-5.49991,-1.73324,-1.54398,-2.56865,-1.36189,-4.82298,-1.54086,-3.07584
368,-2.37501,-1.08609,-1.36915,-1.55169,-4.5961,-2.45482,-3.0959,-6.14767,-0.07129,-1.07261,-2.9768,-0.20483,-1.04322,-1.79486
369,-2.37029,-5.2245,-4.23175,-0.68549,-3.24777,-1.04483,-1.27189,-2.32651,-4.12898,-0.28676,-2.25506,-1.89627,-1.97183,-0.58196
370,-2.36697,-1.83542,-1.53378,-2.54334,-4.33686,-1.70015,-2.24685,-4.38355,-0.07669,-2.91168,-0.13093,-0.03145,-4.78506,-2.20143
371,-2.35355,-0.12456,-0.55581,-2.6254,-0.07015,-0.53822,-1.90164,-3.63446,-1.01633,-2.07199,-7.33188,-0.88088,-2.2857,-2.24513
372,-2.35346,-0.23243,-0.30466,-2.69665,-2.17886,-0.8924,-3.87206,-2.68299,-2.39695,-3.95488,-4.29844,-3.36249,-2.75567,-0.73775
373,-2.35311,-5.23335,-3.08192,-1.0401,-4.06866,-0.19419,-1.05087,-0.87076,-3.77343,-0.75417,-2.79605,-1.9239,-1.33448,-3.15165
374,-2.34874,-3.89934,-2.92557,-4.02603,-0.32951,-0.17982,-2.62716,-1.10879,-2.49268,-1.66259,-2.11459,-2.69444,-4.70173,-1.85012
375,-2.34135,-1.89123,-0.40951,-5.31783,-0.00532,-3.4673,-3.16222,-0.64734,-0.33861,-3.98853,-2.02949,-2.63223,-2.38788,-2.69833
376,-2.34051,-2.73479,-3.895,-1.90909,-5.85681,-2.01042,-2.07398,-2.44784,-3.85023,-0.14048,-0.36619,-1.51984,-1.34652,-0.69923
377,-2.33722,-2.00545,-0.14393,-2.26914,-0.19678,-3.14413,-2.60972,-4.04528,-0.38584,-0.95961,-1.63665,-2.8165,-5.99108,-2.1616
378,-2.32137,-3.30663,-3.38633,-1.45187,-0.9897,-3.73944,-5.35606,-0.51588,-2.81317,-3.29845,-1.54354,-0.04632,-1.3208,-1.80636
379,-2.32014,-1.62605,-0.30403,-0.50445,-1.46585,-3.82813,-0.46987,-2.11712,-5.11556,-3.08364,-2.31643,-1.08527,-4.07152,-3.36467
380,-2.31743,-1.75181,-0.80387,-5.2785,-2.83503,-0.00115,-4.0138,-0.03398,-1.14653,-0.04214,-5.22109,-1.1852,-0.49167,-2.94624
381,-2.31638,-0.80223,-0.50267,-4.12205,-5.13138,-1.11037,-2.22363,-2.33554,-4.98791,-1.35798,-1.60656,-0.02726,-1.57243,-2.64686
382,-2.30982,-0.20519,-6.71221,-0.77826,-0.72368,-3.10848,-3.23062,-1.00778,-1.19222,-2.74557,-0.81689,-3.44494,-1.86243,-1.53662
383,-2.30941,-4.26052,-0.86304,-3.84883,-1.67958,-2.02709,-1.35489,-3.04875,-1.85644,-3.80803,-2.27723,-1.37563,-4.11137,-0.98318
384,-2.30381,-3.34684,-3.08596,-1.15622,-2.30895,-1.89875,-5.11166,-1.51116,-0.13411,-0.94956,-4.17129,-3.80754,-1.32816,-0.83742
385,-2.30039,-4.87595,-5.50925,-1.9538,-1.76847,-0.91973,-3.05139,-0.02017,-2.34439,-0.75336,-1.47576,-0.5042,-3.24955,-2.10333
386,-2.29783,-2.32706,-0.38328,-3.61014,-1.37512,-4.03244,-0.91749,-0.24143,-4.12776,-4.82444,-0.16057,-1.50933,-3.46267,-1.57021
387,-2.29561,-1.78378,-4.26691,-0.21346,-1.74952,-5.31207,-0.54095,-0.06717,-3.87828,-4.46278,-0.04359,-2.13548,-0.9839,-1.11019
388,-2.29164,-1.58734,-5.33766,-1.51764,-1.47165,-1.78822,-0.81631,-2.81168,-1.90262,-0.47538,-5.68239,-0.06572,-3.37022,-0.03592
389,-2.28917,-4.74414,-3.47694,-0.0212,-1.67337,-3.72687,-3.3611,-4.50648,-1.70502,-2.6221,-1.16126,-0.11263,-0.84999,-0.0449
390,-2.28774,-3.06318,-2.5623,-5.87827,-0.71662,-3.27468,-2.50136,-2.10817,-0.71522,-3.19864,-1.6897,-2.75046,-0.64853,-0.86133
391,-2.28308,-0.0951,-2.26836,-1.04376,-2.72253,-2.04678,-0.49206,-1.85656,-2.79137,-2.42766,-7.20701,-0.01927,-2.5291,-1.10916
392,-2.27998,-1.28741,-2.32434,-4.35867,-2.96098,-2.68973,-0.67552,-4.3405,-3.65441,-0.67295,-0.9566,-2.58923,-1.50573,-3.12272
393,-2.26817,-1.41334,-1.57704,-1.98606,-3.32151,-2.41767,-5.22566,-1.39722,-1.16176,-2.29064,-3.51113,-2.31459,-1.19704,-3.8176
394,-2.26157,-3.54289,-1.27173,-1.38342,-1.23792,-0.02046,-1.95379,-6.81776,-1.3666,-0.39116,-1.68779,-0.17096,-1.85874,-4.31471
395,-2.25998,-1.36881,-2.22846,-0.7295,-1.9983,-4.47908,-3.58617,-1.27831,-0.044,-5.14515,-4.40788,-1.51238,-0.72257,-0.50733
396,-2.25614,-1.57759,-1.99764,-5.09318,-5.591,-1.35204,-0.44593,-0.1207,-2.25078,-1.49862,-0.05827,-2.83017,-2.80949,-2.44354
397,-2.2509,-1.23496,-1.30455,-1.39995,-3.31525,-1.1424,-0.7611,-2.67189,-1.12512,-1.94914,-4.09341,-5.57206,-2.2259,-3.45093
398,-2.24714,-5.41262,-2.31874,-0.71224,-0.09658,-1.22565,-1.98727,-0.46797,-0.49686,-4.66315,-0.13216,-3.44766,-4.48938,-0.20017
399,-2.24486,-3.0092,-1.40166,-0.14373,-2.31935,-3.65725,-6.74203,-1.97672,-2.16441,-1.22614,-0.23339,-0.69994,-2.36876,-1.85988
400,-2.23592,-3.4139,-1.38563,-0.91017,-2.04739,-4.32137,-1.88566,-2.37979,-3.28398,-2.21374,-2.3398,-3.13207,-4.18478,-0.17406
401,-2.22709,-0.40241,-2.52022,-2.48092,-2.00853,-0.52198,-2.39191,-4.22399,-1.85489,-2.9761,-0.40925,-5.34817,-0.20012,-3.65972
402,-2.22413,-3.29833,-4.4704,-3.26834,-0.74244,-4.05789,-2.274,-2.24006,-0.75571,-0.41228,-2.45786,-4.07414,-1.48186,-0.85114
403,-2.22264,-1.90967,-2.46507,-0.50437,-1.72581,-1.66735,-3.15345,-3.32268,-2.56163,-5.43405,-4.50225,-0.89887,-0.89763,-0.60363
404,-2.22129,-1.57148,-3.15335,-1.55771,-2.99525,-0.12097,-0.88116,-2.74607,-0.04508,-0.57618,-3.93329,-2.2055,-6.44797,-0.82299
405,-2.21771,-0.86613,-0.90217,-4.33377,-1.62742,-2.16314,-1.74592,-1.58956,-0.463,-1.87258,-3.93391,-4.83608,-4.2394,-1.12992
406,-2.21394,-3.38279,-4.27127,-4.24407,-2.16054,-3.45485,-1.53231,-3.05,-1.80833,-3.25589,-0.23611,-1.79145,-0.55223,-1.3054
407,-2.20732,-1.63167,-1.531,-1.33782,-0.67165,-3.43914,-0.41895,-0.16589,-1.61082,-1.32155,-3.30459,-4.43814,-2.74032,-5.7777
408,-2.20688,-0.42641,-1.10789,-0.38657,-3.81522,-1.20033,-4.64253,-0.34639,-0.1434,-0.37646,-5.30989,-1.70243,-3.69994,-3.31002
409,-2.19917,-0.13666,-1.54224,-0.69835,-0.16746,-0.22006,-1.37496,-1.37063,-2.62739,-5.39421,-4.24837,-1.98292,-5.42124,-1.03053
410,-2.19758,-4.50424,-1.57468,-1.73283,-0.68237,-5.53376,-0.83129,-1.21945,-2.23399,-3.66362,-0.4578,-2.36402,-1.99914,-2.81538
411,-2.19511,-2.40389,-2.92689,-2.13929,-0.11196,-0.70523,-2.11903,-1.43075,-6.16153,-1.87238,-1.41402,-3.71675,-2.38922,-2.494
412,-2.19077,-2.82936,-3.82946,-0.02269,-0.75246,-0.78024,-0.96082,-2.63427,-3.26108,-2.67994,-3.46026,-0.38353,-3.02404,-4.94069
413,-2.18795,-2.66206,-1.69136,-2.88125,-3.96908,-0.587,-3.77387,-6.10833,-0.24575,-0.00119,-1.14763,-2.29554,-0.57879,-1.52648
414,-2.18425,-5.36323,-2.37215,-0.02534,-1.26942,-0.79015,-4.11104,-1.85561,-3.15043,-0.27822,-0.17103,-4.33664,-0.84734,-2.94976
415,-2.18213,-1.5093,-0.0461,-2.28277,-5.307,-1.72042,-3.27246,-1.14627,-2.34129,-3.02235,-2.75445,-0.60454,-3.89764,-2.61529
416,-2.17998,-1.39593,-0.53336,-3.31271,-6.5141,-1.95375,-0.91463,-0.42333,-0.57923,-1.9003,-2.64543,-0.12585,-3.24218,-3.64715
417,-2.17784,-1.44366,-0.81383,-2.35351,-0.75439,-5.74651,-1.57803,-0.79061,-1.61665,-3.41077,-3.52605,-3.29936,-1.62206,-3.17301
418,-2.17704,-0.35688,-1.54331,-4.42933,-0.08237,-2.26741,-0.96367,-5.04738,-1.09872,-2.30508,-1.70464,-3.39772,-4.36971,-1.23066
419,-2.16583,-0.14907,-0.39421,-0.80252,-0.17378,-3.56568,-3.27421,-0.78507,-3.54093,-2.5636,-1.65145,-2.42656,-4.37465,-4.85214
420,-2.16064,-2.76324,-3.54229,-0.6844,-1.06271,-0.99823,-1.06593,-0.37512,-3.81441,-1.89747,-3.31761,-3.88504,-4.56169,-2.49358
421,-2.16043,-2.63981,-1.85904,-0.4655,-3.6328,-1.50335,-1.98696,-3.11452,-1.35445,-0.28045,-6.17682,-3.47688,-0.6598,-1.73069
422,-2.15893,-3.14366,-1.95977,-1.3711,-3.43403,-0.08154,-2.16206,-0.78509,-0.74018,-3.95039,-2.66901,-4.35954,-3.63451,-2.67459
423,-2.15852,-1.69367,-5.17,-2.81291,-0.42198,-3.46734,-3.1402,-0.8737,-2.58665,-0.69789,-0.32679,-0.61635,-2.57901,-4.54867
424,-2.15142,-3.66376,-4.03651,-2.58084,-0.45942,-0.11426,-0.29495,-0.58939,-4.83823,-0.91997,-4.95621,-2.96127,-0.26109,-0.82434
425,-2.14929,-1.60899,-0.59269,-2.20653,-1.36275,-5.51148,-5.38531,-2.41565,-1.8536,-1.63486,-0.76869,-0.27874,-1.26131,-3.48326
426,-2.14663,-2.85265,-2.48646,-0.76448,-3.08596,-2.69605,-0.68159,-2.35652,-2.84468,-6.19365,-2.68494,-1.62913,-0.99951,-0.60196
427,-2.14566,-2.14385,-2.79771,-4.23442,-2.31844,-0.4121,-2.51,-3.62992,-1.22989,-4.18463,-3.18983,-0.33254,-2.84126,-1.62454
428,-2.14321,-5.15564,-6.2102,-3.27917,-0.55253,-2.93075,-0.9497,-0.89047,-1.05578,-0.01743,-0.14592,-2.74965,-0.4261,-0.19656
429,-2.13557,-2.03846,-4.44566,-0.26732,-1.32564,-2.31742,-2.70404,-2.12519,-3.80819,-3.68021,-0.63197,-0.65122,-4.59832,-1.5743
430,-2.12991,-4.38645,-4.481,-1.08137,-3.95894,-3.88439,-1.46245,-2.40308,-1.39184,-0.62746,-0.85203,-1.74573,-1.92349,-2.5484
431,-2.12403,-0.81473,-0.64276,-4.26833,-1.79332,-1.44578,-1.87557,-2.80472,-3.04386,-1.72712,-1.46016,-0.72292,-4.56613,-4.87342
432,-2.12263,-1.01587,-3.63738,-5.32117,-1.33328,-0.22935,-1.79769,-1.3815,-1.2862,-3.75609,-1.03693,-2.03544,-1.01432,-4.89255
433,-2.12022,-4.402,-2.95351,-1.081,-0.05824,-1.36871,-1.65169,-3.56777,-1.88175,-1.54639,-5.90668,-1.98166,-0.14409,-2.03286
434,-2.1162,-0.18697,-0.48529,-6.76078,-2.27215,-1.24916,-1.06093,-1.10112,-0.34536,-0.04009,-5.77449,-2.33068,-0.1523,-1.24947
435,-2.10962,-1.67434,-3.29264,-6.03448,-4.5752,-0.96957,-0.97652,-2.4786,-2.47745,-1.46555,-1.61719,-1.01628,-1.93674,-0.91403
436,-2.1069,-1.12542,-4.14396,-0.06179,-0.26608,-3.70729,-2.88861,-4.75992,-0.20181,-2.26391,-1.66646,-4.25608,-1.671,-1.85819
437,-2.10568,-1.42273,-1.04188,-3.61552,-6.72845,-0.30059,-0.41426,-3.12326,-0.14769,-1.27643,-3.48672,-0.22632,-1.49705,-2.82754
438,-2.10235,-4.19891,-0.63898,-1.30532,-2.68244,-2.1716,-2.91364,-1.89826,-0.59173,-3.84373,-5.16316,-1.88146,-1.3728,-2.15083
439,-2.10024,-0.45798,-1.45169,-1.41564,-3.3604,-2.09928,-3.02077,-0.16686,-0.89378,-2.54988,-0.35334,-1.20387,-3.73368,-6.60306
440,-2.09942,-3.28886,-3.07056,-0.41456,-0.9034,-2.40333,-1.6517,-1.56967,-4.72699,-1.85597,-4.75028,-1.54188,-1.47415,-3.23834
441,-2.0978,-1.12521,-3.67882,-1.85089,-0.12906,-4.76789,-0.39065,-4.1988,-0.90295,-1.95297,-0.58141,-3.54752,-3.91622,-1.98809
442,-2.0976,-3.36941,-0.28641,-0.53396,-0.60623,-4.80419,-5.42196,-1.80308,-4.60647,-1.8515,-1.06153,-0.97194,-1.01607,-0.17874
443,-2.09699,-2.22564,-0.58365,-4.38652,-0.34456,-1.60782,-0.61398,-2.56208,-0.23775,-1.6233,-1.25527,-0.35114,-2.87737,-6.98226
444,-2.0969,-1.80628,-5.97544,-0.95972,-2.38783,-2.18637,-0.31321,-1.33705,-2.81883,-0.74563,-1.99223,-4.98669,-2.31342,-0.80987
445,-2.09657,-4.72223,-0.15461,-1.08055,-2.9919,-1.7487,-2.60745,-0.84655,-3.61694,-0.40898,-2.28921,-2.95776,-4.51452,-2.2292
446,-2.09281,-0.44505,-0.25612,-0.38414,-0.10608,-0.61457,-5.90261,-2.93083,-2.03038,-4.14442,-2.25298,-4.65372,-1.74172,-0.56933
447,-2.0854,-4.97325,-0.53282,-2.08264,-1.85967,-1.28759,-0.12067,-0.98887,-0.46543,-5.94006,-3.71218,-1.14734,-1.69174,-2.5939
448,-2.0852,-0.84895,-0.73679,-5.35365,-3.0439,-0.52028,-2.20683,-3.18704,-0.97352,-3.29333,-3.78356,-3.5665,-1.51935,-0.16131
449,-2.07623,-2.90987,-0.93133,-0.6903,-4.9849,-1.6201,-1.69025,-1.16374,-0.00384,-4.15258,-6.02405,-0.73769,-0.11931,-0.31824
450,-2.07444,-3.25418,-3.9653,-3.9891,-1.64817,-1.92413,-0.20021,-4.94329,-3.05852,-2.51255,-1.39742,-0.92816,-0.2172,-2.01163
451,-2.07067,-0.60367,-2.22928,-2.48201,-0.15114,-2.90607,-3.99609,-5.36085,-3.49637,-0.59983,-1.54539,-0.79438,-3.83138,-0.87131
452,-2.06097,-4.41139,-1.82965,-1.94791,-1.96891,-1.16685,-3.69111,-3.14463,-1.13116,-3.90003,-0.31434,-2.06633,-2.41964,-3.69945
453,-2.05586,-1.45824,-4.27393,-2.70956,-0.73276,-4.13039,-5.13091,-3.43229,-0.07307,-0.50854,-2.26194,-0.24409,-1.22861,-2.32067
454,-2.05176,-1.10205,-1.39481,-0.89962,-0.27678,-3.0118,-3.23025,-3.50275,-0.20697,-6.08691,-0.59695,-2.97197,-2.50113,-2.72611
455,-2.05126,-2.67251,-1.88583,-1.93266,-0.86196,-5.24131,-2.20336,-2.94418,-2.08032,-1.95882,-2.57845,-3.81127,-2.45878,-2.05834
456,-2.04197,-2.05175,-2.55005,-3.28181,-0.22519,-1.36913,-4.35214,-1.4347,-1.59364,-2.68438,-4.39938,-3.44558,-2.86687,-1.49394
457,-2.04084,-4.36325,-0.48277,-4.25639,-0.36728,-1.4998,-4.18483,-0.20205,-3.64654,-0.21849,-2.33108,-0.14347,-4.32911,-0.98413
458,-2.03931,-2.5743,-1.76579,-0.23162,-3.79893,-3.41508,-0.06597,-1.89845,-1.85058,-2.9521,-0.65179,-4.60242,-3.44402,-3.2759
459,-2.03802,-2.0721,-1.69066,-3.31142,-0.16013,-3.94371,-0.81843,-4.9042,-0.59435,-4.77208,-0.59633,-3.29291,-0.667,-1.63089
460,-2.03652,-0.29565,-3.65606,-3.57359,-5.35608,-2.633,-1.57246,-0.30156,-3.74796,-2.13395,-1.32904,-0.30659,-3.15153,-1.025
461,-2.03171,-2.22736,-3.75758,-2.91206,-1.77084,-2.84735,-5.917,-1.2182,-2.82389,-3.0081,-0.82388,-0.35822,-1.62675,-0.31139
462,-2.02042,-0.75851,-2.15504,-5.34131,-1.4337,-1.84175,-0.27812,-2.7758,-1.46151,-0.35825,-0.93474,-0.00888,-1.06727,-6.68293
463,-2.01358,-1.56018,-2.19888,-1.64889,-0.1389,-0.92214,-5.32764,-2.50121,-2.7014,-4.55621,-1.92441,-2.878,-2.82047,-1.5653
464,-2.01073,-0.19601,-0.42498,-6.43137,-3.13237,-0.38207,-1.47229,-2.42674,-3.5412,-3.16069,-2.16503,-0.7015,-1.06011,-2.74365
465,-2.00993,-1.37765,-4.25439,-2.65582,-0.10629,-4.50025,-0.39445,-5.06624,-1.2907,-4.10909,-1.47238,-1.01919,-0.67542,-0.7809
466,-1.99227,-0.92446,-4.51572,-1.06962,-0.02073,-1.3391,-0.28243,-1.95803,-0.28025,-1.63697,-7.38658,-1.43471,-0.99093,-2.7519
467,-1.98969,-2.70753,-0.37251,-2.39911,-1.67714,-1.05314,-1.73642,-3.04642,-2.02414,-6.96753,-2.85001,-1.51417,-1.59862,-0.99184
468,-1.98883,-3.84379,-1.99675,-5.38663,-0.70937,-0.17654,-3.41356,-0.89131,-3.40283,-1.57924,-1.43095,-2.15403,-1.59373,-3.46196
469,-1.98464,-0.10991,-3.10399,-3.52259,-0.75344,-2.29369,-1.42572,-1.34964,-6.50111,-0.83671,-0.3351,-1.7317,-3.94328,-1.64248
470,-1.98029,-3.76941,-2.4077,-2.29003,-3.62085,-4.15078,-3.3232,-0.28922,-1.48555,-1.55285,-3.7712,-0.65543,-0.94402,-3.0333
471,-1.97847,-2.92631,-3.14189,-1.66838,-1.30511,-1.22557,-0.61443,-3.07163,-3.98663,-5.26421,-2.79015,-1.77624,-1.45448,-2.27795
472,-1.97832,-3.29103,-2.28667,-0.30754,-2.96686,-3.07043,-0.35743,-2.32814,-2.7864,-0.75174,-2.957,-3.38843,-5.23405,-0.45228
473,-1.97642,-1.8302,-3.21513,-1.42985,-2.79828,-4.84731,-1.50622,-2.02667,-3.10649,-2.87261,-2.75086,-0.89837,-1.25898,-3.84685
474,-1.97547,-0.08201,-3.78531,-5.02687,-1.04933,-1.49868,-0.13156,-2.9447,-3.01082,-0.10537,-0.13128,-3.13432,-4.94355,-1.04934
475,-1.97505,-1.18373,-1.30691,-4.04009,-0.08777,-0.28246,-0.27396,-1.89392,-4.07759,-4.20131,-3.26263,-1.65184,-5.02538,-0.11232
476,-1.96946,-3.40086,-1.72335,-0.25803,-2.69843,-0.18979,-1.96351,-1.02085,-0.92792,-3.95814,-6.2259,-3.08324,-1.74669,-1.20695
477,-1.96862,-3.58486,-0.66552,-0.92782,-0.14233,-0.61782,-1.08937,-2.99938,-2.67962,-0.61606,-2.69879,-1.74256,-0.52299,-7.29597
478,-1.96609,-0.12017,-1.90778,-0.71593,-2.82982,-2.56455,-3.60951,-4.17005,-3.45834,-0.24576,-4.24782,-2.52132,-3.06843,-1.06228
479,-1.96528,-2.33039,-2.26134,-0.34568,-2.97238,-2.43312,-6.53492,-0.10359,-1.55977,-1.18278,-2.7201,-3.64414,-1.66212,-0.85417
480,-1.95562,-1.7117,-4.69107,-1.04705,-4.47476,-3.58053,-0.94119,-0.80288,-4.1259,-0.5827,-2.19682,-2.71796,-0.8095,-2.35327
481,-1.95526,-5.91955,-1.2327,-6.03284,-1.61553,-1.04042,-0.9764,-3.10995,-0.75985,-1.3859,-1.25253,-1.28635,-1.46256,-1.0212
482,-1.95434,-0.10715,-0.58754,-6.10562,-5.01428,-0.58539,-0.56362,-0.95936,-1.59204,-0.46333,-2.77985,-4.03423,-0.39101,-2.2174
483,-1.94646,-1.93493,-1.45664,-2.85253,-4.56066,-0.73369,-3.74699,-0.17384,-1.84409,-1.47328,-5.44019,-0.5463,-2.85921,-1.7777
484,-1.9358,-7.36284,-2.60528,-0.92978,-1.0241,-0.74933,-0.46116,-2.79928,-0.39077,-3.60317,-0.14573,-1.8779,-1.30818,-2.51708
