leaf_index,r0,r1,r2,r3,r4
873,-0.9645,-9.93591,-0.0251,-0.57928,-0.10587
874,-0.95961,-3.12891,-5.3522,-7.03644,-3.33639
875,-0.95474,-0.59545,-0.73591,-8.08818,-5.72483
876,-0.9479,-0.00879,-7.24802,-6.20867,-2.83197
877,-0.94652,-4.96327,-5.05966,-6.82795,-1.49966
878,-0.9423,-4.69877,-0.95319,-0.72763,-8.69457
879,-0.93656,-4.2652,-7.51463,-3.89913,-3.0427
880,-0.93004,-0.00452,-4.34324,-8.68753,-2.19045
881,-0.92686,-0.9553,-1.66391,-5.88368,-7.80013
882,-0.92485,-3.72999,-0.25145,-8.78085,-2.83994
883,-0.91825,-5.95872,-4.24154,-0.00379,-6.75721
884,-0.9111,-3.39753,-1.74006,-5.12667,-7.6365
885,-0.90121,-1.36895,-6.84977,-1.52738,-6.93265
886,-0.88149,-1.77759,-2.69314,-7.08981,-6.20845
887,-0.87605,-2.27037,-5.4149,-7.94001,-1.30884
888,-0.86837,-6.37226,-2.13261,-5.65231,-4.7057
889,-0.86835,-3.97914,-7.02696,-3.08577,-4.95099
890,-0.86119,-7.07493,-5.02218,-4.04798,-2.75595
891,-0.856,-6.65981,-2.10249,-6.56081,-2.72938
892,-0.85033,-6.41086,-0.30314,-2.62002,-7.15691
893,-0.84968,-3.96391,-1.76066,-4.54679,-7.73255
894,-0.84543,-1.80695,-3.54331,-1.39669,-9.02853
895,-0.84385,-2.87765,-1.71545,-5.82034,-7.36124
896,-0.83986,-4.29027,-4.54772,-2.6974,-7.27534
897,-0.83452,-7.07163,-0.14558,-5.8707,-3.8483
898,-0.82391,-9.19988,-0.21186,-3.58338,-1.34084
899,-0.82323,-4.66871,-5.14614,-2.80349,-6.57139
900,-0.82194,-6.36439,-0.28247,-7.627,-0.75371
901,-0.81309,-8.23322,-3.12579,-0.05291,-4.66685
902,-0.81291,-3.95,-1.1553,-5.65274,-7.10271
903,-0.80654,-9.58681,-0.03515,-1.85373,-2.00123
904,-0.80616,-4.25375,-7.64249,-3.48568,-3.27078
905,-0.80616,-3.71813,-1.06332,-4.63772,-7.9301
906,-0.80566,-8.7214,-2.9803,-3.74012,-0.64612
907,-0.80314,-0.29933,-4.25857,-4.99419,-7.49587
908,-0.80121,-0.85067,-7.98379,-0.22627,-5.90274
909,-0.79336,-3.45647,-2.64166,-3.87274,-8.08993
910,-0.79265,-1.22992,-3.46184,-8.2052,-4.30689
911,-0.78868,-4.28996,-8.6136,-0.22831,-2.59385
912,-0.78062,-6.88244,-0.59387,-2.42513,-6.76674
913,-0.77971,-0.67335,-7.74472,-1.00059,-6.1609
914,-0.77968,-2.50341,-5.75395,-7.38897,-2.32812
915,-0.77877,-4.49293,-8.62668,-0.27142,-2.17113
916,-0.76739,-6.29718,-1.49692,-2.5471,-7.1434
917,-0.75543,-0.19487,-8.56081,-2.85995,-4.23374
918,-0.736,-0.05111,-0.96617,-3.6389,-9.23475
919,-0.73511,-0.23328,-8.61715,-4.60786,-1.9793
920,-0.7265,-0.97849,-1.5726,-9.02784,-3.81312
921,-0.71897,-7.42555,-0.16368,-6.1285,-2.59982
922,-0.71865,-9.02275,-1.09456,-3.42999,-2.26068
923,-0.70368,-1.44988,-4.27254,-8.7307,-1.70967
924,-0.69795,-0.25484,-2.83734,-3.29689,-8.97373
925,-0.68941,-2.96768,-0.09783,-2.76852,-9.11281
926,-0.6794,-6.69662,-4.4754,-3.77321,-4.51967
927,-0.67934,-4.26188,-8.4802,-0.54634,-3.02697
928,-0.67467,-5.34724,-7.56607,-3.20214,-1.85816
929,-0.66864,-2.75124,-5.11237,-3.40825,-7.36417
930,-0.6427,-4.95745,-4.75874,-5.34924,-4.87346
931,-0.63247,-5.32268,-6.98268,-1.95844,-4.32153
932,-0.63235,-3.19899,-6.72722,-5.96559,-2.91939
933,-0.631,-1.80819,-4.30644,-3.66179,-8.0236
934,-0.62993,-8.23213,-0.30803,-5.6332,-0.08581
935,-0.6184,-7.99831,-3.00012,-0.0034,-5.16177
936,-0.6179,-1.1654,-4.87643,-8.60068,-0.71328
937,-0.61637,-5.78887,-0.51707,-7.44899,-3.21781
938,-0.61463,-2.78565,-2.68538,-3.51147,-8.50416
939,-0.61134,-5.62327,-4.34781,-6.56724,-2.44399
940,-0.60102,-7.69257,-2.63315,-4.69421,-3.39028
941,-0.60019,-2.72563,-0.52173,-7.93351,-5.38497
942,-0.59849,-3.24464,-3.79121,-3.08192,-8.07729
943,-0.59431,-5.45595,-4.05714,-4.25521,-5.9424
944,-0.57644,-7.48553,-0.00748,-4.88068,-4.45124
945,-0.57243,-8.95485,-3.39532,-2.27745,-1.66372
946,-0.55569,-0.75261,-8.81574,-4.4597,-1.23227
947,-0.55365,-3.79292,-1.83836,-8.73607,-2.36829
948,-0.54694,-2.92317,-5.93223,-6.58489,-3.55018
949,-0.53752,-3.55552,-6.71545,-0.73333,-6.43695
950,-0.53729,-4.8139,-4.65817,-4.51993,-5.86595
951,-0.53337,-5.43209,-0.15726,-8.3742,-0.23644
952,-0.51758,-0.78118,-1.33778,-8.42404,-5.13495
953,-0.5159,-3.6163,-4.85238,-7.94248,-0.16601
954,-0.51486,-1.76266,-7.64322,-4.30888,-4.43202
955,-0.51422,-5.89276,-1.99793,-6.82772,-3.79494
956,-0.51343,-9.75277,-0.49757,-1.44045,-1.51569
957,-0.50349,-5.471,-0.47421,-7.84886,-2.82581
958,-0.50266,-5.50011,-6.96951,-0.736,-4.51445
959,-0.50102,-3.92705,-3.01789,-2.8097,-8.20519
960,-0.49927,-5.56657,-2.08757,-7.96023,-1.0202
961,-0.49881,-6.73034,-2.86117,-6.68546,-1.25377
962,-0.47334,-2.62111,-4.34371,-3.86235,-7.68897
963,-0.4655,-8.40111,-0.50336,-5.37048,-0.33054
964,-0.46311,-1.42123,-0.08947,-0.34771,-9.88113
965,-0.45915,-7.86027,-1.52303,-5.43567,-2.47774
966,-0.4433,-5.41512,-0.13562,-6.44368,-5.37965
967,-0.4302,-0.64524,-0.17818,-1.0323,-9.9147
968,-0.42724,-1.70851,-0.42654,-9.82623,-0.40209
969,-0.41918,-0.15205,-1.68475,-8.19025,-5.4665
970,-0.41859,-4.73384,-1.4768,-4.95497,-7.11919
971,-0.39509,-6.19049,-3.66115,-3.1864,-6.16154
972,-0.3939,-4.70153,-8.7783,-0.42992,-0.70507
973,-0.39263,-0.73198,-0.83105,-6.58587,-7.43274
974,-0.3881,-7.51142,-4.71138,-2.32453,-3.97837
975,-0.38313,-9.60929,-0.23278,-1.4472,-2.31648
976,-0.36619,-6.20561,-3.70988,-5.84588,-3.66316
977,-0.36227,-1.56625,-9.55942,-1.091,-2.20063
978,-0.35611,-1.79556,-6.46492,-7.28891,-1.3137
979,-0.35388,-2.89986,-7.03684,-6.00813,-2.41887
980,-0.34571,-2.41619,-6.69014,-3.91025,-5.83048
981,-0.34262,-6.62469,-1.72977,-6.60385,-3.06483
982,-0.34057,-4.85612,-2.77605,-6.26001,-5.42291
983,-0.32181,-8.66425,-1.21901,-4.78493,-0.66757
984,-0.31695,-5.64125,-6.85761,-1.70757,-4.2583
985,-0.30768,-0.73024,-4.31579,-6.49061,-6.21434
986,-0.3041,-5.53372,-6.41227,-2.07843,-4.88348
987,-0.30051,-0.63541,-6.85529,-0.68874,-7.21364
988,-0.2923,-0.68534,-4.9312,-7.85955,-3.65452
989,-0.29178,-3.09524,-2.47286,-9.13118,-0.91695
990,-0.27087,-5.21023,-7.01848,-1.55255,-4.59464
991,-0.26759,-1.78976,-6.82482,-5.40614,-4.57391
992,-0.26209,-8.24435,-5.64884,-0.16281,-0.16172
993,-0.26136,-0.12066,-0.1716,-7.15535,-6.97772
994,-0.23459,-5.2643,-3.03611,-4.59481,-6.47317
995,-0.20972,-1.70652,-4.92183,-6.40082,-5.64348
996,-0.19762,-1.00649,-1.73166,-8.22878,-5.31379
997,-0.19282,-1.64545,-6.31876,-1.80682,-7.35282
998,-0.19056,-1.46908,-4.94122,-2.41597,-8.21906
999,-0.16584,-6.93967,-1.11904,-6.1175,-3.62455
1000,-0.16062,-0.14584,-0.0011,-0.39582,-9.98981
1001,-0.1595,-1.36808,-3.86004,-2.98143,-8.62056
1002,-0.1395,-3.27862,-3.92007,-3.12903,-8.00459
1003,-0.13585,-0.84833,-7.36367,-2.1972,-6.34118
1004,-0.13562,-2.86171,-3.38039,-8.83146,-1.53966
1005,-0.12831,-6.25492,-6.14364,-4.77571,-0.55481
1006,-0.11126,-2.38903,-4.24291,-5.42441,-6.84497
1007,-0.11099,-0.52277,-1.83511,-4.47985,-8.73371
1008,-0.10768,-1.70639,-5.63443,-8.0303,-0.91873
1009,-0.10743,-1.14221,-6.99924,-5.51851,-4.38641
1010,-0.10616,-2.59912,-8.17605,-5.11213,-0.50168
1011,-0.10338,-5.02136,-4.98467,-4.3354,-5.57967
1012,-0.09531,-5.11787,-7.5502,-3.91909,-1.19728
1013,-0.09243,-5.59194,-3.75384,-2.03077,-7.10678
1014,-0.09179,-4.77066,-3.13492,-6.90227,-4.44559
1015,-0.08833,-3.93331,-5.94545,-6.39952,-2.86688
1016,-0.08617,-5.56712,-1.17418,-8.14024,-1.1651
1017,-0.04915,-7.28035,-6.05297,-3.19769,-0.36126
1018,-0.04591,-2.97151,-7.35345,-4.89238,-3.62759
1019,-0.03259,-1.13004,-5.35667,-4.97834,-6.72638
1020,-0.02597,-7.95248,-3.98453,-1.9659,-4.12505
1021,-0.0256,-0.86658,-4.06896,-3.16547,-8.52477
1022,-0.02453,-5.90507,-4.19595,-6.36969,-2.6364
1023,-0.0116,-4.14165,-7.2895,-4.63764,-2.86392
