leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
10056,-1.64283,-2.82917,-1.48277,-0.94334,-3.2439,-0.44205,-3.00985,-0.92302,-6.1666,-4.84131,-2.02823
10057,-1.64217,-0.08016,-2.4832,-2.55132,-3.41972,-1.32826,-4.64199,-3.2391,-4.49619,-3.03075,-3.11795
10058,-1.64171,-3.54518,-3.25581,-1.96321,-3.48438,-2.75653,-3.97151,-2.29965,-2.38716,-4.52635,-1.81519
10059,-1.64148,-0.47247,-1.08325,-1.55189,-0.52655,-1.69724,-4.87473,-3.27158,-1.74316,-7.26478,-0.24657
10060,-1.64112,-2.04793,-2.97001,-0.47641,-3.89909,-1.90598,-3.5439,-7.02097,-1.00538,-1.29202,-0.8341
10061,-1.64105,-2.06333,-5.18834,-0.04485,-2.01068,-1.75022,-4.63771,-3.72551,-1.93193,-4.22012,-1.44677
10062,-1.64076,-1.71911,-7.48076,-0.99861,-1.3297,-0.79752,-2.17643,-4.8303,-2.60503,-0.15285,-0.33364
10063,-1.64025,-3.31767,-1.75865,-0.65733,-4.22305,-1.30971,-3.26874,-0.5291,-2.8266,-3.62388,-5.58046
10064,-1.64011,-2.52519,-2.96352,-1.89761,-1.05495,-4.97725,-0.85315,-0.90952,-6.61439,-1.83486,-1.99806
10065,-1.64011,-1.14155,-3.67909,-2.41832,-1.13155,-5.11661,-6.40501,-0.14567,-0.064,-0.34842,-2.827
10066,-1.64001,-0.40013,-0.13692,-5.59093,-2.10365,-1.51576,-6.34241,-3.63853,-0.69001,-0.03192,-2.28211
10067,-1.63989,-0.1272,-1.56245,-4.12503,-1.95218,-0.4946,-6.03187,-0.67368,-4.17467,-2.032,-3.92271
10068,-1.63967,-0.69521,-1.47211,-4.25838,-2.87588,-0.80277,-7.14216,-0.89299,-3.33282,-0.85266,-1.99239
10069,-1.63959,-0.17529,-1.80647,-1.83833,-1.00548,-0.24852,-2.40735,-5.29699,-1.23645,-7.26981,-1.1546
10070,-1.63913,-0.09979,-1.49571,-0.08192,-1.56475,-1.24467,-4.28259,-6.88222,-3.22257,-1.28499,-3.64967
10071,-1.6388,-5.29035,-0.47432,-1.50987,-0.58582,-4.62714,-0.80748,-1.60782,-1.34102,-6.24014,-1.04568
10072,-1.63879,-0.68699,-1.13744,-2.97967,-1.98285,-2.3867,-2.20971,-7.26958,-2.52622,-0.40746,-3.57277
10073,-1.63815,-5.8867,-0.60536,-2.65708,-4.73185,-4.54369,-2.83078,-1.0259,-0.79714,-1.19887,-1.03088
10074,-1.63796,-4.31436,-0.77405,-3.78969,-1.81008,-0.14224,-0.95191,-1.35895,-3.55877,-2.67917,-6.15225
10075,-1.63771,-5.76264,-0.34729,-0.9591,-2.33475,-4.24265,-4.88625,-1.06192,-2.66818,-2.60234,-0.8508
10076,-1.63734,-3.03659,-6.223,-4.19881,-2.03843,-1.5265,-4.21098,-0.92248,-0.47105,-0.77724,-2.41822
10077,-1.63683,-0.50117,-1.01388,-1.88529,-4.05785,-3.59855,-2.86458,-3.91823,-1.49897,-4.07684,-4.54375
10078,-1.63656,-3.65617,-1.31013,-2.72579,-4.32591,-3.23858,-2.74641,-0.99734,-2.40079,-5.15617,-2.17221
10079,-1.63609,-0.21463,-4.41093,-5.44782,-0.03052,-1.97521,-4.88797,-3.25206,-2.41132,-0.80878,-1.81742
10080,-1.63564,-2.76181,-2.1426,-5.21729,-2.73141,-0.48504,-4.05795,-2.47363,-4.31804,-2.88909,-0.78248
10081,-1.63509,-3.8874,-1.56343,-6.16575,-4.28359,-2.11197,-2.54054,-2.7495,-1.72493,-1.39166,-0.13448
10082,-1.63443,-1.95378,-4.15771,-2.03029,-3.63501,-3.961,-1.55153,-4.28473,-2.89945,-3.6177,-0.96914
10083,-1.63393,-1.42672,-2.4938,-1.78782,-3.74877,-1.22141,-1.00007,-0.44852,-7.86078,-2.45707,-1.14187
10084,-1.63342,-0.96388,-0.81406,-2.96889,-6.3747,-0.62288,-1.6102,-1.49112,-1.20252,-3.10004,-5.47984
10085,-1.63293,-1.52092,-2.97273,-1.16261,-2.69012,-5.67316,-2.9141,-1.87415,-1.12835,-5.59268,-0.92431
10086,-1.63292,-2.69336,-2.47271,-0.03955,-3.84643,-1.516,-2.11897,-1.28201,-6.67381,-4.02081,-0.17325
10087,-1.63279,-1.65237,-4.44224,-0.38247,-5.28214,-2.10433,-4.09755,-1.45703,-4.20811,-2.06783,-1.22382
10088,-1.63247,-0.99109,-2.42889,-5.10038,-4.66645,-5.54278,-1.40659,-0.22946,-1.49153,-1.47013,-2.35036
10089,-1.63236,-1.03515,-2.52901,-5.96812,-2.42939,-3.44637,-0.21188,-4.33975,-1.83188,-3.2532,-1.9112
10090,-1.63213,-3.97905,-3.68297,-3.99007,-1.93548,-3.82315,-0.84525,-4.57404,-1.05534,-3.15101,-0.98843
10091,-1.63171,-0.29992,-3.52929,-5.25205,-3.07661,-0.72454,-2.87191,-3.36534,-4.33089,-1.18685,-2.73468
10092,-1.6317,-5.94401,-0.36795,-1.90841,-0.89809,-4.18127,-1.29308,-5.30059,-2.88927,-0.11087,-1.34566
10093,-1.63168,-4.13315,-0.06381,-3.68712,-0.27855,-5.6584,-2.80945,-0.63266,-1.17321,-0.39116,-4.97374
10094,-1.63135,-0.41962,-4.51074,-1.91392,-4.05181,-3.86116,-4.87362,-3.23419,-0.22651,-2.60052,-0.89488
10095,-1.63134,-1.34717,-4.98418,-1.9383,-2.67036,-3.72012,-2.94296,-3.77775,-0.66601,-0.10377,-4.75057
10096,-1.6313,-3.47163,-1.41166,-0.84646,-0.32884,-4.1921,-2.55684,-0.2845,-0.7102,-7.42218,-1.63827
10097,-1.63124,-8.61143,-1.59731,-1.45443,-0.51544,-1.3639,-3.12071,-1.23831,-0.4399,-1.85431,-1.21883
10098,-1.63088,-2.22587,-2.92876,-2.81829,-3.11549,-1.44001,-2.51617,-5.45938,-1.80579,-4.93069,-0.61407
10099,-1.63044,-2.5799,-1.48691,-2.5474,-4.36372,-2.13124,-5.33754,-0.17638,-1.95255,-5.09703,-0.29783
10100,-1.63041,-5.79335,-3.35127,-0.24091,-2.93201,-4.20131,-2.54378,-3.4857,-1.88428,-2.0072,-0.20461
10101,-1.63034,-4.53216,-2.56766,-0.43169,-0.62869,-4.52753,-4.53569,-0.21271,-1.54945,-3.47872,-3.74279
10102,-1.62994,-3.74348,-3.59171,-0.78081,-3.42281,-4.83798,-0.50207,-3.22676,-2.66428,-2.79408,-3.02136
10103,-1.6298,-4.7406,-0.27698,-4.66491,-0.65391,-4.02062,-0.7078,-1.27821,-3.95445,-0.87557,-4.23087
10104,-1.62973,-0.96847,-1.38609,-5.78958,-0.52546,-0.13555,-5.95469,-1.98931,-2.94489,-3.14129,-1.64782
10105,-1.62966,-0.19971,-1.96776,-0.55222,-6.80845,-4.93852,-1.94985,-2.96798,-2.68449,-0.62381,-1.47542
10106,-1.62935,-0.57078,-3.50948,-1.33035,-3.96962,-4.61635,-2.44882,-5.72145,-2.1557,-1.121,-1.10869
10107,-1.62928,-2.98262,-1.82291,-1.32084,-6.21101,-3.68671,-4.67101,-0.89036,-0.08247,-2.90702,-0.3804
10108,-1.6282,-1.2159,-1.74612,-1.44995,-6.67573,-0.9731,-3.57296,-1.6414,-2.03199,-3.80706,-3.33527
10109,-1.62736,-0.70669,-1.79812,-2.91727,-3.53766,-1.04869,-3.93805,-0.61223,-6.01084,-3.56645,-2.6002
10110,-1.62716,-5.17679,-2.37623,-4.46007,-1.22552,-5.342,-2.22681,-1.51969,-1.56376,-0.03333,-2.29371
10111,-1.62605,-2.95117,-2.01305,-1.85459,-2.89284,-3.05995,-3.04047,-1.34535,-3.97055,-1.7368,-5.7954
10112,-1.62604,-0.57665,-5.84636,-0.63432,-3.39447,-2.69253,-1.06844,-3.15862,-0.08885,-4.64539,-3.31106
10113,-1.62404,-1.99437,-0.4944,-2.22389,-2.58233,-7.81507,-0.58918,-1.48036,-2.35294,-3.51793,-0.01565
10114,-1.6237,-5.30881,-1.60347,-2.073,-1.12323,-2.88599,-4.32015,-1.30357,-5.19344,-0.20641,-2.31164
10115,-1.62366,-0.05758,-2.67186,-5.15101,-0.68638,-2.51606,-5.29444,-3.3312,-3.74322,-0.70429,-1.80315
10116,-1.62347,-3.22131,-7.52375,-3.05014,-0.03557,-2.97832,-1.54527,-2.24935,-1.56559,-0.09671,-1.51586
10117,-1.62314,-3.5304,-4.00507,-4.08695,-2.09154,-1.61642,-5.05158,-1.40579,-3.33096,-0.87739,-2.41055
10118,-1.62278,-2.79046,-4.34549,-2.97805,-3.45392,-3.35867,-1.69104,-1.29345,-2.55863,-5.03037,-1.49457
10119,-1.62242,-0.68971,-1.6116,-0.30223,-2.61174,-1.78593,-2.01419,-1.99509,-0.67867,-8.66693,-0.761
10120,-1.62157,-2.24353,-5.44495,-3.39595,-1.3874,-3.10883,-4.01767,-2.4278,-2.53935,-2.98773,-1.4686
10121,-1.62137,-2.76793,-7.43738,-2.1965,-0.14445,-3.68161,-3.23566,-1.29478,-0.78454,-1.7947,-0.11345
10122,-1.62122,-2.84935,-0.55025,-1.33737,-4.99762,-1.95224,-4.34133,-1.514,-0.82997,-4.10532,-4.4376
10123,-1.62068,-3.27003,-2.88081,-2.53923,-0.39734,-2.04337,-0.98857,-0.55615,-6.20799,-3.90218,-3.54226
10124,-1.62051,-1.66358,-2.0605,-4.94075,-1.52717,-0.08838,-2.01923,-7.55674,-0.84277,-1.21479,-0.49206
10125,-1.62022,-0.07255,-7.09763,-0.40347,-2.27963,-0.38665,-1.58065,-3.58069,-1.32465,-4.53135,-1.96891
10126,-1.61968,-2.19106,-1.24027,-0.39562,-3.02259,-0.97988,-6.12635,-0.04671,-4.90563,-0.54036,-4.34665
10127,-1.61948,-2.53543,-2.6124,-3.93931,-3.17897,-5.42741,-4.79438,-0.52517,-1.7821,-1.58068,-0.32724
10128,-1.61947,-2.7377,-2.76115,-1.25989,-2.20561,-0.88597,-3.76379,-2.04248,-7.29861,-1.43822,-1.15993
10129,-1.61935,-6.13799,-5.96951,-0.64512,-1.98792,-2.1306,-0.9978,-1.50677,-1.52855,-0.856,-2.97072
10130,-1.619,-2.07946,-1.40034,-2.16023,-3.79919,-4.44658,-3.27553,-5.77219,-0.2335,-2.76937,-0.67083
10131,-1.61858,-1.4537,-6.71332,-3.31069,-1.1154,-3.86326,-1.15673,-3.90551,-2.01055,-0.00607,-1.56053
10132,-1.61854,-1.61161,-2.61206,-2.82981,-0.99429,-7.20468,-3.19843,-2.81347,-2.16341,-1.95518,-0.6385
10133,-1.61845,-0.53282,-1.96486,-3.88679,-2.48978,-1.0836,-3.58029,-2.89261,-4.75118,-4.0371,-3.27081
10134,-1.61758,-0.27831,-2.02557,-2.46651,-1.15084,-1.80542,-4.13679,-0.3717,-3.25587,-2.7391,-6.86883
10135,-1.61726,-1.97106,-2.30157,-0.49413,-7.13666,-2.28398,-0.59396,-2.83803,-0.96139,-1.46106,-4.51035
10136,-1.61701,-6.84133,-2.84655,-0.06948,-3.95886,-2.97595,-2.32905,-1.45786,-1.66446,-2.59287,-0.94957
10137,-1.61701,-4.59013,-1.73519,-1.145,-1.97166,-4.87465,-3.12166,-3.17386,-2.61944,-2.08182,-3.65114
10138,-1.616,-4.34003,-3.35503,-2.64413,-2.52831,-4.10874,-3.40479,-0.65717,-1.7953,-3.62068,-2.94518
10139,-1.61565,-1.65198,-3.71521,-0.19509,-4.11093,-6.9979,-0.80992,-0.20435,-2.06161,-3.0017,-0.99566
10140,-1.61555,-3.50368,-3.42722,-2.28527,-3.03007,-1.33579,-3.6665,-5.88266,-1.7118,-2.15671,-1.24486
10141,-1.61529,-2.06766,-2.51582,-0.44506,-3.77268,-3.8746,-3.08425,-3.00897,-2.77879,-5.53322,-0.66171
10142,-1.61418,-1.32568,-0.59031,-1.06521,-7.43179,-1.10603,-5.7149,-0.57438,-1.98539,-0.01209,-0.87586
10143,-1.6141,-4.43644,-0.89882,-1.2184,-5.8316,-2.67614,-1.18507,-0.05881,-2.84297,-4.59615,-1.90685
10144,-1.61375,-0.99424,-2.73339,-0.47924,-1.47861,-1.27817,-2.60224,-7.8353,-1.60023,-0.18803,-3.75854
10145,-1.6137,-4.82395,-3.2204,-2.1181,-5.07523,-2.49738,-0.7743,-2.88062,-1.38056,-1.84212,-3.61613
10146,-1.61343,-3.75142,-3.2265,-1.56612,-1.93114,-6.34879,-0.88756,-1.30814,-2.58626,-0.50661,-4.12066
10147,-1.61271,-2.66271,-4.90966,-2.35341,-3.22867,-4.25464,-5.00767,-0.2389,-2.61118,-0.43074,-0.04382
10148,-1.61254,-0.63562,-4.55057,-1.84222,-3.60316,-5.14131,-0.5579,-4.62549,-3.25763,-0.01465,-1.0769
10149,-1.61243,-2.79489,-2.99027,-3.89274,-3.48892,-5.71218,-2.21511,-0.2168,-3.89458,-0.17993,-0.73353
10150,-1.61227,-2.53546,-0.89449,-0.39073,-6.10224,-0.20837,-5.00157,-0.36947,-2.98874,-1.04336,-4.19108
10151,-1.61203,-1.75453,-3.28842,-7.40943,-1.00762,-0.84675,-0.06384,-3.05808,-0.55431,-3.4491,-2.30605
10152,-1.61196,-0.96422,-3.67753,-6.29935,-1.31435,-5.20656,-1.0133,-1.79672,-2.83498,-0.17545,-1.45161
10153,-1.61191,-2.01592,-5.87302,-1.90496,-1.24899,-2.93138,-4.92149,-0.09321,-2.80426,-1.58302,-3.23481
10154,-1.61143,-2.57403,-4.58217,-3.59497,-1.06839,-3.71906,-0.49941,-1.14152,-4.1893,-4.57805,-1.35037
10155,-1.61116,-0.8415,-0.85908,-1.15013,-1.08377,-1.57057,-4.93377,-3.07509,-2.14678,-7.01671,-1.83104
10156,-1.61101,-4.12849,-3.03802,-1.39471,-1.14891,-0.01219,-2.86547,-6.40545,-1.22396,-0.02974,-4.13831
10157,-1.61064,-1.97503,-6.31263,-3.81114,-3.45346,-2.43202,-1.45669,-0.40204,-3.78376,-1.6396,-1.41465
10158,-1.61045,-5.7893,-1.36033,-1.38256,-5.49408,-0.27062,-0.42694,-2.59312,-0.71334,-4.68586,-0.70551
10159,-1.61041,-0.13953,-1.96024,-0.30197,-6.09095,-1.67367,-2.75928,-4.96748,-0.07134,-4.60422,-0.2431
10160,-1.60989,-1.57889,-1.71664,-0.22799,-3.8701,-4.00796,-1.49956,-1.03747,-3.85557,-1.33359,-6.39579
10161,-1.60985,-3.29424,-5.13551,-0.6159,-0.88551,-4.05193,-2.65349,-2.18771,-0.92792,-4.73916,-2.73012
10162,-1.60878,-5.41396,-1.83149,-2.1442,-1.16074,-2.12124,-5.47856,-2.27563,-1.72915,-3.25794,-2.34622
10163,-1.60833,-3.15016,-1.37404,-2.73533,-1.97864,-2.82953,-0.46171,-2.37772,-1.97589,-7.35189,-1.54183
10164,-1.60791,-3.12604,-2.40227,-0.70124,-5.6826,-2.26442,-2.76432,-3.04642,-4.44116,-2.65689,-0.50514
10165,-1.60775,-1.41914,-4.82976,-1.08892,-3.76254,-2.25276,-0.71886,-2.58861,-5.9439,-3.01335,-0.17149
10166,-1.6075,-4.75756,-1.42606,-5.74008,-3.28057,-3.60744,-0.86359,-1.20048,-1.1337,-1.26224,-3.31032
10167,-1.6075,-3.35892,-0.91833,-4.54644,-0.69266,-1.21592,-2.57003,-2.13553,-3.97354,-4.80682,-3.54991
10168,-1.60732,-0.13366,-0.80692,-1.33709,-5.95821,-0.84236,-0.29709,-2.59507,-4.81478,-0.90562,-5.28441
10169,-1.60669,-2.60072,-0.77919,-0.13043,-3.75909,-4.50711,-0.78353,-4.9379,-0.94332,-4.83832,-2.50797
10170,-1.60638,-0.86316,-1.18943,-0.17091,-0.79964,-6.43178,-0.65158,-3.13558,-4.58169,-4.68559,-0.14268
10171,-1.60608,-1.03416,-0.28218,-5.68121,-2.5916,-0.34653,-6.73772,-0.71088,-1.64964,-1.96134,-2.16525
10172,-1.60593,-4.14887,-6.7223,-1.03696,-2.47919,-0.52143,-1.52891,-1.0128,-2.09026,-3.65536,-2.5359
10173,-1.6056,-0.29499,-5.40847,-1.30948,-6.49376,-1.73318,-1.13222,-1.176,-3.33501,-2.70308,-0.31946
10174,-1.60507,-1.5124,-2.58872,-3.75501,-2.73347,-0.04789,-4.01537,-3.14318,-2.78351,-0.31324,-5.7456
10175,-1.60472,-1.83039,-3.8882,-2.74592,-1.32644,-5.35068,-3.62116,-0.806,-1.08065,-2.65153,-4.3665
10176,-1.60468,-1.32401,-6.5164,-1.93508,-2.94563,-0.64963,-0.4616,-3.93845,-0.6863,-4.80972,-1.01802
10177,-1.6036,-0.86471,-2.15039,-1.48575,-3.71053,-0.06256,-6.00193,-3.2093,-2.69758,-4.57408,-1.2471
10178,-1.60348,-0.58097,-1.69755,-0.72651,-5.64598,-0.98113,-2.25376,-1.73691,-3.76162,-5.40852,-3.05678
10179,-1.60326,-6.24533,-2.47494,-3.86694,-5.13027,-0.10582,-1.92002,-1.60345,-0.19244,-1.87218,-1.10293
10180,-1.60316,-2.09903,-1.75924,-2.99409,-2.496,-4.0127,-4.1606,-3.38765,-1.02007,-1.84947,-5.03834
10181,-1.603,-6.47616,-0.91322,-0.42821,-4.0112,-2.23394,-1.41593,-3.80142,-3.32605,-1.20237,-2.10435
10182,-1.60293,-5.2798,-0.12645,-2.58339,-1.88308,-0.4931,-4.75574,-0.17745,-3.98171,-0.66019,-4.48742
10183,-1.60264,-3.04562,-2.48985,-1.16967,-1.74449,-0.85256,-3.09816,-4.94089,-2.3359,-1.02704,-6.02461
10184,-1.60263,-5.92582,-0.48273,-0.36719,-2.85602,-2.50517,-3.58565,-2.57099,-2.43625,-3.34175,-3.3085
10185,-1.60243,-0.84713,-7.60457,-2.79761,-0.50533,-3.70976,-1.96434,-1.90539,-3.04846,-0.40836,-0.3031
10186,-1.60166,-4.17833,-3.53798,-0.52834,-5.48723,-1.57905,-2.8406,-4.06685,-2.46039,-1.71016,-0.99511
10187,-1.60152,-0.21301,-4.49483,-1.21124,-4.34558,-1.96299,-1.51383,-4.51987,-2.10128,-0.25885,-5.07726
10188,-1.60133,-7.82933,-0.57647,-4.32379,-1.74722,-0.22549,-0.1336,-3.17408,-0.2633,-1.2607,-1.50166
10189,-1.60024,-0.0834,-1.21206,-3.87735,-7.42452,-3.04801,-2.24211,-1.61583,-1.82035,-1.37912,-1.91359
10190,-1.59984,-4.47942,-4.87392,-1.0219,-0.4257,-3.91568,-3.02754,-4.57301,-1.70184,-0.69703,-1.8978
10191,-1.5992,-2.60444,-0.33268,-3.39812,-0.09725,-1.31296,-4.82701,-4.23023,-1.85261,-2.99432,-4.86572
10192,-1.59899,-0.26525,-3.81469,-0.79622,-7.14949,-1.67506,-0.28144,-1.88249,-0.93952,-4.81747,-0.7432
10193,-1.59894,-4.19261,-2.55901,-0.49719,-1.25897,-2.99617,-4.70157,-3.04573,-3.24966,-4.43246,-0.95883
10194,-1.59862,-0.80223,-0.43502,-5.84256,-0.85353,-1.84582,-2.46743,-1.43304,-6.35335,-3.04444,-0.75171
10195,-1.59857,-2.59937,-4.66408,-3.11099,-2.1087,-2.85883,-3.22311,-5.11181,-0.2918,-2.75204,-1.56799
10196,-1.59764,-1.93085,-0.54912,-6.15338,-2.21573,-0.47464,-5.59137,-3.37275,-1.5592,-1.40424,-1.83772
10197,-1.5973,-2.10467,-2.55223,-0.31127,-1.36046,-0.1894,-5.92937,-2.87491,-2.56008,-2.77396,-5.18171
10198,-1.59712,-2.60727,-0.59148,-2.33396,-1.80684,-3.71685,-1.88593,-6.49311,-1.6302,-4.181,-1.38528
10199,-1.59708,-2.10309,-0.39758,-1.71057,-2.76533,-2.1259,-1.05848,-2.74715,-7.38934,-1.43901,-3.52638
10200,-1.59683,-5.48152,-3.4697,-1.68737,-2.11917,-3.88281,-0.93522,-1.88032,-0.64943,-4.77873,-2.29821
10201,-1.59672,-2.51397,-1.69818,-5.31044,-3.87717,-1.14229,-0.70432,-1.82766,-1.52537,-3.34205,-5.13577
10202,-1.59667,-2.4101,-0.77346,-6.2779,-6.03414,-0.85731,-0.02701,-1.73325,-0.42898,-1.16877,-3.15135
10203,-1.59631,-0.3891,-0.43213,-1.17794,-5.91091,-2.4804,-1.2102,-3.96024,-2.03699,-0.40781,-5.75945
10204,-1.59623,-2.66705,-0.14774,-0.42673,-5.83121,-0.05452,-0.57959,-3.82543,-0.23109,-6.03161,-2.1738
10205,-1.59621,-6.02597,-2.87697,-2.69552,-1.63226,-1.93857,-0.60309,-1.50058,-0.00927,-4.62535,-3.89427
10206,-1.59573,-2.24915,-6.09187,-3.66177,-4.69431,-0.73317,-0.22466,-2.4478,-3.24134,-1.30216,-1.0283
10207,-1.59552,-2.57421,-1.64493,-0.25655,-2.99659,-0.83524,-2.65309,-7.53968,-2.88247,-0.41321,-2.45233
10208,-1.59523,-0.57156,-0.5332,-0.27125,-5.31792,-2.40535,-3.13611,-0.19269,-2.901,-5.87507,-3.14646
10209,-1.59503,-6.61394,-1.50065,-0.53095,-1.6965,-2.92318,-5.74358,-0.64497,-1.70829,-1.74271,-0.62825
10210,-1.59495,-0.08412,-3.82025,-0.68029,-6.09356,-1.52563,-1.05445,-1.27182,-5.45828,-0.33257,-3.20938
10211,-1.59494,-2.25988,-6.67445,-0.95234,-0.74465,-0.53333,-3.08563,-1.3217,-1.14609,-4.86641,-3.12913
10212,-1.59489,-2.8582,-2.77686,-0.41797,-1.49967,-4.00794,-3.37367,-6.1499,-2.21057,-2.13887,-2.10345
10213,-1.59451,-2.41283,-0.54832,-1.14652,-1.71182,-1.64077,-6.27827,-4.6381,-0.13873,-4.65195,-1.34524
10214,-1.59436,-4.92093,-2.69829,-4.11413,-3.00417,-1.79715,-0.79712,-2.85086,-1.0419,-1.53997,-4.9559
10215,-1.59424,-2.9537,-5.72327,-4.46927,-2.83705,-3.16433,-0.31224,-2.83572,-1.28039,-1.86856,-2.16155
10216,-1.59362,-3.96278,-4.69556,-2.62447,-0.97161,-5.21891,-4.43343,-0.2371,-1.84228,-1.06893,-0.62572
10217,-1.59351,-4.25063,-1.51735,-8.54148,-0.06981,-0.32436,-0.17237,-0.58477,-1.11729,-1.48035,-0.46056
10218,-1.59343,-1.82369,-0.11354,-3.96098,-0.34299,-0.96822,-1.29457,-5.29851,-3.28688,-5.8326,-1.67474
10219,-1.59229,-1.1845,-5.93446,-1.72766,-1.42349,-4.7702,-3.14122,-1.94213,-0.68775,-4.34914,-0.22524
10220,-1.59156,-1.97458,-1.30599,-3.90698,-1.32207,-6.79582,-2.51646,-2.35091,-1.92845,-3.61108,-0.22081
10221,-1.59123,-0.5893,-5.38721,-5.78143,-0.35644,-0.27738,-1.33909,-2.12767,-1.02277,-4.13598,-3.16183
10222,-1.59075,-2.45547,-2.22326,-0.1535,-5.57801,-2.67515,-1.3729,-5.8765,-3.05956,-1.0376,-1.1608
10223,-1.59053,-3.85367,-1.9915,-2.06764,-3.9044,-0.87883,-6.21669,-3.51323,-0.82927,-0.25432,-2.57278
10224,-1.59031,-2.89591,-1.94633,-3.05073,-3.80251,-1.02905,-4.94959,-5.37984,-1.942,-1.79725,-0.17001
10225,-1.58987,-3.47944,-0.38624,-3.70459,-1.79486,-3.70471,-1.73541,-2.40109,-5.21605,-3.89561,-1.84024
10226,-1.58957,-3.52166,-3.64054,-2.78635,-3.7951,-0.8241,-1.84718,-5.53329,-0.38832,-2.41958,-2.98955
10227,-1.5892,-2.20238,-3.79289,-5.955,-0.3896,-4.76025,-0.41851,-3.30784,-2.60665,-1.36601,-0.43192
10228,-1.58905,-4.11551,-6.28422,-0.02215,-1.73848,-2.82933,-0.19217,-0.73571,-2.75243,-4.3603,-1.68875
10229,-1.58877,-1.68347,-0.64292,-0.53469,-6.10593,-5.82806,-2.10836,-3.24489,-1.2172,-2.26965,-1.04235
10230,-1.58821,-4.82652,-5.35054,-3.87138,-0.1058,-3.80393,-1.13808,-2.43954,-1.01636,-2.7757,-0.31814
10231,-1.58781,-1.69132,-3.97774,-4.6133,-3.70532,-0.90283,-0.93904,-2.8434,-4.61553,-2.4849,-2.55427
10232,-1.5875,-1.0815,-4.1164,-1.6775,-5.71942,-1.54703,-0.92076,-3.29937,-1.76305,-0.15154,-5.15572
10233,-1.5872,-0.37279,-2.99838,-3.85837,-0.73181,-1.80349,-4.13777,-0.28653,-1.66762,-4.48979,-5.43452
10234,-1.58719,-0.94715,-2.0162,-0.47596,-6.13231,-0.47912,-3.13766,-0.91078,-0.68409,-2.68311,-6.00964
10235,-1.587,-4.71872,-3.83125,-4.87516,-2.20436,-1.31511,-3.24608,-3.00041,-2.13331,-0.8677,-2.31027
10236,-1.58695,-1.43333,-0.34873,-3.02207,-1.3487,-2.77342,-2.05659,-6.09795,-0.25007,-0.51899,-5.90893
10237,-1.5868,-3.97623,-0.01739,-3.22036,-0.82191,-2.89326,-3.77228,-0.42102,-4.42883,-5.12917,-1.38702
10238,-1.58672,-5.198,-1.1229,-1.53481,-0.75795,-4.904,-2.47681,-0.45722,-0.25114,-0.90677,-5.91556
10239,-1.58579,-4.43226,-2.8939,-2.47388,-1.30529,-0.7284,-5.28054,-4.31498,-0.96644,-3.24953,-1.76483
10240,-1.58516,-4.01613,-1.24667,-0.34547,-5.51835,-0.28356,-2.07728,-4.72883,-3.12881,-0.17977,-3.55711
10241,-1.58508,-1.24457,-4.46173,-3.38446,-2.26767,-1.89783,-1.48552,-2.50887,-5.03846,-3.50789,-3.10489
10242,-1.58483,-5.60384,-0.29855,-3.86518,-3.06655,-1.45494,-3.28385,-3.25395,-1.38607,-1.08802,-3.88062
10243,-1.58458,-4.68169,-2.42027,-1.5495,-2.58135,-0.27011,-2.17748,-6.42288,-0.71768,-1.00127,-3.61435
10244,-1.5843,-0.92405,-2.31557,-0.25755,-3.24557,-2.33795,-3.32916,-2.07258,-2.82775,-7.1426,-0.90356
10245,-1.58421,-2.51392,-5.23265,-2.8575,-0.05722,-2.81424,-2.38763,-3.50527,-3.32838,-4.31226,-0.2
10246,-1.58379,-3.0765,-1.28508,-4.40061,-0.0934,-0.82897,-0.3444,-4.1759,-4.2454,-5.1284,-2.10556
10247,-1.58375,-0.1757,-4.73769,-1.31742,-2.69827,-0.73905,-2.97045,-1.02451,-4.96351,-2.35625,-5.03896
10248,-1.58338,-1.45459,-2.51498,-4.15417,-1.14291,-6.46174,-2.78312,-0.81141,-1.70748,-3.37724,-2.45136
10249,-1.58273,-2.26224,-2.10884,-0.99121,-2.08252,-5.33315,-0.68949,-0.29365,-3.24316,-5.86601,-2.94591
10250,-1.58259,-1.03271,-1.13758,-3.88604,-0.82272,-2.54875,-5.81009,-4.4358,-3.38142,-0.80321,-2.71071
10251,-1.58255,-5.56062,-0.63998,-0.92684,-0.24117,-0.85165,-1.67081,-6.02147,-2.70369,-0.76349,-4.1929
10252,-1.58253,-0.69925,-2.97314,-6.16758,-3.53877,-1.67787,-5.43235,-1.73198,-0.31358,-1.11454,-0.96912
10253,-1.58207,-3.00235,-4.35904,-4.05426,-2.95097,-4.4953,-1.81944,-2.35601,-3.0901,-1.61857,-1.76043
10254,-1.58196,-6.2738,-0.01994,-5.09426,-0.99632,-0.67469,-3.61056,-2.39918,-0.14575,-1.30123,-3.19849
10255,-1.58185,-0.75827,-2.98044,-4.08624,-1.46378,-0.70011,-4.71056,-3.1451,-3.41,-3.9833,-3.0222
10256,-1.58167,-1.40321,-2.85324,-2.7123,-1.1026,-2.33862,-4.57869,-2.95479,-5.49351,-1.9543,-3.10706
10257,-1.58148,-2.41853,-5.04674,-1.00127,-1.58364,-0.24098,-4.05625,-3.757,-0.55997,-5.12676,-2.33366
