leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
1803,-2.13521,-2.45011,-0.00273,-2.84985,-5.19379,-0.58904,-2.20481,-5.53002,-2.44739,-2.06347,-2.38619,-0.0917,-1.44425,-0.71809
1804,-2.13107,-0.05571,-0.40053,-1.5532,-4.98685,-3.03627,-1.73895,-2.42627,-4.84531,-1.0472,-0.45797,-4.95479,-0.42346,-0.60953
1805,-2.13026,-1.42821,-3.69574,-3.66467,-1.87585,-0.19327,-4.62054,-3.53445,-0.60393,-3.64904,-3.46376,-0.40535,-1.52771,-0.87175
1806,-2.12991,-4.38645,-4.481,-1.08137,-3.95894,-3.88439,-1.46245,-2.40308,-1.39184,-0.62746,-0.85203,-1.74573,-1.92349,-2.5484
1807,-2.12731,-0.20742,-0.32934,-1.36042,-4.17469,-2.71503,-5.28182,-0.73233,-2.09637,-3.9177,-0.04142,-1.24292,-1.63107,-4.03593
1808,-2.12619,-3.08315,-1.17712,-7.23437,-1.59277,-3.50238,-2.3818,-1.12007,-0.29867,-2.01962,-1.98686,-0.04435,-0.90444,-1.25898
1809,-2.12458,-2.83605,-2.50644,-2.53916,-1.67979,-5.36994,-2.31213,-0.62072,-3.85904,-0.52031,-1.70726,-1.41138,-1.86389,-3.71221
1810,-2.12403,-0.81473,-0.64276,-4.26833,-1.79332,-1.44578,-1.87557,-2.80472,-3.04386,-1.72712,-1.46016,-0.72292,-4.56613,-4.87342
1811,-2.12362,-0.88781,-0.95385,-1.99917,-3.9856,-4.48759,-2.65909,-2.01343,-5.38663,-0.67739,-0.39601,-2.59834,-2.29095,-1.00805
1812,-2.12263,-1.01587,-3.63738,-5.32117,-1.33328,-0.22935,-1.79769,-1.3815,-1.2862,-3.75609,-1.03693,-2.03544,-1.01432,-4.89255
1813,-2.12077,-0.46312,-3.90652,-2.87439,-5.79313,-2.3231,-0.72733,-2.25676,-1.80812,-2.8988,-0.98158,-3.58854,-0.76417,-1.04322
1814,-2.12022,-4.402,-2.95351,-1.081,-0.05824,-1.36871,-1.65169,-3.56777,-1.88175,-1.54639,-5.90668,-1.98166,-0.14409,-2.03286
1815,-2.11901,-1.23551,-4.68351,-2.45943,-1.04698,-2.00913,-1.7107,-0.64012,-0.18764,-2.22117,-4.08488,-3.86927,-2.42533,-3.87578
1816,-2.11864,-4.3405,-2.46246,-2.09484,-1.79386,-1.76964,-1.25996,-1.3839,-2.34392,-3.56354,-1.38866,-3.90819,-3.07572,-3.39293
1817,-2.11668,-2.04756,-0.39842,-3.06624,-1.61979,-5.42743,-1.24765,-1.73338,-0.18266,-0.29028,-3.695,-0.74759,-1.9493,-5.1957
1818,-2.1162,-0.18697,-0.48529,-6.76078,-2.27215,-1.24916,-1.06093,-1.10112,-0.34536,-0.04009,-5.77449,-2.33068,-0.1523,-1.24947
1819,-2.11518,-2.59305,-2.55983,-4.88356,-3.14341,-3.68709,-2.85864,-2.14568,-0.35233,-1.16,-3.29149,-1.27425,-2.04176,-2.01314
1820,-2.11366,-2.47665,-1.26315,-3.57446,-2.03438,-0.34271,-2.48759,-1.98332,-2.12928,-4.8042,-1.6359,-1.92759,-0.55964,-5.13122
1821,-2.11364,-4.88036,-4.53723,-1.41908,-1.9751,-1.90609,-0.97723,-0.6956,-4.30428,-3.70246,-0.17783,-2.46603,-1.18759,-0.61886
1822,-2.11166,-1.02553,-5.4962,-2.98569,-0.54279,-2.25015,-4.02179,-3.46885,-2.28645,-2.69768,-0.58603,-1.03782,-0.21742,-2.79784
1823,-2.11021,-1.44783,-0.8352,-0.51746,-6.77068,-0.50691,-3.79054,-1.65784,-0.00159,-1.67887,-3.19131,-1.25009,-3.7768,-0.66317
1824,-2.10962,-1.67434,-3.29264,-6.03448,-4.5752,-0.96957,-0.97652,-2.4786,-2.47745,-1.46555,-1.61719,-1.01628,-1.93674,-0.91403
1825,-2.10926,-1.52252,-2.10586,-3.67027,-5.65393,-3.21091,-3.7668,-1.09988,-1.23215,-0.65116,-2.25067,-0.56599,-2.62183,-1.85741
1826,-2.10842,-0.69385,-1.96709,-2.24918,-3.09668,-3.13782,-0.48468,-1.09615,-4.19508,-4.56515,-3.06468,-0.71207,-4.11503,-0.0316
1827,-2.10796,-1.59133,-3.52429,-4.03895,-0.64855,-1.57287,-3.14751,-3.87025,-1.84891,-0.75125,-1.87982,-4.88463,-0.28779,-2.24749
1828,-2.1079,-2.46098,-0.25889,-1.84074,-3.18691,-5.15968,-0.89877,-1.37492,-4.57459,-3.07315,-1.05065,-0.38423,-1.97295,-3.3246
1829,-2.1069,-1.12542,-4.14396,-0.06179,-0.26608,-3.70729,-2.88861,-4.75992,-0.20181,-2.26391,-1.66646,-4.25608,-1.671,-1.85819
1830,-2.10611,-1.96669,-2.54248,-2.43173,-0.1603,-0.61272,-3.43831,-5.02818,-0.33167,-2.82762,-1.88269,-4.39987,-2.85298,-1.63245
1831,-2.10568,-1.42273,-1.04188,-3.61552,-6.72845,-0.30059,-0.41426,-3.12326,-0.14769,-1.27643,-3.48672,-0.22632,-1.49705,-2.82754
1832,-2.10383,-2.69034,-0.20634,-4.2734,-4.5878,-1.39217,-2.77845,-3.27574,-0.02473,-4.09176,-1.58979,-1.66247,-2.318,-1.0898
1833,-2.10235,-4.19891,-0.63898,-1.30532,-2.68244,-2.1716,-2.91364,-1.89826,-0.59173,-3.84373,-5.16316,-1.88146,-1.3728,-2.15083
1834,-2.10024,-0.45798,-1.45169,-1.41564,-3.3604,-2.09928,-3.02077,-0.16686,-0.89378,-2.54988,-0.35334,-1.20387,-3.73368,-6.60306
1835,-2.09995,-2.43353,-3.13936,-2.3193,-2.46972,-0.23363,-0.10562,-2.37955,-3.40322,-2.1613,-1.37131,-6.24722,-0.56609,-2.26365
1836,-2.09942,-3.28886,-3.07056,-0.41456,-0.9034,-2.40333,-1.6517,-1.56967,-4.72699,-1.85597,-4.75028,-1.54188,-1.47415,-3.23834
1837,-2.0978,-1.12521,-3.67882,-1.85089,-0.12906,-4.76789,-0.39065,-4.1988,-0.90295,-1.95297,-0.58141,-3.54752,-3.91622,-1.98809
1838,-2.0976,-3.36941,-0.28641,-0.53396,-0.60623,-4.80419,-5.42196,-1.80308,-4.60647,-1.8515,-1.06153,-0.97194,-1.01607,-0.17874
1839,-2.09699,-2.22564,-0.58365,-4.38652,-0.34456,-1.60782,-0.61398,-2.56208,-0.23775,-1.6233,-1.25527,-0.35114,-2.87737,-6.98226
1840,-2.0969,-1.80628,-5.97544,-0.95972,-2.38783,-2.18637,-0.31321,-1.33705,-2.81883,-0.74563,-1.99223,-4.98669,-2.31342,-0.80987
1841,-2.09657,-4.72223,-0.15461,-1.08055,-2.9919,-1.7487,-2.60745,-0.84655,-3.61694,-0.40898,-2.28921,-2.95776,-4.51452,-2.2292
1842,-2.09626,-2.89836,-6.33265,-0.91458,-3.36278,-1.07377,-0.41067,-1.13165,-1.34563,-2.93213,-1.30784,-3.53767,-0.92979,-2.61869
1843,-2.09322,-0.83414,-0.64649,-0.50411,-0.02953,-2.23149,-2.02181,-3.82713,-6.03525,-4.3588,-3.4283,-0.38448,-0.95971,-1.51328
1844,-2.09284,-2.10281,-3.39522,-0.32339,-2.73386,-0.20023,-0.3742,-1.11443,-3.23029,-2.66014,-4.009,-4.47484,-2.30426,-3.42827
1845,-2.09281,-0.44505,-0.25612,-0.38414,-0.10608,-0.61457,-5.90261,-2.93083,-2.03038,-4.14442,-2.25298,-4.65372,-1.74172,-0.56933
1846,-2.09247,-0.64726,-2.36707,-0.46558,-5.21005,-0.91671,-2.49625,-3.03148,-0.75884,-1.38558,-4.66306,-1.09506,-2.34767,-3.87636
1847,-2.09191,-0.73543,-3.58002,-2.39207,-2.24396,-4.54698,-4.35264,-0.45498,-1.92635,-3.13345,-4.01026,-1.17991,-0.00189,-0.8234
1848,-2.09099,-2.1632,-3.67853,-0.03682,-1.61719,-1.56988,-4.63109,-0.98633,-2.14221,-4.03879,-0.46344,-3.18967,-3.77307,-2.09523
1849,-2.08907,-0.35438,-3.9276,-0.10661,-1.65652,-2.5202,-3.04807,-4.17843,-2.91824,-0.0103,-0.79497,-0.38885,-5.19666,-2.81471
1850,-2.08756,-2.55238,-3.41165,-0.69733,-1.54417,-2.12623,-1.06476,-3.75218,-3.1569,-3.81662,-3.95182,-0.29003,-0.57209,-3.78457
1851,-2.08651,-1.11784,-1.73137,-0.96581,-5.26737,-1.65247,-6.10178,-1.4065,-2.53606,-2.98381,-0.15239,-0.08648,-2.32094,-0.16902
1852,-2.08609,-1.29375,-4.0209,-1.75363,-2.7754,-1.03561,-0.8926,-0.04793,-2.24154,-4.84873,-3.46071,-2.41773,-0.09527,-4.33493
1853,-2.0854,-4.97325,-0.53282,-2.08264,-1.85967,-1.28759,-0.12067,-0.98887,-0.46543,-5.94006,-3.71218,-1.14734,-1.69174,-2.5939
1854,-2.0852,-0.84895,-0.73679,-5.35365,-3.0439,-0.52028,-2.20683,-3.18704,-0.97352,-3.29333,-3.78356,-3.5665,-1.51935,-0.16131
1855,-2.0835,-1.04782,-2.74468,-3.22155,-1.81471,-0.28217,-1.64918,-0.58935,-4.46334,-3.84228,-4.08099,-1.48248,-2.75622,-3.01264
1856,-2.08277,-0.15961,-1.36978,-0.2432,-4.57,-0.40557,-2.7902,-3.30951,-3.69368,-3.54367,-3.0553,-1.10261,-2.09725,-3.57265
1857,-2.08219,-6.68254,-0.23641,-0.02233,-2.50066,-0.0045,-0.68118,-0.26269,-3.90462,-0.29401,-0.94175,-0.1739,-1.50566,-5.06446
1858,-2.08153,-5.14818,-3.93703,-0.37091,-0.56005,-1.09645,-2.30114,-2.35541,-3.84254,-2.34901,-3.2908,-2.27162,-0.80414,-2.06093
1859,-2.07972,-3.24204,-1.94842,-0.23521,-3.14282,-2.40178,-2.867,-3.16135,-1.14725,-4.87129,-3.03251,-0.73253,-3.36331,-1.16715
1860,-2.0793,-3.46786,-3.91574,-2.83528,-2.34067,-0.44102,-0.26201,-4.04537,-0.96638,-1.18044,-4.19043,-0.14759,-3.16129,-2.87562
1861,-2.079,-1.45884,-4.28882,-4.45509,-4.20682,-3.79239,-0.71974,-0.23699,-1.43722,-2.22731,-0.25886,-1.60045,-0.88994,-3.49386
1862,-2.07828,-2.68758,-1.805,-5.90574,-1.75762,-1.11603,-2.06388,-1.83898,-2.82474,-0.02013,-3.42841,-1.6137,-3.77246,-1.33294
1863,-2.07722,-2.13906,-0.37351,-1.74563,-3.62068,-1.94522,-0.39137,-3.72728,-1.70927,-0.24385,-3.81835,-5.18754,-2.52393,-2.47834
1864,-2.07642,-6.01126,-2.62273,-0.66532,-1.51581,-5.15796,-1.47227,-0.7955,-0.47532,-1.22733,-0.97768,-2.44837,-3.44114,-0.07202
1865,-2.07623,-2.90987,-0.93133,-0.6903,-4.9849,-1.6201,-1.69025,-1.16374,-0.00384,-4.15258,-6.02405,-0.73769,-0.11931,-0.31824
1866,-2.07563,-1.25491,-2.67018,-5.51466,-3.62709,-2.51697,-1.94919,-1.86302,-1.04002,-1.86975,-1.82098,-2.66741,-3.81784,-0.47961
1867,-2.07535,-2.18708,-2.49952,-4.42934,-5.84385,-3.38178,-2.34868,-0.82048,-0.38039,-1.72989,-0.28996,-0.19666,-3.16149,-0.10689
1868,-2.07513,-1.53573,-1.57691,-0.96347,-0.44789,-3.97831,-1.05023,-2.27782,-2.71871,-3.21697,-3.90602,-3.4773,-1.64266,-4.45132
1869,-2.07444,-3.25418,-3.9653,-3.9891,-1.64817,-1.92413,-0.20021,-4.94329,-3.05852,-2.51255,-1.39742,-0.92816,-0.2172,-2.01163
1870,-2.07104,-0.8947,-2.1009,-5.65796,-0.59024,-0.26909,-3.34224,-0.89396,-0.54404,-4.17807,-0.79134,-3.27235,-4.06681,-0.68401
1871,-2.07067,-0.60367,-2.22928,-2.48201,-0.15114,-2.90607,-3.99609,-5.36085,-3.49637,-0.59983,-1.54539,-0.79438,-3.83138,-0.87131
1872,-2.06883,-2.75694,-0.03966,-1.2244,-0.08075,-2.58226,-2.53188,-3.75529,-1.66309,-2.17129,-3.39693,-2.61901,-0.25843,-5.78669
1873,-2.06876,-2.98726,-1.78663,-0.99375,-1.7858,-4.60255,-1.44536,-0.7341,-2.04491,-6.52561,-0.68973,-2.75058,-0.68545,-0.58302
1874,-2.06752,-4.90056,-1.39301,-1.81079,-3.58286,-0.07209,-0.27166,-1.93434,-1.0963,-2.96299,-3.77038,-1.57794,-0.16716,-4.80813
1875,-2.06553,-3.62711,-1.73389,-2.03599,-1.57311,-1.47101,-3.61031,-0.3107,-0.871,-0.13761,-2.99137,-0.74288,-5.67324,-3.89784
1876,-2.06097,-4.41139,-1.82965,-1.94791,-1.96891,-1.16685,-3.69111,-3.14463,-1.13116,-3.90003,-0.31434,-2.06633,-2.41964,-3.69945
1877,-2.06094,-5.1567,-3.9956,-0.66481,-1.25808,-0.09776,-1.1422,-4.89973,-0.67648,-2.37987,-2.22924,-3.03342,-0.88571,-2.18467
1878,-2.0606,-2.62289,-2.07605,-2.39443,-1.62542,-1.29036,-1.63564,-3.91131,-2.51694,-2.8323,-3.23156,-0.82855,-3.72392,-4.14686
1879,-2.06034,-5.44061,-2.80069,-2.101,-1.63971,-1.81924,-4.85116,-3.15821,-1.75305,-1.4183,-0.546,-2.84933,-0.69208,-0.64017
1880,-2.05983,-0.59598,-2.89344,-4.37676,-5.57771,-2.82095,-0.50451,-1.90874,-1.60371,-1.48365,-0.44316,-1.34217,-2.27948,-3.59731
1881,-2.05772,-3.3968,-1.86408,-0.11283,-2.71148,-1.63686,-1.2656,-2.43721,-0.14917,-4.32676,-2.11329,-1.54984,-1.06672,-6.03472
1882,-2.05595,-0.56751,-0.70499,-0.34662,-6.27154,-0.37963,-1.12698,-0.27098,-0.81853,-3.07321,-2.03967,-1.18792,-5.94278,-1.73531
1883,-2.05586,-1.45824,-4.27393,-2.70956,-0.73276,-4.13039,-5.13091,-3.43229,-0.07307,-0.50854,-2.26194,-0.24409,-1.22861,-2.32067
1884,-2.05398,-2.48712,-1.26609,-3.14625,-0.30099,-1.39051,-5.02681,-1.93998,-0.24208,-6.11253,-1.16001,-0.78791,-0.56313,-2.70774
1885,-2.05376,-2.77976,-2.30312,-1.3543,-0.2138,-1.48245,-3.02657,-4.07899,-0.67783,-0.07698,-5.74689,-3.45614,-1.37832,-2.35331
1886,-2.05227,-0.75595,-3.3077,-1.95507,-1.51352,-2.32772,-5.47156,-4.41741,-0.65899,-0.81101,-0.8218,-2.10803,-2.10841,-3.55479
1887,-2.05192,-1.85589,-1.68868,-2.32341,-2.93888,-4.2562,-0.407,-4.22558,-2.83175,-1.80738,-3.3503,-1.5623,-3.65702,-0.99876
1888,-2.05176,-1.10205,-1.39481,-0.89962,-0.27678,-3.0118,-3.23025,-3.50275,-0.20697,-6.08691,-0.59695,-2.97197,-2.50113,-2.72611
1889,-2.05126,-2.67251,-1.88583,-1.93266,-0.86196,-5.24131,-2.20336,-2.94418,-2.08032,-1.95882,-2.57845,-3.81127,-2.45878,-2.05834
1890,-2.04941,-5.58168,-2.26487,-3.42583,-1.90301,-1.09525,-3.40589,-0.67379,-0.02397,-3.96123,-0.27224,-0.31793,-3.45245,-1.76557
1891,-2.04801,-2.07801,-0.07284,-0.37493,-0.05664,-2.51337,-0.35059,-2.06108,-0.3485,-3.42762,-2.14269,-4.12965,-6.78617,-1.04076
1892,-2.04629,-3.00542,-1.27397,-3.11852,-3.3186,-3.54102,-1.91627,-2.61011,-2.6735,-0.71902,-0.48196,-1.30956,-5.50451,-1.21811
1893,-2.04615,-4.15788,-2.31021,-1.76958,-2.50334,-2.94409,-0.69583,-1.09577,-2.30958,-1.09187,-0.11186,-4.82633,-0.17906,-4.85521
1894,-2.04599,-3.11649,-0.97649,-0.53067,-1.45632,-2.31874,-1.56155,-5.24812,-1.52112,-1.5795,-4.83179,-2.46488,-0.62092,-3.57373
1895,-2.0437,-1.16251,-0.07702,-1.74866,-2.9592,-1.994,-1.6921,-2.33051,-1.2101,-1.5885,-2.01037,-7.30479,-2.5832,-1.5227
1896,-2.04303,-0.03525,-2.02617,-1.64033,-1.6986,-4.5169,-0.33017,-1.59068,-2.30829,-4.61379,-2.43664,-2.1049,-1.12492,-4.98531
1897,-2.04197,-2.05175,-2.55005,-3.28181,-0.22519,-1.36913,-4.35214,-1.4347,-1.59364,-2.68438,-4.39938,-3.44558,-2.86687,-1.49394
1898,-2.0416,-0.93193,-3.46327,-0.32925,-3.72263,-5.11196,-0.57888,-0.08718,-4.3574,-1.45984,-3.45238,-1.24888,-2.79183,-0.3701
1899,-2.04084,-4.36325,-0.48277,-4.25639,-0.36728,-1.4998,-4.18483,-0.20205,-3.64654,-0.21849,-2.33108,-0.14347,-4.32911,-0.98413
1900,-2.03931,-2.5743,-1.76579,-0.23162,-3.79893,-3.41508,-0.06597,-1.89845,-1.85058,-2.9521,-0.65179,-4.60242,-3.44402,-3.2759
1901,-2.03855,-4.01977,-3.6957,-0.57476,-2.74942,-1.58125,-1.58872,-0.22138,-3.39279,-5.54865,-1.65229,-0.50765,-1.70645,-2.20596
1902,-2.03814,-1.39471,-1.34896,-7.1106,-0.73811,-0.27164,-1.81499,-1.32975,-0.28942,-5.12339,-1.33729,-0.89222,-1.50615,-2.15721
1903,-2.03802,-2.0721,-1.69066,-3.31142,-0.16013,-3.94371,-0.81843,-4.9042,-0.59435,-4.77208,-0.59633,-3.29291,-0.667,-1.63089
1904,-2.03728,-0.54926,-3.83249,-2.85802,-1.06599,-0.26813,-3.25627,-0.80357,-3.56577,-0.64704,-4.72643,-0.78901,-0.97057,-4.81635
1905,-2.03652,-0.29565,-3.65606,-3.57359,-5.35608,-2.633,-1.57246,-0.30156,-3.74796,-2.13395,-1.32904,-0.30659,-3.15153,-1.025
1906,-2.03396,-0.07941,-3.08954,-3.5245,-2.63914,-4.35416,-0.53602,-3.33059,-3.38263,-3.03198,-0.00694,-1.24275,-3.13447,-2.14031
1907,-2.03357,-0.21192,-1.27996,-1.82811,-2.13052,-2.64962,-4.90227,-0.14069,-4.6609,-1.35727,-3.47939,-2.19656,-3.74045,-0.85999
1908,-2.03229,-5.05095,-0.90327,-1.74907,-0.95836,-3.87771,-2.71871,-3.65118,-1.94659,-1.56144,-0.89665,-3.54812,-0.72112,-3.10877
1909,-2.03171,-2.22736,-3.75758,-2.91206,-1.77084,-2.84735,-5.917,-1.2182,-2.82389,-3.0081,-0.82388,-0.35822,-1.62675,-0.31139
1910,-2.02808,-4.41791,-0.42566,-1.9561,-0.19766,-0.92767,-2.28396,-3.50051,-0.38376,-1.98462,-1.34338,-3.33662,-2.73659,-5.42947
1911,-2.02776,-2.11695,-2.52936,-0.81877,-1.5754,-0.40437,-3.41978,-4.06954,-3.89125,-1.59938,-3.4701,-2.52842,-4.15799,-0.11843
1912,-2.02772,-1.99793,-3.99511,-0.24249,-0.45463,-4.92894,-0.48059,-3.14857,-2.07757,-1.44377,-3.44891,-4.24583,-1.63665,-1.4933
1913,-2.0276,-2.37272,-3.5151,-2.87348,-2.30752,-4.95877,-2.83022,-0.00459,-1.33954,-3.11302,-3.13315,-3.16834,-0.35176,-0.5079
1914,-2.02675,-3.40197,-2.87582,-1.21677,-2.01997,-1.60958,-1.35645,-2.88309,-5.36904,-0.44641,-2.72637,-2.46782,-2.83096,-2.6798
1915,-2.0247,-1.6774,-1.58359,-1.72813,-0.64363,-2.21826,-0.48222,-2.95223,-7.93982,-1.77579,-0.44491,-1.922,-1.28465,-1.25423
1916,-2.0213,-4.44705,-1.50339,-4.63471,-4.78704,-2.5082,-1.58133,-0.54303,-2.52971,-1.78953,-2.49677,-1.25236,-1.54934,-0.76852
1917,-2.02127,-5.4345,-0.11212,-3.17527,-3.50552,-1.68995,-3.73553,-1.145,-3.14627,-0.48765,-0.16294,-3.37613,-2.07708,-0.00396
1918,-2.02042,-0.75851,-2.15504,-5.34131,-1.4337,-1.84175,-0.27812,-2.7758,-1.46151,-0.35825,-0.93474,-0.00888,-1.06727,-6.68293
1919,-2.01911,-1.30195,-3.55593,-1.74382,-1.2245,-1.13618,-2.97283,-2.66356,-5.56955,-1.78018,-0.80287,-4.61397,-1.68045,-0.93481
1920,-2.01604,-0.40676,-1.66817,-0.47884,-0.09334,-3.21478,-0.10985,-3.38101,-3.16199,-0.50843,-1.61512,-1.48347,-2.92546,-6.88092
1921,-2.01364,-3.42699,-2.26717,-1.52755,-0.33567,-2.06353,-5.10492,-0.02066,-2.40981,-2.42843,-0.54402,-0.44831,-3.94614,-4.30379
1922,-2.01358,-1.56018,-2.19888,-1.64889,-0.1389,-0.92214,-5.32764,-2.50121,-2.7014,-4.55621,-1.92441,-2.878,-2.82047,-1.5653
1923,-2.01249,-2.70352,-1.00577,-4.41608,-0.8158,-0.82505,-2.35375,-3.82416,-1.16393,-2.7546,-1.68574,-2.3646,-1.23195,-5.26532
1924,-2.01073,-0.19601,-0.42498,-6.43137,-3.13237,-0.38207,-1.47229,-2.42674,-3.5412,-3.16069,-2.16503,-0.7015,-1.06011,-2.74365
1925,-2.01046,-1.34699,-0.16476,-0.86983,-2.95998,-4.93733,-2.31134,-0.68109,-1.81555,-0.28002,-0.6051,-0.05288,-3.02898,-6.4418
1926,-2.00993,-1.37765,-4.25439,-2.65582,-0.10629,-4.50025,-0.39445,-5.06624,-1.2907,-4.10909,-1.47238,-1.01919,-0.67542,-0.7809
1927,-2.00924,-4.18368,-2.76545,-0.43632,-2.74791,-3.2117,-1.69997,-2.42795,-2.4358,-4.09967,-0.18452,-1.07529,-2.27381,-3.85616
1928,-2.00497,-1.73987,-0.03002,-2.58887,-2.48768,-5.05139,-0.52626,-0.24898,-1.91268,-0.0964,-0.94894,-1.96624,-3.26346,-5.92633
1929,-2.00469,-0.66647,-4.91041,-1.87885,-3.444,-2.09635,-0.80839,-3.99293,-3.33121,-1.9209,-3.34999,-0.59071,-1.38763,-2.59967
1930,-2.00376,-0.3251,-2.4282,-0.0281,-6.68775,-5.30751,-0.18713,-1.60018,-2.70891,-0.78349,-1.92941,-1.63626,-0.37225,-0.0202
1931,-2.00158,-0.70256,-3.58543,-2.95245,-0.2889,-0.3878,-3.35298,-1.56987,-1.3119,-1.99171,-6.19635,-1.42058,-3.72625,-0.0357
1932,-2.00078,-1.54645,-0.47197,-1.86508,-4.712,-3.83178,-5.6337,-1.4633,-0.637,-0.9371,-2.69857,-0.89969,-2.27908,-2.13752
1933,-1.99875,-0.20567,-4.54717,-3.3733,-0.99575,-2.52505,-5.65916,-2.93949,-0.00986,-2.38518,-0.50987,-2.08645,-0.78305,-2.22647
1934,-1.99755,-1.85269,-0.1946,-2.03,-1.0825,-1.0123,-2.40208,-1.05005,-3.80208,-1.95492,-3.74834,-5.63625,-3.23906,-2.18245
1935,-1.99713,-3.67813,-1.77273,-4.64158,-4.13725,-1.64766,-4.02143,-0.13105,-0.12804,-1.39581,-2.85883,-1.78141,-1.74736,-2.32615
1936,-1.99482,-2.12389,-1.43944,-2.44529,-1.41499,-4.67017,-1.90493,-5.56996,-3.40472,-0.15575,-2.05551,-0.08158,-2.25392,-2.01597
1937,-1.99471,-2.81791,-4.70626,-1.0967,-2.07417,-1.66422,-1.48051,-0.64962,-1.25686,-2.20472,-5.44387,-1.85598,-3.43158,-1.9356
1938,-1.99455,-1.67168,-2.84506,-2.37176,-3.81297,-3.95351,-3.21903,-0.96929,-1.75741,-4.78756,-2.32436,-1.68753,-0.02854,-1.94334
1939,-1.99423,-1.26249,-0.37124,-1.13269,-0.14551,-2.35279,-0.64192,-3.97964,-0.31957,-2.17029,-6.11491,-3.40867,-4.16804,-0.0775
1940,-1.99227,-0.92446,-4.51572,-1.06962,-0.02073,-1.3391,-0.28243,-1.95803,-0.28025,-1.63697,-7.38658,-1.43471,-0.99093,-2.7519
1941,-1.99001,-3.95808,-0.22178,-5.04415,-0.11905,-1.83038,-2.28252,-5.24462,-1.34925,-2.85989,-1.53903,-2.13274,-0.62288,-1.22301
1942,-1.98969,-2.70753,-0.37251,-2.39911,-1.67714,-1.05314,-1.73642,-3.04642,-2.02414,-6.96753,-2.85001,-1.51417,-1.59862,-0.99184
1943,-1.98909,-3.57502,-0.96838,-2.17082,-0.2028,-1.48956,-1.60332,-1.49785,-2.55855,-3.25199,-0.94491,-0.83365,-6.30432,-3.47628
1944,-1.98883,-3.84379,-1.99675,-5.38663,-0.70937,-0.17654,-3.41356,-0.89131,-3.40283,-1.57924,-1.43095,-2.15403,-1.59373,-3.46196
1945,-1.98821,-0.2516,-3.80927,-1.46419,-0.66053,-3.85625,-0.17865,-1.78185,-4.69418,-2.17436,-2.35091,-2.81589,-1.6056,-4.24481
1946,-1.98783,-0.96013,-0.1128,-3.9563,-4.04799,-0.6233,-1.86597,-0.06218,-3.3364,-4.98803,-1.96572,-0.18935,-1.21837,-4.21959
1947,-1.98734,-0.67595,-1.69373,-0.6107,-0.59933,-5.7355,-1.93591,-1.14712,-1.95595,-4.06489,-3.7658,-2.82362,-1.90089,-2.81363
1948,-1.98464,-0.10991,-3.10399,-3.52259,-0.75344,-2.29369,-1.42572,-1.34964,-6.50111,-0.83671,-0.3351,-1.7317,-3.94328,-1.64248
1949,-1.98449,-2.47043,-1.90737,-1.32706,-2.48086,-0.21285,-0.62681,-3.80674,-2.13009,-3.779,-0.51105,-6.17801,-0.90089,-2.32741
1950,-1.98262,-2.57502,-4.73929,-0.22304,-0.08697,-1.18832,-5.69935,-0.37134,-2.99857,-0.6743,-0.24845,-2.60531,-3.74666,-1.59837
1951,-1.98085,-0.87806,-2.72974,-2.10166,-1.10831,-2.72154,-4.0096,-2.33048,-2.44138,-1.40229,-5.09492,-0.25616,-0.3192,-4.38649
1952,-1.98029,-3.76941,-2.4077,-2.29003,-3.62085,-4.15078,-3.3232,-0.28922,-1.48555,-1.55285,-3.7712,-0.65543,-0.94402,-3.0333
1953,-1.97938,-5.56901,-2.22805,-4.2704,-0.2513,-0.50273,-0.98804,-2.03077,-0.7894,-3.52529,-3.68269,-2.729,-1.5075,-0.3442
1954,-1.97935,-4.8281,-3.12517,-0.38481,-0.94426,-3.55935,-3.67052,-3.72042,-2.26066,-0.50994,-2.66061,-0.52055,-2.30537,-1.98667
1955,-1.97847,-2.92631,-3.14189,-1.66838,-1.30511,-1.22557,-0.61443,-3.07163,-3.98663,-5.26421,-2.79015,-1.77624,-1.45448,-2.27795
1956,-1.97832,-3.29103,-2.28667,-0.30754,-2.96686,-3.07043,-0.35743,-2.32814,-2.7864,-0.75174,-2.957,-3.38843,-5.23405,-0.45228
1957,-1.97775,-2.29553,-3.5118,-2.02832,-0.96064,-0.22095,-0.69221,-1.45133,-0.68168,-2.9288,-2.46584,-6.89258,-0.95348,-2.69729
1958,-1.97673,-1.58064,-0.76473,-7.89782,-2.00044,-0.33293,-3.9327,-0.89614,-0.35956,-1.5341,-0.78643,-2.15556,-1.50579,-0.4867
1959,-1.97642,-1.8302,-3.21513,-1.42985,-2.79828,-4.84731,-1.50622,-2.02667,-3.10649,-2.87261,-2.75086,-0.89837,-1.25898,-3.84685
1960,-1.97547,-0.08201,-3.78531,-5.02687,-1.04933,-1.49868,-0.13156,-2.9447,-3.01082,-0.10537,-0.13128,-3.13432,-4.94355,-1.04934
1961,-1.97505,-1.18373,-1.30691,-4.04009,-0.08777,-0.28246,-0.27396,-1.89392,-4.07759,-4.20131,-3.26263,-1.65184,-5.02538,-0.11232
1962,-1.97267,-0.2221,-0.54732,-3.20391,-2.61558,-2.0648,-2.53966,-3.22765,-2.33015,-4.71185,-0.74983,-0.593,-5.37032,-0.37015
