leaf_index,r0,r1
4105,-7.03857,-7.10342
4106,-7.03779,-7.10419
4107,-7.03753,-7.10445
4108,-7.03462,-7.10733
4109,-7.03293,-7.109
4110,-7.03236,-7.10957
4111,-7.03207,-7.10985
4112,-7.03082,-7.11108
4113,-7.02943,-7.11246
4114,-7.02781,-7.11406
4115,-7.02706,-7.1148
4116,-7.02624,-7.11561
4117,-7.02584,-7.11601
4118,-7.02496,-7.11688
4119,-7.02351,-7.11831
4120,-7.02091,-7.12088
4121,-7.01821,-7.12353
4122,-7.01782,-7.12392
4123,-7.01489,-7.12681
4124,-7.01347,-7.1282
4125,-7.01219,-7.12946
4126,-7.01173,-7.12991
4127,-7.01045,-7.13117
4128,-7.01037,-7.13125
4129,-7.00933,-7.13227
4130,-7.00821,-7.13337
4131,-7.00795,-7.13362
4132,-7.00274,-7.13874
4133,-7.00252,-7.13896
4134,-7.00181,-7.13965
4135,-7.00129,-7.14016
4136,-7.00103,-7.14042
4137,-7.00045,-7.14099
4138,-6.99671,-7.14465
4139,-6.99661,-7.14475
4140,-6.99453,-7.14679
4141,-6.99419,-7.14712
4142,-6.9941,-7.1472
4143,-6.99372,-7.14758
4144,-6.99301,-7.14827
4145,-6.99277,-7.1485
4146,-6.99253,-7.14874
4147,-6.98465,-7.15644
4148,-6.98437,-7.15672
4149,-6.98383,-7.15724
4150,-6.98365,-7.15742
4151,-6.98243,-7.1586
4152,-6.9822,-7.15883
4153,-6.98117,-7.15983
4154,-6.98087,-7.16013
4155,-6.97624,-7.16464
4156,-6.97622,-7.16466
4157,-6.97546,-7.1654
4158,-6.9744,-7.16643
4159,-6.97239,-7.16839
4160,-6.97076,-7.16997
4161,-6.97046,-7.17027
4162,-6.96929,-7.17141
4163,-6.96577,-7.17482
4164,-6.96462,-7.17594
4165,-6.96421,-7.17633
4166,-6.96399,-7.17655
4167,-6.95893,-7.18145
4168,-6.95734,-7.183
4169,-6.95622,-7.18408
4170,-6.95361,-7.1866
4171,-6.95344,-7.18677
4172,-6.94875,-7.19131
4173,-6.94714,-7.19286
4174,-6.94679,-7.1932
4175,-6.94203,-7.19779
4176,-6.94176,-7.19805
4177,-6.93991,-7.19983
4178,-6.9395,-7.20023
4179,-6.93841,-7.20129
4180,-6.93639,-7.20323
4181,-6.93376,-7.20576
4182,-6.93246,-7.20701
4183,-6.9266,-7.21264
4184,-6.92361,-7.21551
4185,-6.9191,-7.21984
4186,-6.91871,-7.22021
4187,-6.91867,-7.22025
4188,-6.91775,-7.22113
4189,-6.91718,-7.22167
4190,-6.91545,-7.22334
4191,-6.91506,-7.22371
4192,-6.91397,-7.22475
4193,-6.91273,-7.22593
4194,-6.91147,-7.22714
4195,-6.90827,-7.2302
4196,-6.90702,-7.23139
4197,-6.90453,-7.23377
4198,-6.90435,-7.23395
4199,-6.9014,-7.23676
4200,-6.89861,-7.23942
4201,-6.89665,-7.24128
4202,-6.89662,-7.24131
4203,-6.89543,-7.24245
4204,-6.89359,-7.2442
4205,-6.89229,-7.24544
4206,-6.89194,-7.24576
4207,-6.89165,-7.24604
4208,-6.8913,-7.24638
4209,-6.89129,-7.24639
4210,-6.89022,-7.2474
4211,-6.88898,-7.24859
4212,-6.88886,-7.2487
4213,-6.8853,-7.25208
4214,-6.88513,-7.25224
4215,-6.88512,-7.25225
4216,-6.88394,-7.25337
4217,-6.88136,-7.25582
4218,-6.87938,-7.25769
4219,-6.87385,-7.26293
4220,-6.87278,-7.26394
4221,-6.87145,-7.2652
4222,-6.86856,-7.26793
4223,-6.86804,-7.26843
4224,-6.86711,-7.2693
4225,-6.86683,-7.26957
4226,-6.86297,-7.27321
4227,-6.86198,-7.27415
4228,-6.86178,-7.27433
4229,-6.86091,-7.27516
4230,-6.86086,-7.2752
4231,-6.85758,-7.27829
4232,-6.85725,-7.2786
4233,-6.85442,-7.28127
4234,-6.85048,-7.28498
4235,-6.84821,-7.28711
4236,-6.84787,-7.28743
4237,-6.84634,-7.28887
4238,-6.8443,-7.29078
4239,-6.84392,-7.29114
4240,-6.84277,-7.29223
4241,-6.84232,-7.29264
4242,-6.84214,-7.29281
4243,-6.84143,-7.29348
4244,-6.83924,-7.29553
4245,-6.8392,-7.29557
4246,-6.83817,-7.29654
4247,-6.83726,-7.29739
4248,-6.83666,-7.29795
4249,-6.83386,-7.30057
4250,-6.82836,-7.30572
4251,-6.82809,-7.30597
4252,-6.82765,-7.30638
4253,-6.82666,-7.3073
4254,-6.82313,-7.3106
4255,-6.82218,-7.31149
4256,-6.822,-7.31166
4257,-6.82096,-7.31263
4258,-6.81873,-7.3147
4259,-6.8178,-7.31557
4260,-6.81742,-7.31592
4261,-6.81516,-7.31803
4262,-6.81471,-7.31845
4263,-6.81439,-7.31875
4264,-6.81414,-7.31898
4265,-6.81408,-7.31904
4266,-6.8124,-7.3206
4267,-6.81124,-7.32168
4268,-6.81118,-7.32173
4269,-6.80471,-7.32775
4270,-6.80281,-7.32951
4271,-6.80248,-7.32982
4272,-6.80186,-7.33039
4273,-6.80174,-7.33051
4274,-6.80148,-7.33075
4275,-6.80122,-7.33099
4276,-6.80059,-7.33157
4277,-6.8003,-7.33184
4278,-6.80013,-7.332
4279,-6.79727,-7.33465
4280,-6.79624,-7.3356
4281,-6.79558,-7.33622
4282,-6.79459,-7.33714
4283,-6.79351,-7.33813
4284,-6.79098,-7.34047
4285,-6.788,-7.34323
4286,-6.78646,-7.34465
4287,-6.78507,-7.34594
4288,-6.78368,-7.34723
4289,-6.78142,-7.34931
4290,-6.78136,-7.34937
4291,-6.77933,-7.35124
4292,-6.77612,-7.3542
4293,-6.77496,-7.35527
4294,-6.7723,-7.35771
4295,-6.77224,-7.35777
4296,-6.77018,-7.35966
4297,-6.76847,-7.36124
4298,-6.76765,-7.36199
4299,-6.76682,-7.36276
4300,-6.76505,-7.36438
4301,-6.76441,-7.36497
4302,-6.76259,-7.36664
4303,-6.76047,-7.36859
4304,-6.756,-7.37268
4305,-6.75534,-7.37329
4306,-6.7528,-7.37562
4307,-6.74704,-7.38088
4308,-6.74548,-7.38231
4309,-6.74311,-7.38448
4310,-6.73975,-7.38754
4311,-6.73913,-7.38811
4312,-6.73902,-7.38821
4313,-6.73735,-7.38973
4314,-6.73575,-7.39119
4315,-6.73318,-7.39353
4316,-6.73167,-7.39491
4317,-6.72815,-7.3981
4318,-6.72772,-7.3985
4319,-6.72763,-7.39858
4320,-6.72528,-7.40071
4321,-6.7233,-7.40251
4322,-6.7214,-7.40424
4323,-6.71722,-7.40803
4324,-6.71709,-7.40815
4325,-6.71687,-7.40835
4326,-6.71651,-7.40868
4327,-6.71586,-7.40927
4328,-6.71529,-7.40978
4329,-6.71427,-7.4107
4330,-6.71407,-7.41089
4331,-6.7116,-7.41312
4332,-6.71064,-7.414
4333,-6.7088,-7.41566
4334,-6.7084,-7.41603
4335,-6.70789,-7.41648
4336,-6.70548,-7.41866
4337,-6.70474,-7.41933
4338,-6.70159,-7.42217
4339,-6.70132,-7.42242
4340,-6.70128,-7.42246
4341,-6.70049,-7.42317
4342,-6.69932,-7.42422
4343,-6.69618,-7.42705
4344,-6.69504,-7.42809
4345,-6.69427,-7.42878
4346,-6.69366,-7.42933
4347,-6.69328,-7.42967
4348,-6.69197,-7.43085
4349,-6.69076,-7.43194
4350,-6.69,-7.43262
4351,-6.68979,-7.43281
4352,-6.68687,-7.43544
4353,-6.68663,-7.43566
4354,-6.68543,-7.43674
4355,-6.68302,-7.4389
4356,-6.68276,-7.43913
4357,-6.68214,-7.43969
4358,-6.68198,-7.43983
4359,-6.67971,-7.44187
4360,-6.67841,-7.44304
4361,-6.67748,-7.44388
4362,-6.67365,-7.44731
4363,-6.67308,-7.44782
4364,-6.67181,-7.44896
4365,-6.66935,-7.45116
4366,-6.66874,-7.4517
4367,-6.66865,-7.45178
4368,-6.66383,-7.45609
4369,-6.6596,-7.45987
4370,-6.65814,-7.46118
4371,-6.65725,-7.46197
4372,-6.6563,-7.46282
4373,-6.65408,-7.4648
4374,-6.65391,-7.46495
4375,-6.65188,-7.46676
4376,-6.64789,-7.47031
4377,-6.64665,-7.47142
4378,-6.64643,-7.47161
4379,-6.64638,-7.47166
4380,-6.64556,-7.47238
4381,-6.64394,-7.47383
4382,-6.64393,-7.47383
4383,-6.6433,-7.4744
4384,-6.6419,-7.47564
4385,-6.64017,-7.47717
4386,-6.63817,-7.47895
4387,-6.63732,-7.47971
4388,-6.63611,-7.48078
4389,-6.63573,-7.48111
4390,-6.63555,-7.48128
4391,-6.63516,-7.48162
4392,-6.6344,-7.4823
4393,-6.63258,-7.48391
4394,-6.63158,-7.48479
4395,-6.62919,-7.48691
4396,-6.6278,-7.48814
4397,-6.6275,-7.48841
4398,-6.62726,-7.48862
4399,-6.62713,-7.48873
4400,-6.626,-7.48973
4401,-6.62464,-7.49094
4402,-6.61995,-7.49508
4403,-6.61862,-7.49625
4404,-6.61819,-7.49664
4405,-6.61629,-7.49831
4406,-6.61624,-7.49836
4407,-6.61406,-7.50028
4408,-6.61308,-7.50114
4409,-6.61121,-7.5028
4410,-6.60819,-7.50545
4411,-6.60606,-7.50733
4412,-6.60582,-7.50754
4413,-6.60075,-7.512
4414,-6.59936,-7.51322
4415,-6.59839,-7.51407
4416,-6.59751,-7.51484
4417,-6.59228,-7.51943
4418,-6.59227,-7.51944
4419,-6.59216,-7.51953
4420,-6.59119,-7.52039
4421,-6.58958,-7.5218
4422,-6.58946,-7.5219
4423,-6.5891,-7.52222
4424,-6.58776,-7.52339
4425,-6.58576,-7.52514
4426,-6.58194,-7.52848
4427,-6.58159,-7.52879
4428,-6.58086,-7.52943
4429,-6.58026,-7.52995
4430,-6.5798,-7.53035
4431,-6.57512,-7.53444
4432,-6.575,-7.53455
4433,-6.57365,-7.53573
4434,-6.57308,-7.53622
4435,-6.57156,-7.53755
4436,-6.57043,-7.53853
4437,-6.56628,-7.54215
4438,-6.5637,-7.54439
4439,-6.55948,-7.54806
4440,-6.55834,-7.54905
4441,-6.5576,-7.5497
4442,-6.55326,-7.55346
4443,-6.55308,-7.55362
4444,-6.55271,-7.55394
4445,-6.54944,-7.55678
4446,-6.54504,-7.56059
4447,-6.54462,-7.56095
4448,-6.54204,-7.56318
4449,-6.54181,-7.56338
4450,-6.54092,-7.56415
4451,-6.53827,-7.56644
4452,-6.53824,-7.56647
4453,-6.53622,-7.56821
4454,-6.53566,-7.5687
4455,-6.53509,-7.56919
4456,-6.53478,-7.56945
4457,-6.53384,-7.57027
4458,-6.53218,-7.5717
4459,-6.53075,-7.57293
4460,-6.52834,-7.57501
4461,-6.52575,-7.57724
4462,-6.52541,-7.57753
4463,-6.52204,-7.58043
4464,-6.51958,-7.58255
4465,-6.51815,-7.58378
4466,-6.51571,-7.58588
4467,-6.51508,-7.58642
4468,-6.51317,-7.58806
4469,-6.50545,-7.59467
4470,-6.50448,-7.5955
4471,-6.50423,-7.59572
4472,-6.50376,-7.59612
4473,-6.50216,-7.59749
4474,-6.50209,-7.59755
4475,-6.5015,-7.59806
4476,-6.50113,-7.59838
4477,-6.50039,-7.59901
4478,-6.49967,-7.59963
4479,-6.49821,-7.60087
4480,-6.49783,-7.6012
4481,-6.49423,-7.60427
4482,-6.49419,-7.60431
4483,-6.49389,-7.60457
4484,-6.49134,-7.60674
4485,-6.48918,-7.60858
4486,-6.4882,-7.60942
4487,-6.48417,-7.61285
4488,-6.48362,-7.61332
4489,-6.47987,-7.61652
4490,-6.47911,-7.61716
4491,-6.47657,-7.61932
4492,-6.47453,-7.62105
4493,-6.47438,-7.62118
4494,-6.47281,-7.62252
4495,-6.4702,-7.62473
4496,-6.46993,-7.62496
4497,-6.46828,-7.62636
4498,-6.46439,-7.62966
4499,-6.45903,-7.6342
4500,-6.45532,-7.63733
4501,-6.45005,-7.64178
4502,-6.44989,-7.64192
4503,-6.4481,-7.64343
4504,-6.44683,-7.6445
4505,-6.44566,-7.64549
4506,-6.44362,-7.6472
4507,-6.44333,-7.64745
4508,-6.44182,-7.64873
4509,-6.44099,-7.64942
4510,-6.44035,-7.64996
4511,-6.43967,-7.65054
4512,-6.43883,-7.65124
4513,-6.43365,-7.6556
4514,-6.43324,-7.65594
4515,-6.4308,-7.65799
4516,-6.43057,-7.65818
4517,-6.42678,-7.66136
4518,-6.42602,-7.662
4519,-6.42325,-7.66432
4520,-6.4228,-7.6647
4521,-6.4176,-7.66906
4522,-6.41574,-7.67061
4523,-6.41557,-7.67076
4524,-6.41485,-7.67136
4525,-6.41316,-7.67277
4526,-6.41259,-7.67324
4527,-6.40881,-7.6764
4528,-6.40769,-7.67734
4529,-6.40459,-7.67993
4530,-6.40147,-7.68252
4531,-6.40143,-7.68256
4532,-6.39484,-7.68804
4533,-6.39267,-7.68985
4534,-6.38888,-7.693
4535,-6.3852,-7.69605
4536,-6.38015,-7.70024
4537,-6.37953,-7.70075
4538,-6.37397,-7.70535
4539,-6.37366,-7.70561
4540,-6.37042,-7.70829
4541,-6.36925,-7.70926
4542,-6.36772,-7.71052
4543,-6.36403,-7.71357
4544,-6.36384,-7.71373
4545,-6.36336,-7.71412
4546,-6.36318,-7.71427
4547,-6.35927,-7.71749
4548,-6.35831,-7.71828
4549,-6.35776,-7.71874
4550,-6.35608,-7.72012
4551,-6.35448,-7.72143
4552,-6.3531,-7.72257
4553,-6.35282,-7.7228
4554,-6.34958,-7.72546
4555,-6.34895,-7.72598
4556,-6.34511,-7.72914
4557,-6.34426,-7.72984
4558,-6.34407,-7.72999
4559,-6.34363,-7.73035
4560,-6.34207,-7.73163
4561,-6.33953,-7.73371
4562,-6.33809,-7.7349
4563,-6.33735,-7.7355
4564,-6.33556,-7.73697
4565,-6.334,-7.73824
4566,-6.33356,-7.73861
4567,-6.3334,-7.73874
4568,-6.33166,-7.74016
4569,-6.33102,-7.74069
4570,-6.32766,-7.74343
4571,-6.32738,-7.74366
4572,-6.3228,-7.7474
4573,-6.32099,-7.74887
4574,-6.3205,-7.74928
4575,-6.31889,-7.75059
4576,-6.31776,-7.75151
4577,-6.31773,-7.75153
4578,-6.31509,-7.75368
4579,-6.31306,-7.75534
4580,-6.31161,-7.75652
4581,-6.31078,-7.75719
4582,-6.31037,-7.75753
4583,-6.30618,-7.76094
4584,-6.30391,-7.76278
4585,-6.30319,-7.76336
4586,-6.3029,-7.7636
4587,-6.30267,-7.76379
4588,-6.30016,-7.76582
4589,-6.29938,-7.76645
4590,-6.29789,-7.76766
4591,-6.29748,-7.76799
4592,-6.2967,-7.76863
4593,-6.29022,-7.77388
4594,-6.29016,-7.77392
4595,-6.28956,-7.7744
4596,-6.28605,-7.77725
4597,-6.28584,-7.77742
4598,-6.28421,-7.77873
4599,-6.28269,-7.77996
4600,-6.28245,-7.78016
4601,-6.28203,-7.78049
4602,-6.28118,-7.78118
4603,-6.28059,-7.78166
4604,-6.27687,-7.78466
4605,-6.27605,-7.78532
4606,-6.27604,-7.78533
4607,-6.27299,-7.78778
4608,-6.27157,-7.78893
4609,-6.27105,-7.78935
4610,-6.27026,-7.78998
4611,-6.26881,-7.79115
4612,-6.26837,-7.79151
4613,-6.26632,-7.79316
4614,-6.26566,-7.79368
4615,-6.26475,-7.79441
4616,-6.26216,-7.79649
4617,-6.25277,-7.80403
4618,-6.25258,-7.80418
4619,-6.25101,-7.80544
4620,-6.24886,-7.80716
4621,-6.24597,-7.80947
4622,-6.24456,-7.8106
4623,-6.243,-7.81185
4624,-6.24236,-7.81236
4625,-6.24158,-7.81298
4626,-6.23936,-7.81476
4627,-6.2359,-7.81752
4628,-6.2319,-7.8207
4629,-6.23081,-7.82157
4630,-6.23031,-7.82197
4631,-6.22899,-7.82302
4632,-6.22822,-7.82363
4633,-6.2255,-7.8258
4634,-6.22445,-7.82663
4635,-6.22395,-7.82703
4636,-6.21852,-7.83135
4637,-6.21823,-7.83157
4638,-6.21625,-7.83315
4639,-6.21611,-7.83326
4640,-6.21255,-7.83608
4641,-6.21225,-7.83632
4642,-6.2117,-7.83676
4643,-6.21039,-7.8378
4644,-6.2095,-7.8385
4645,-6.20847,-7.83932
4646,-6.20753,-7.84006
4647,-6.20747,-7.84011
4648,-6.20647,-7.8409
4649,-6.20578,-7.84144
4650,-6.20406,-7.8428
4651,-6.20367,-7.84311
4652,-6.19879,-7.84698
4653,-6.19739,-7.84808
4654,-6.19616,-7.84905
4655,-6.19496,-7.85
4656,-6.19464,-7.85025
4657,-6.1916,-7.85265
4658,-6.19155,-7.85269
4659,-6.18977,-7.85409
4660,-6.18827,-7.85527
4661,-6.18822,-7.85532
4662,-6.185,-7.85785
4663,-6.18283,-7.85955
4664,-6.1811,-7.86092
4665,-6.18077,-7.86118
4666,-6.17898,-7.86259
4667,-6.17376,-7.86668
4668,-6.17294,-7.86733
4669,-6.17276,-7.86746
4670,-6.16688,-7.87208
4671,-6.16563,-7.87305
4672,-6.16549,-7.87317
4673,-6.16461,-7.87386
4674,-6.16363,-7.87462
4675,-6.16103,-7.87666
4676,-6.15973,-7.87767
4677,-6.15817,-7.87889
4678,-6.15725,-7.87961
4679,-6.15645,-7.88024
4680,-6.1562,-7.88043
4681,-6.15493,-7.88142
4682,-6.15427,-7.88194
4683,-6.15422,-7.88198
4684,-6.15275,-7.88313
4685,-6.15186,-7.88382
4686,-6.14867,-7.88631
4687,-6.14726,-7.8874
4688,-6.14588,-7.88849
4689,-6.14575,-7.88858
4690,-6.14405,-7.88991
4691,-6.14269,-7.89096
4692,-6.14181,-7.89165
4693,-6.13884,-7.89396
4694,-6.13571,-7.8964
4695,-6.13316,-7.89838
4696,-6.13299,-7.8985
4697,-6.13016,-7.9007
4698,-6.12836,-7.9021
4699,-6.1283,-7.90215
4700,-6.12797,-7.9024
4701,-6.12654,-7.90351
4702,-6.12617,-7.9038
4703,-6.12615,-7.90381
4704,-6.12447,-7.90512
4705,-6.12444,-7.90514
4706,-6.12419,-7.90533
4707,-6.12403,-7.90546
4708,-6.12284,-7.90638
4709,-6.12282,-7.90639
4710,-6.12224,-7.90684
4711,-6.12191,-7.9071
4712,-6.12149,-7.90742
4713,-6.12061,-7.90811
4714,-6.11634,-7.91141
4715,-6.11402,-7.9132
4716,-6.11337,-7.9137
4717,-6.11259,-7.91431
4718,-6.11044,-7.91597
4719,-6.11008,-7.91624
4720,-6.10751,-7.91822
4721,-6.10704,-7.91859
4722,-6.10616,-7.91927
4723,-6.10598,-7.91941
4724,-6.1036,-7.92124
4725,-6.10161,-7.92277
4726,-6.10115,-7.92313
4727,-6.10094,-7.92329
4728,-6.10048,-7.92365
4729,-6.09864,-7.92506
4730,-6.0944,-7.92833
4731,-6.09176,-7.93035
4732,-6.09108,-7.93088
4733,-6.08867,-7.93272
4734,-6.08636,-7.9345
4735,-6.08456,-7.93588
4736,-6.08394,-7.93635
4737,-6.08359,-7.93662
4738,-6.0828,-7.93722
4739,-6.07969,-7.93961
4740,-6.07903,-7.94011
4741,-6.0747,-7.94343
4742,-6.07399,-7.94397
4743,-6.07302,-7.94471
4744,-6.06973,-7.94722
4745,-6.06885,-7.94789
4746,-6.06815,-7.94843
4747,-6.06539,-7.95054
4748,-6.06227,-7.95292
4749,-6.06171,-7.95334
4750,-6.06154,-7.95347
4751,-6.0609,-7.95396
4752,-6.05953,-7.95501
4753,-6.059,-7.95541
4754,-6.05732,-7.95669
4755,-6.05672,-7.95714
4756,-6.05578,-7.95786
4757,-6.05568,-7.95794
4758,-6.05522,-7.95829
4759,-6.05514,-7.95835
4760,-6.05407,-7.95916
4761,-6.05283,-7.9601
4762,-6.05052,-7.96186
4763,-6.05051,-7.96187
4764,-6.05027,-7.96205
4765,-6.04941,-7.9627
4766,-6.04879,-7.96317
4767,-6.04245,-7.96799
4768,-6.04142,-7.96877
4769,-6.04087,-7.96919
4770,-6.03956,-7.97018
4771,-6.03877,-7.97078
4772,-6.03766,-7.97162
4773,-6.03722,-7.97195
4774,-6.03626,-7.97267
4775,-6.02801,-7.97892
4776,-6.0263,-7.9802
4777,-6.0256,-7.98074
4778,-6.02495,-7.98123
4779,-6.0244,-7.98164
4780,-6.02384,-7.98207
4781,-6.02197,-7.98347
4782,-6.02089,-7.98429
4783,-6.01647,-7.98762
4784,-6.01577,-7.98815
4785,-6.01541,-7.98842
4786,-6.015,-7.98873
4787,-6.01279,-7.99039
4788,-6.01196,-7.99102
4789,-6.00998,-7.9925
4790,-6.00963,-7.99276
4791,-6.00921,-7.99309
4792,-6.00675,-7.99493
4793,-6.00647,-7.99515
4794,-6.00509,-7.99618
4795,-6.0014,-7.99895
4796,-6.00061,-7.99954
4797,-6.00055,-7.99959
4798,-5.99908,-8.00069
4799,-5.99772,-8.00171
4800,-5.99269,-8.00548
4801,-5.99168,-8.00623
4802,-5.99109,-8.00668
4803,-5.99103,-8.00672
4804,-5.99034,-8.00724
4805,-5.98721,-8.00958
4806,-5.98483,-8.01135
4807,-5.98384,-8.01209
4808,-5.98169,-8.0137
4809,-5.97982,-8.0151
4810,-5.97945,-8.01537
4811,-5.97863,-8.01598
4812,-5.97761,-8.01675
4813,-5.97756,-8.01678
4814,-5.97648,-8.01759
4815,-5.97566,-8.01819
4816,-5.97514,-8.01859
4817,-5.97314,-8.02008
4818,-5.97236,-8.02066
4819,-5.9723,-8.0207
4820,-5.97218,-8.02079
4821,-5.97118,-8.02153
4822,-5.97011,-8.02233
4823,-5.96989,-8.02249
4824,-5.96916,-8.02304
4825,-5.96764,-8.02417
4826,-5.96605,-8.02535
4827,-5.96502,-8.02612
4828,-5.96187,-8.02846
4829,-5.96053,-8.02945
4830,-5.9601,-8.02977
4831,-5.9595,-8.03022
4832,-5.95945,-8.03026
4833,-5.95865,-8.03084
4834,-5.95833,-8.03108
4835,-5.95815,-8.03122
4836,-5.95785,-8.03144
4837,-5.95463,-8.03382
4838,-5.95403,-8.03427
4839,-5.95392,-8.03436
4840,-5.95103,-8.0365
4841,-5.95008,-8.0372
4842,-5.94931,-8.03777
4843,-5.94928,-8.03779
4844,-5.94776,-8.03892
4845,-5.9451,-8.04088
4846,-5.94406,-8.04165
4847,-5.93943,-8.04507
4848,-5.93434,-8.04883
4849,-5.93247,-8.0502
4850,-5.93089,-8.05137
4851,-5.92998,-8.05204
4852,-5.92725,-8.05405
4853,-5.92495,-8.05574
4854,-5.92282,-8.05731
4855,-5.92171,-8.05813
4856,-5.9212,-8.0585
4857,-5.92058,-8.05896
4858,-5.92043,-8.05906
4859,-5.91982,-8.05951
4860,-5.91677,-8.06175
4861,-5.91588,-8.06241
4862,-5.91549,-8.06269
4863,-5.91539,-8.06276
4864,-5.91469,-8.06327
4865,-5.91312,-8.06443
4866,-5.91272,-8.06472
4867,-5.91159,-8.06555
4868,-5.91103,-8.06596
4869,-5.90844,-8.06786
4870,-5.90814,-8.06808
4871,-5.90425,-8.07093
4872,-5.90358,-8.07142
4873,-5.90239,-8.07229
4874,-5.90163,-8.07284
4875,-5.90077,-8.07347
4876,-5.90012,-8.07395
4877,-5.89826,-8.0753
4878,-5.89725,-8.07604
4879,-5.89705,-8.07619
4880,-5.89592,-8.07701
4881,-5.8957,-8.07717
4882,-5.89205,-8.07984
4883,-5.88637,-8.08398
4884,-5.88546,-8.08463
4885,-5.88544,-8.08465
4886,-5.88481,-8.08511
4887,-5.88321,-8.08627
4888,-5.8785,-8.0897
4889,-5.87628,-8.09131
4890,-5.87085,-8.09525
4891,-5.86608,-8.09871
4892,-5.86568,-8.099
4893,-5.86473,-8.09969
4894,-5.86379,-8.10037
4895,-5.86007,-8.10306
4896,-5.85976,-8.10328
4897,-5.85641,-8.10571
4898,-5.85615,-8.10589
4899,-5.85604,-8.10597
4900,-5.85087,-8.1097
4901,-5.84157,-8.1164
4902,-5.83833,-8.11874
4903,-5.83802,-8.11896
4904,-5.83745,-8.11937
4905,-5.83713,-8.1196
4906,-5.83649,-8.12006
4907,-5.83563,-8.12068
4908,-5.8349,-8.1212
4909,-5.83473,-8.12132
4910,-5.82961,-8.125
4911,-5.82912,-8.12535
4912,-5.82859,-8.12573
4913,-5.82855,-8.12576
4914,-5.82833,-8.12592
4915,-5.82802,-8.12615
4916,-5.8278,-8.1263
4917,-5.82626,-8.1274
4918,-5.82574,-8.12778
4919,-5.82201,-8.13045
4920,-5.82135,-8.13092
4921,-5.8213,-8.13096
4922,-5.82118,-8.13105
4923,-5.81838,-8.13304
4924,-5.81781,-8.13345
4925,-5.81458,-8.13576
4926,-5.81352,-8.13652
4927,-5.81295,-8.13693
4928,-5.81261,-8.13717
4929,-5.80828,-8.14027
4930,-5.80821,-8.14031
4931,-5.80778,-8.14062
4932,-5.80607,-8.14184
4933,-5.80594,-8.14193
4934,-5.80396,-8.14335
4935,-5.80294,-8.14407
4936,-5.80174,-8.14492
4937,-5.80153,-8.14507
4938,-5.79138,-8.1523
4939,-5.79103,-8.15255
4940,-5.78995,-8.15331
4941,-5.78964,-8.15353
4942,-5.78827,-8.15451
4943,-5.78765,-8.15494
4944,-5.7864,-8.15583
4945,-5.78636,-8.15586
4946,-5.7858,-8.15626
4947,-5.77892,-8.16113
4948,-5.77827,-8.1616
4949,-5.77682,-8.16262
4950,-5.77561,-8.16348
4951,-5.77558,-8.1635
4952,-5.77301,-8.16531
4953,-5.76844,-8.16854
4954,-5.7681,-8.16878
4955,-5.76609,-8.1702
4956,-5.75821,-8.17576
4957,-5.75217,-8.18001
4958,-5.75194,-8.18017
4959,-5.75032,-8.18131
4960,-5.74954,-8.18186
4961,-5.74816,-8.18283
4962,-5.74706,-8.1836
4963,-5.74615,-8.18424
4964,-5.7458,-8.18448
4965,-5.74222,-8.187
4966,-5.74118,-8.18773
4967,-5.74032,-8.18833
4968,-5.73999,-8.18856
4969,-5.73833,-8.18973
4970,-5.73733,-8.19042
4971,-5.7363,-8.19115
4972,-5.73554,-8.19168
4973,-5.73352,-8.19309
4974,-5.73265,-8.1937
4975,-5.73109,-8.19479
4976,-5.72949,-8.19591
4977,-5.7275,-8.1973
4978,-5.72662,-8.19791
4979,-5.72566,-8.19858
4980,-5.72372,-8.19994
4981,-5.71833,-8.2037
4982,-5.71794,-8.20397
4983,-5.71578,-8.20547
4984,-5.71404,-8.20669
4985,-5.70921,-8.21005
4986,-5.70846,-8.21057
4987,-5.70846,-8.21057
4988,-5.70718,-8.21146
4989,-5.70713,-8.21149
4990,-5.70648,-8.21195
4991,-5.70531,-8.21276
4992,-5.7038,-8.21381
4993,-5.70084,-8.21586
4994,-5.69626,-8.21904
4995,-5.69282,-8.22143
4996,-5.69249,-8.22165
4997,-5.6878,-8.2249
4998,-5.68747,-8.22512
4999,-5.68549,-8.22649
5000,-5.68037,-8.23003
5001,-5.67985,-8.23039
5002,-5.67664,-8.23261
5003,-5.67658,-8.23265
5004,-5.67607,-8.233
5005,-5.67404,-8.2344
5006,-5.67334,-8.23487
5007,-5.67235,-8.23556
5008,-5.67123,-8.23633
5009,-5.67006,-8.23713
5010,-5.66966,-8.23741
5011,-5.6685,-8.23821
5012,-5.66834,-8.23832
5013,-5.66483,-8.24073
5014,-5.66467,-8.24085
5015,-5.66467,-8.24084
5016,-5.66217,-8.24256
5017,-5.66113,-8.24328
5018,-5.65741,-8.24583
5019,-5.6562,-8.24666
5020,-5.65566,-8.24703
5021,-5.65296,-8.24888
5022,-5.65263,-8.24911
5023,-5.64771,-8.25248
5024,-5.64676,-8.25313
5025,-5.64628,-8.25345
5026,-5.64621,-8.25351
5027,-5.64575,-8.25382
5028,-5.64458,-8.25462
5029,-5.64449,-8.25468
5030,-5.64323,-8.25554
5031,-5.64209,-8.25632
5032,-5.6411,-8.257
5033,-5.63998,-8.25776
5034,-5.63963,-8.258
5035,-5.63953,-8.25807
5036,-5.63828,-8.25892
5037,-5.63767,-8.25934
5038,-5.63648,-8.26015
