leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
409,-2.64201,-3.11129,-1.65073,-3.91007,-4.75945,-0.82145,-4.00813,-1.63887,-3.21253,-3.05639,-1.89371
410,-2.62774,-1.5704,-1.2657,-8.18557,-1.07642,-1.13472,-1.53118,-2.0053,-0.74325,-1.28313,-3.31849
411,-2.62705,-3.45485,-2.04469,-6.01991,-1.44598,-0.05476,-3.81503,-1.66682,-2.53557,-0.39566,-3.838
412,-2.62703,-0.08227,-4.04523,-5.86095,-1.85832,-5.03008,-2.43181,-1.44535,-1.72687,-1.21071,-1.08242
413,-2.62631,-4.07099,-0.3883,-0.96571,-1.64705,-2.8344,-6.02915,-2.17533,-1.75265,-3.78008,-2.5012
414,-2.62558,-4.15141,-4.75899,-3.81015,-0.3316,-1.70322,-1.78039,-4.32379,-0.75147,-1.08235,-3.47777
415,-2.61706,-4.48421,-1.52045,-5.10974,-4.56434,-4.22917,-0.65753,-0.58126,-1.31126,-1.68042,-0.76757
416,-2.61079,-0.15898,-3.05685,-4.20343,-5.639,-3.67777,-0.63095,-1.62557,-0.8356,-4.03017,-0.91652
417,-2.61029,-1.83916,-2.92333,-3.91077,-3.4225,-1.37539,-5.51404,-2.51068,-1.73656,-1.46549,-3.2384
418,-2.60831,-2.30265,-0.61524,-0.79901,-4.15525,-6.19523,-2.49109,-0.25466,-0.22421,-3.65384,-3.39991
419,-2.60721,-3.32256,-0.63483,-3.98422,-3.69693,-1.44648,-2.06233,-3.53154,-1.58679,-2.90026,-4.74047
420,-2.60344,-2.42758,-4.73483,-2.62437,-1.90946,-1.90287,-0.03157,-3.4225,-4.44456,-1.41526,-4.15747
421,-2.59902,-2.69604,-3.17358,-2.25664,-1.0535,-1.68834,-0.49573,-3.25804,-6.19081,-0.77095,-4.13171
422,-2.58943,-3.44542,-3.30338,-1.3026,-2.39524,-0.21374,-0.64051,-2.90806,-1.55161,-6.92776,-1.93999
423,-2.58728,-0.34029,-1.26871,-2.79866,-0.08795,-2.42273,-7.63203,-2.36032,-1.02636,-2.24948,-2.81747
424,-2.58174,-3.6659,-0.6205,-0.19507,-3.68383,-1.68744,-3.28438,-4.42021,-0.6723,-5.53686,-1.27299
425,-2.5708,-2.08094,-1.75152,-4.55067,-5.0903,-0.70144,-4.0643,-2.63588,-2.54185,-2.85167,-0.90647
426,-2.56383,-2.3985,-3.36034,-5.84837,-0.84088,-1.03299,-1.4666,-1.07695,-3.24593,-2.25903,-4.63191
427,-2.56098,-1.67341,-2.1702,-3.84797,-5.2155,-2.16507,-2.77346,-2.93045,-3.13982,-0.34306,-3.60273
428,-2.55999,-0.26637,-6.57687,-4.06925,-3.34285,-1.85921,-1.23489,-0.28898,-2.6764,-3.17201,-0.31128
429,-2.5578,-1.59381,-1.77842,-2.23967,-3.74563,-2.72638,-5.89293,-1.57563,-1.31011,-2.58314,-3.95948
430,-2.55273,-3.7,-4.16864,-0.6095,-5.75853,-0.98867,-2.89554,-2.72816,-0.25373,-3.46434,-0.11569
431,-2.54661,-1.28473,-0.35322,-2.82339,-3.46936,-2.88339,-0.86849,-3.32034,-6.2541,-3.32297,-1.21768
432,-2.54627,-0.5661,-0.39814,-4.48958,-0.61712,-4.01097,-0.0029,-1.74571,-6.89599,-1.94662,-1.4216
433,-2.54487,-1.95035,-2.35428,-0.7591,-1.76398,-4.19179,-3.42188,-3.03316,-3.7079,-5.31571,-0.06014
434,-2.5351,-1.2038,-3.57747,-0.05993,-2.58785,-2.57494,-1.06523,-3.48863,-6.87758,-1.91883,-1.30642
435,-2.53124,-0.85633,-0.5291,-1.98981,-3.99469,-5.05868,-4.77749,-2.6867,-3.52264,-2.1402,-0.20062
436,-2.52472,-6.74484,-1.17039,-2.24025,-0.59651,-1.81888,-2.65107,-0.52227,-1.09945,-5.43788,-0.00076
437,-2.52046,-0.11333,-0.02723,-4.14212,-1.90564,-3.12737,-3.87112,-0.09038,-4.09067,-1.5723,-5.37263
438,-2.51606,-1.59912,-3.24631,-2.6624,-5.52768,-3.70878,-1.35743,-0.07314,-1.71871,-2.07406,-4.48011
439,-2.51321,-3.77967,-3.61879,-4.38057,-4.7846,-2.49134,-0.61939,-1.57999,-3.1261,-0.10365,-2.31307
440,-2.49334,-0.1253,-0.05049,-3.03383,-4.28814,-3.30771,-1.49632,-3.37701,-5.75369,-0.80521,-2.79918
441,-2.48811,-1.17989,-3.17134,-1.65779,-1.06703,-8.2572,-2.78834,-0.32391,-1.30472,-0.82573,-0.16647
442,-2.48367,-1.40362,-4.08483,-0.86757,-3.03091,-1.82491,-0.80807,-1.51531,-0.96085,-7.59245,-0.62311
443,-2.48225,-1.92921,-1.77662,-4.54052,-1.90907,-4.47186,-2.96992,-5.25358,-0.7723,-1.42073,-1.9148
444,-2.48192,-1.22277,-1.86814,-4.38426,-2.11549,-3.45967,-4.81209,-3.24843,-4.18665,-1.09213,-0.87142
445,-2.47593,-4.25958,-2.34288,-1.50025,-0.57322,-3.56026,-7.00087,-2.09974,-0.98298,-0.45497,-0.62251
446,-2.44724,-1.84993,-0.84889,-5.57415,-2.99382,-0.00122,-4.23862,-0.03589,-1.21074,-0.0445,-5.51353
447,-2.44692,-0.78434,-5.97459,-1.64067,-0.82199,-1.68082,-3.54615,-3.666,-3.43032,-1.68644,-3.29895
448,-2.43832,-4.90644,-0.88153,-3.3866,-4.29872,-0.38235,-2.65496,-3.28175,-0.06212,-2.31507,-3.99099
449,-2.43829,-1.18146,-0.27197,-0.90772,-3.04119,-5.88642,-0.59252,-1.46545,-1.71168,-0.41486,-6.50089
450,-2.43673,-2.47563,-1.73107,-2.19198,-5.58867,-6.13493,-1.48358,-0.48931,-0.13244,-2.46974,-1.64441
451,-2.43412,-1.68603,-5.66951,-1.612,-1.56314,-1.8994,-0.86707,-2.98649,-2.02091,-0.50494,-6.03567
452,-2.43272,-6.77757,-0.23585,-3.40969,-2.48534,-2.00097,-1.28191,-2.79247,-4.08246,-0.11148,-0.40491
453,-2.43078,-1.25713,-4.00924,-0.22599,-3.45593,-1.29127,-4.87621,-4.02969,-3.7866,-0.68372,-2.82015
454,-2.43057,-1.6472,-1.89787,-0.62123,-0.52172,-2.16373,-5.08123,-2.31392,-4.04451,-5.35684,-2.49208
455,-2.43028,-1.62827,-2.13399,-0.21183,-4.23029,-1.07318,-2.29548,-6.62468,-4.04529,-1.19882,-0.91628
456,-2.42981,-3.1525,-1.51989,-2.72765,-1.2886,-6.22313,-2.75761,-3.73784,-3.11403,-1.6571,-0.02795
457,-2.42924,-1.97543,-4.50608,-4.5476,-3.32926,-1.67694,-4.66759,-0.70611,-0.37289,-2.52999,-2.54758
458,-2.42803,-2.83996,-2.53315,-1.44226,-0.21298,-0.45033,-4.85846,-0.48812,-5.11244,-1.0825,-5.11297
459,-2.42112,-2.34939,-0.35914,-3.0881,-2.52785,-6.78935,-0.10763,-1.6205,-1.22883,-2.82601,-3.78602
460,-2.41562,-1.0362,-1.03563,-5.66777,-5.3776,-2.65564,-3.61959,-1.76771,-1.36967,-1.93038,-1.44755
461,-2.41245,-2.20662,-2.73727,-1.93956,-1.45284,-3.02017,-4.13221,-0.41273,-0.87824,-4.61514,-5.24479
462,-2.4052,-3.15756,-2.98871,-0.19646,-7.19592,-2.67161,-1.14423,-1.67866,-2.27201,-2.65652,-0.09355
463,-2.40071,-1.65632,-3.5774,-1.50386,-2.86876,-3.67414,-0.18456,-1.53059,-4.05219,-4.51455,-3.94037
464,-2.38703,-1.8019,-5.33922,-4.45411,-2.89833,-0.41491,-4.41539,-0.95496,-3.46919,-1.23938,-0.39669
465,-2.38677,-4.13438,-1.0127,-4.51748,-2.54291,-3.98052,-1.7537,-0.18124,-0.82269,-4.83835,-2.50426
466,-2.37976,-3.70069,-2.75171,-1.31051,-0.88703,-4.17156,-4.55851,-1.78294,-5.07912,-1.79465,-0.43178
467,-2.37939,-0.12452,-0.78438,-2.35686,-1.59133,-6.85308,-2.08253,-1.57272,-4.1339,-2.65738,-2.77392
468,-2.37269,-3.76972,-3.76319,-3.54428,-4.88434,-0.09713,-1.05334,-2.22055,-4.41849,-1.71608,-1.03027
469,-2.3642,-0.5653,-4.32852,-0.71508,-3.48075,-0.23957,-0.63355,-1.28976,-0.27928,-5.73049,-5.26205
470,-2.35999,-1.16238,-2.69332,-0.54991,-7.03843,-1.42522,-1.2697,-1.94469,-0.55959,-5.29086,-0.50186
471,-2.35814,-2.58426,-3.85191,-0.36117,-3.4303,-4.89868,-4.87485,-0.27615,-1.42201,-0.53881,-3.29791
472,-2.35542,-1.27551,-0.41486,-4.00864,-5.24859,-0.97348,-1.00506,-0.50606,-3.87636,-5.11326,-2.37709
473,-2.35246,-3.17731,-4.35142,-1.25958,-1.37208,-3.17672,-0.26804,-3.02274,-6.06257,-2.00558,-1.37444
474,-2.34998,-3.97159,-2.82553,-3.78945,-0.18829,-3.76238,-1.20021,-2.04196,-3.77126,-4.16544,-2.23297
475,-2.34893,-0.67735,-1.75308,-1.41425,-1.61362,-0.24521,-6.11021,-5.40526,-0.4852,-4.25023,-1.19794
476,-2.33273,-1.9396,-3.47208,-3.72811,-3.6178,-3.46044,-3.49334,-1.43273,-2.79257,-3.9523,-1.45048
477,-2.33186,-1.89759,-3.47293,-2.84365,-2.67812,-2.32543,-5.17586,-1.06961,-5.33362,-1.08198,-0.82594
478,-2.324,-1.67443,-3.39715,-1.11085,-0.42771,-3.57222,-1.94817,-3.08678,-0.49352,-1.50207,-7.08898
479,-2.30777,-6.85899,-0.72735,-2.06002,-0.43807,-0.2521,-0.37812,-0.10442,-0.60494,-5.81014,-2.88491
480,-2.30547,-0.39393,-0.32168,-5.37557,-4.238,-0.66848,-4.70907,-2.13246,-2.12715,-3.22063,-2.34562
481,-2.30386,-4.7078,-0.9219,-2.26682,-1.77865,-5.42938,-2.95403,-0.44315,-3.64129,-3.29775,-0.91753
482,-2.30315,-2.16237,-2.91411,-4.7366,-0.39185,-4.17007,-0.19692,-2.36304,-3.61823,-4.70181,-0.85314
483,-2.29644,-0.72776,-4.75733,-0.16264,-4.08225,-3.78559,-4.70856,-0.03286,-0.75864,-2.73597,-3.21091
484,-2.28657,-3.0089,-6.51023,-3.589,-3.57814,-0.29837,-1.67354,-1.06106,-0.91515,-1.89808,-3.03235
485,-2.26312,-0.54407,-2.05278,-3.0864,-2.68425,-7.96875,-0.02131,-2.79641,-1.22639,-0.69577,-0.57254
486,-2.25955,-2.19624,-0.03236,-6.70912,-0.9746,-2.1298,-2.52762,-4.59606,-1.15757,-2.92882,-1.46322
487,-2.25738,-0.61294,-0.7356,-7.1674,-2.35069,-4.68209,-0.97701,-3.03507,-1.62608,-1.14015,-1.02847
488,-2.25722,-2.86034,-2.17911,-1.88515,-2.47768,-3.93787,-1.54246,-2.20798,-4.10738,-5.41615,-1.82091
489,-2.25681,-1.09396,-2.39214,-4.10589,-2.15311,-0.90665,-0.45094,-3.1891,-5.95119,-3.06445,-3.23886
490,-2.25296,-1.00609,-5.78413,-4.31758,-3.96244,-0.94741,-0.89029,-0.95299,-0.79543,-4.44771,-1.76073
491,-2.24908,-1.82709,-1.51405,-0.90799,-2.5164,-0.26651,-0.53556,-1.95952,-0.66666,-8.65806,-1.59695
492,-2.24502,-2.60145,-0.84322,-1.98122,-0.09775,-0.46041,-1.61623,-3.94552,-7.69201,-2.36971,-0.61053
493,-2.24467,-1.40316,-1.77958,-3.08522,-0.72744,-3.47339,-2.50556,-0.12431,-1.60897,-1.95032,-7.41806
494,-2.23738,-4.51666,-1.62965,-1.61253,-2.75982,-1.39755,-1.53873,-0.16037,-1.39816,-6.22458,-4.08344
495,-2.23515,-4.29456,-1.30968,-4.7595,-0.61083,-2.80764,-3.0296,-1.41581,-4.76155,-0.57918,-3.12186
496,-2.22557,-4.26428,-1.58108,-1.29243,-0.26974,-3.03706,-2.21498,-2.77466,-3.20518,-0.81088,-6.31351
497,-2.22298,-2.93559,-2.13373,-2.22861,-0.23009,-3.00359,-1.98079,-2.77379,-2.06074,-5.18294,-5.01196
498,-2.21206,-4.27523,-2.22087,-5.99125,-0.78899,-0.19636,-3.79671,-0.99136,-3.78478,-1.7565,-1.59157
499,-2.20936,-5.26887,-0.56449,-2.20644,-1.97022,-1.36412,-0.12784,-1.04765,-0.4931,-6.29316,-3.93285
500,-2.20679,-2.45189,-4.32123,-2.28404,-1.46145,-1.25265,-5.4731,-0.67421,-2.94201,-4.31151,-1.96712
501,-2.20426,-1.37704,-2.98032,-0.0593,-2.66461,-0.78841,-6.58469,-0.33612,-5.39115,-0.23102,-2.01208
502,-2.19698,-2.23373,-1.82253,-3.56972,-0.17262,-4.25133,-0.88227,-5.28673,-0.64071,-5.14431,-0.64285
503,-2.1936,-2.24038,-4.61396,-4.71341,-1.13746,-4.16428,-4.08586,-1.5383,-2.52772,-1.46403,-0.66
504,-2.19334,-1.19443,-3.91145,-1.38014,-1.44832,-1.431,-1.07751,-1.04933,-6.37112,-4.45388,-3.1181
505,-2.19233,-4.86193,-1.83399,-0.75053,-2.27123,-0.27689,-2.93509,-2.04919,-3.27446,-0.02036,-6.23354
506,-2.19061,-2.8765,-2.7887,-0.06067,-5.24678,-5.24553,-3.01265,-1.2573,-3.6249,-0.39786,-0.38358
507,-2.17796,-5.64592,-5.09415,-3.17324,-1.29334,-2.45417,-0.92237,-2.74588,-2.17649,-1.61911,-1.97872
508,-2.17213,-5.21286,-0.44148,-2.71518,-3.48347,-0.86775,-1.86457,-2.95199,-0.20549,-5.83353,-1.17906
509,-2.16567,-0.67782,-3.89587,-1.78835,-2.27903,-2.45611,-2.9648,-1.21679,-2.8016,-2.92492,-6.21073
510,-2.16317,-4.99188,-4.08131,-1.19778,-0.84701,-6.04277,-2.3117,-0.09402,-2.79726,-1.3493,-0.28216
511,-2.1583,-5.54255,-2.69846,-0.97597,-3.40573,-5.0961,-0.01064,-2.56163,-1.82022,-2.76319,-1.14367
512,-2.15677,-0.13182,-2.09281,-0.78536,-3.10427,-2.81327,-3.95959,-4.57449,-3.79376,-0.2696,-4.6598
513,-2.15441,-2.26209,-0.3611,-7.83191,-3.95906,-0.27285,-2.66943,-1.8207,-0.6208,-0.34081,-1.44265
514,-2.1339,-1.94475,-0.42683,-2.75189,-1.8465,-0.36021,-7.24543,-4.35327,-0.0735,-2.94995,-0.46393
515,-2.13361,-4.96221,-2.90643,-0.28704,-0.37624,-3.33027,-2.69081,-1.10209,-4.78185,-3.3134,-2.96015
516,-2.13318,-1.0537,-1.12134,-0.88876,-2.48788,-2.55162,-1.67063,-2.89376,-8.0324,-0.54481,-1.90012
517,-2.12923,-0.07019,-1.98634,-6.5382,-2.83233,-4.34479,-3.1315,-0.7446,-1.75829,-2.27647,-1.79833
518,-2.12896,-2.94407,-0.37682,-1.31848,-4.63876,-1.21113,-2.07037,-0.77652,-7.39769,-0.8705,-1.24965
519,-2.11931,-4.16859,-4.49463,-4.42028,-0.4725,-2.25408,-5.01908,-2.11122,-0.20282,-1.81953,-0.29421
520,-2.11718,-5.64549,-0.59256,-1.36437,-3.3536,-1.53759,-1.28455,-1.56233,-1.35988,-6.46911,-0.18151
521,-2.1116,-3.28476,-1.82328,-2.69598,-4.4849,-3.11619,-0.41911,-4.04313,-4.18426,-0.4871,-3.17271
522,-2.11098,-1.73476,-6.62621,-2.22306,-0.16165,-2.2805,-3.31835,-0.28522,-2.16681,-4.72905,-0.55419
523,-2.10948,-0.20563,-0.44585,-6.74723,-3.28621,-0.40084,-1.5446,-2.54593,-3.71512,-3.31592,-2.27136
524,-2.09984,-0.32841,-4.30201,-3.32423,-6.42968,-2.71975,-0.9391,-1.49091,-0.29051,-3.07165,-2.13612
525,-2.09637,-2.01635,-1.34225,-0.50374,-2.65802,-4.77552,-2.17808,-2.0438,-5.36927,-2.2229,-4.11364
526,-2.09291,-1.97896,-3.51031,-3.25469,-2.6405,-5.32062,-0.91403,-0.85392,-3.88402,-3.54588,-2.06964
527,-2.08524,-3.66554,-0.30406,-1.34641,-1.34061,-3.04922,-5.15106,-3.93734,-0.77103,-5.11688,-0.63428
528,-2.08504,-6.14163,-2.78284,-0.63289,-5.27101,-1.62601,-2.56842,-1.7574,-1.1846,-2.87449,-0.09785
529,-2.07488,-0.91095,-4.15925,-3.66874,-2.42702,-4.40797,-2.41338,-0.51434,-4.22547,-2.99947,-2.41764
530,-2.07382,-1.53511,-1.04542,-3.77593,-1.90955,-1.60363,-2.97731,-0.5828,-2.04887,-7.2143,-2.51519
531,-2.06986,-0.02432,-2.68458,-5.95887,-0.73441,-3.61783,-0.91513,-0.65091,-2.15902,-1.15147,-5.66776
532,-2.06486,-2.86486,-1.73414,-5.35376,-1.55608,-3.81774,-5.30891,-1.72956,-0.98424,-2.02814,-1.61381
533,-2.06335,-2.39065,-2.91212,-3.06863,-2.37164,-3.56543,-0.06513,-2.56083,-4.92612,-0.21193,-4.78747
534,-2.05928,-3.91223,-6.45691,-4.70257,-0.62071,-0.00092,-3.00234,-2.068,-1.02904,-0.75846,-1.15664
535,-2.05815,-3.98576,-3.43746,-0.09858,-2.36943,-1.49723,-4.48461,-4.03641,-3.62776,-1.53091,-2.87876
536,-2.05583,-1.86764,-4.06271,-1.80405,-3.3908,-2.26508,-1.35509,-5.45512,-1.51356,-4.66016,-0.54284
537,-2.05427,-1.27231,-3.81362,-4.30705,-1.64066,-4.11296,-0.49128,-0.08684,-4.9247,-4.01797,-0.90169
538,-2.05067,-1.81465,-2.83692,-0.79138,-0.75339,-1.49759,-1.91027,-7.18418,-3.16931,-2.81362,-2.79184
539,-2.04872,-4.42503,-2.63339,-1.98806,-0.16834,-4.01441,-1.93674,-4.38546,-5.0715,-0.55127,-0.42846
540,-2.03825,-0.81073,-4.45006,-0.25403,-3.25435,-0.15227,-2.87837,-0.93894,-2.68939,-2.9579,-6.28952
541,-2.03647,-0.80194,-6.50343,-0.97696,-1.43313,-2.62545,-4.30559,-0.53802,-2.77826,-2.34944,-3.30872
542,-2.03313,-4.58251,-1.04135,-0.22241,-1.05575,-3.96641,-2.85073,-0.98239,-1.78107,-5.37205,-3.97029
543,-2.02897,-2.14451,-2.87066,-3.8355,-0.15953,-1.6567,-2.50233,-3.23669,-5.13639,-3.45832,-3.23761
544,-2.02723,-2.57673,-5.3788,-3.68971,-0.89096,-1.39887,-4.89608,-2.9009,-1.05427,-3.10951,-0.88734
545,-2.01695,-0.20552,-0.57886,-2.36165,-2.78071,-1.36741,-0.90143,-6.06633,-2.95102,-5.54335,-1.82341
546,-2.01686,-0.72142,-3.78388,-1.01914,-4.74115,-0.59472,-6.2688,-0.90474,-2.16991,-0.59198,-3.471
547,-2.0157,-0.84115,-2.91501,-1.6563,-2.34545,-3.09554,-4.21112,-4.5685,-3.81449,-3.81639,-1.08877
548,-2.0136,-2.08117,-3.83242,-2.93615,-4.09337,-2.75626,-4.14461,-3.01082,-2.74364,-3.19097,-0.017
549,-2.01356,-2.58457,-0.10597,-5.79341,-5.31988,-3.66152,-0.37273,-0.91101,-2.02601,-1.00052,-2.81217
550,-2.01246,-3.78595,-2.63411,-1.71475,-2.17581,-2.8473,-5.39643,-0.75808,-2.61581,-1.47596,-4.49214
551,-2.00516,-0.65484,-1.09809,-2.41019,-4.33384,-1.28484,-3.28936,-7.07009,-2.03257,-0.85951,-1.55774
552,-2.00266,-0.41679,-1.21857,-1.80408,-0.09073,-3.36571,-2.2092,-4.35234,-5.38503,-4.91267,-1.6684
553,-2.00231,-1.3028,-1.45935,-3.68865,-1.96805,-2.41585,-3.23471,-2.70579,-6.20745,-0.75675,-3.45806
554,-1.99687,-1.18014,-2.71608,-2.874,-6.97171,-1.4321,-3.80446,-0.11713,-1.00471,-2.83479,-2.18954
555,-1.99354,-1.51459,-0.6685,-4.61239,-1.77776,-0.78861,-1.54343,-4.53311,-6.48652,-1.76279,-0.33887
556,-1.99072,-0.37221,-0.61758,-1.79459,-4.68665,-0.57524,-2.59192,-6.26282,-3.7752,-2.83592,-1.32866
557,-1.98754,-0.62902,-1.14528,-1.48409,-2.78597,-3.44153,-1.12033,-1.11471,-1.27804,-7.20638,-4.05846
558,-1.98436,-4.20948,-3.48766,-0.69631,-0.69535,-0.4676,-0.13447,-1.15906,-0.7622,-5.66272,-5.56624
559,-1.9842,-0.65113,-2.93793,-3.60159,-5.60107,-2.97908,-2.03018,-1.88561,-2.87483,-0.47046,-4.19834
560,-1.971,-0.77947,-2.86866,-3.17807,-5.63816,-1.75343,-2.08843,-2.49195,-1.20507,-1.18943,-5.3737
561,-1.96336,-1.97739,-0.57276,-1.26525,-5.35968,-0.09746,-0.52562,-6.62288,-0.43212,-0.63789,-4.10342
562,-1.96311,-0.89473,-0.17747,-8.05797,-1.42699,-0.31994,-2.87156,-3.25898,-1.15704,-1.28022,-2.52985
563,-1.95908,-2.64787,-0.84816,-0.91099,-0.73259,-1.20456,-5.95653,-2.9313,-1.37471,-4.09498,-4.78354
564,-1.95781,-1.19362,-2.79723,-1.3444,-2.44374,-8.74442,-0.76238,-0.66478,-1.24951,-0.08592,-0.28592
565,-1.95476,-2.9147,-0.94631,-4.04313,-0.45717,-2.55896,-3.30629,-5.04649,-2.49188,-1.2016,-4.43079
566,-1.94538,-0.46609,-3.76002,-2.2961,-5.82579,-1.54984,-3.8654,-4.35508,-0.37455,-0.01305,-2.48961
567,-1.9398,-2.76286,-4.62205,-0.9342,-3.09586,-5.19337,-1.45429,-1.88256,-0.55394,-3.40406,-3.50125
568,-1.92944,-1.56847,-4.11074,-1.82644,-1.64654,-6.55003,-3.07173,-1.64529,-3.73315,-0.24701,-1.35248
569,-1.91914,-5.27129,-1.32948,-2.12836,-4.34667,-4.89811,-0.66294,-1.24527,-2.93527,-2.31595,-1.838
570,-1.91206,-1.79442,-5.71541,-1.39645,-2.54698,-2.30188,-2.36404,-2.68787,-1.87674,-5.51143,-0.10466
571,-1.90557,-1.62505,-5.68034,-3.04916,-1.11447,-2.04127,-3.37253,-3.38808,-2.4998,-3.65378,-2.07446
572,-1.89832,-2.79121,-5.54896,-1.21292,-3.50725,-0.78258,-3.828,-1.59243,-1.38734,-4.82733,-1.00643
573,-1.89696,-5.34778,-3.20613,-1.858,-2.7752,-2.2854,-2.61916,-0.95892,-2.97795,-4.15223,-2.69404
574,-1.89583,-1.55917,-4.70745,-0.35958,-4.99887,-4.08756,-3.02018,-0.12835,-4.49029,-0.4392,-0.70351
575,-1.88104,-0.44456,-4.3429,-0.92775,-4.4158,-2.90649,-1.00316,-4.11678,-4.1906,-1.25773,-3.39093
576,-1.87818,-2.61465,-0.12438,-3.20445,-3.60472,-0.13359,-4.23654,-0.51386,-0.75306,-2.82858,-6.28967
577,-1.87805,-2.36851,-4.70325,-0.05454,-0.8206,-2.27739,-0.15671,-0.79811,-1.37315,-6.52515,-4.21366
578,-1.87477,-0.18965,-1.30563,-2.09506,-3.54428,-5.72842,-0.97182,-1.08448,-5.77367,-1.49155,-2.70151
579,-1.87468,-0.61834,-1.14428,-0.12392,-2.72201,-1.14525,-0.4419,-2.47582,-1.21512,-7.85536,-4.06809
580,-1.87288,-3.38246,-2.32368,-0.50935,-5.44736,-0.87058,-2.06843,-3.24474,-3.95379,-3.97753,-1.64339
581,-1.87251,-0.04784,-3.27623,-0.51434,-2.00959,-6.25007,-2.60452,-0.62173,-1.2246,-4.57514,-3.57627
582,-1.871,-3.18848,-3.39283,-2.04848,-3.02934,-5.53118,-3.28547,-2.09906,-0.67085,-3.87767,-0.40964
583,-1.87097,-1.0038,-1.48989,-6.45555,-1.84016,-2.10613,-3.16625,-1.34462,-4.02999,-3.84877,-0.94286
584,-1.86573,-2.28915,-1.54008,-1.02946,-4.54004,-2.9085,-0.11732,-7.2219,-0.1474,-0.45652,-2.52512
585,-1.85901,-4.61971,-2.64964,-0.58631,-2.34942,-4.01879,-2.61255,-0.64128,-2.72858,-4.43281,-3.44033
586,-1.85678,-2.19952,-2.29998,-2.06574,-6.54958,-2.7722,-4.97284,-0.62548,-2.10259,-0.80841,-1.17494
587,-1.85316,-5.17468,-1.6366,-0.40675,-1.82164,-3.22062,-6.26853,-1.34876,-0.53836,-2.65811,-2.18742
588,-1.84742,-2.39209,-0.89522,-0.53682,-1.7786,-4.02171,-2.78289,-7.53752,-0.11146,-2.19953,-1.01428
589,-1.84478,-4.49369,-2.71234,-4.43505,-5.00186,-0.77645,-2.85852,-1.69806,-1.29638,-0.74508,-3.23502
590,-1.83692,-0.57082,-2.40062,-5.5525,-2.28364,-2.66668,-5.83734,-3.25772,-1.25143,-0.83142,-0.66025
591,-1.83167,-0.72651,-1.02888,-1.89153,-3.57364,-2.86761,-2.86242,-0.64453,-3.50589,-7.0393,-0.18658
592,-1.83068,-2.32837,-2.96684,-5.17707,-2.03717,-3.28516,-2.53161,-0.45585,-3.45106,-4.53558,-1.258
593,-1.82389,-0.09102,-2.91794,-5.38316,-1.09045,-4.863,-2.12214,-2.56123,-1.7119,-3.85209,-2.34562
594,-1.81435,-0.19977,-6.28411,-4.30573,-0.1241,-0.12327,-0.06913,-1.48444,-2.63635,-3.37048,-4.25316
595,-1.80805,-3.68216,-4.26623,-0.63057,-2.0942,-2.5828,-0.2012,-5.76847,-0.13326,-0.44202,-4.4709
596,-1.80688,-3.23868,-0.50744,-6.84388,-0.67558,-0.05999,-3.7595,-3.32493,-2.05786,-0.7859,-2.94084
597,-1.80291,-0.87511,-0.4967,-2.6653,-5.44354,-3.61954,-1.66425,-3.09769,-5.58113,-1.51841,-0.28272
598,-1.79919,-7.60868,-1.89087,-3.1392,-2.35525,-3.24119,-0.26527,-0.14477,-2.11501,-0.89264,-2.00675
599,-1.79498,-5.16452,-1.31976,-4.40473,-2.30732,-1.33655,-2.10313,-3.66713,-2.70248,-2.68131,-3.08033
600,-1.79466,-1.7184,-6.01608,-0.13784,-1.12818,-2.18224,-2.40393,-2.3587,-6.14412,-0.68801,-1.41886
601,-1.79279,-1.97109,-4.93325,-3.14254,-1.69189,-1.28543,-0.44643,-3.47637,-1.65864,-6.24647,-0.3457
602,-1.7761,-0.74312,-1.99603,-1.20475,-0.87531,-2.85404,-4.88203,-6.41831,-3.0433,-2.61269,-0.91062
603,-1.77546,-2.3466,-3.67824,-1.5996,-0.33122,-7.29482,-4.10619,-0.77922,-2.04394,-0.49253,-0.20181
604,-1.76383,-1.26063,-5.50571,-2.81128,-3.44444,-0.31876,-0.24644,-4.93713,-1.50511,-3.96923,-1.63147
605,-1.76334,-4.62947,-0.58682,-0.58426,-1.55461,-2.94584,-3.46328,-4.63378,-0.55335,-5.30322,-1.33475
606,-1.75667,-1.627,-5.44632,-1.72242,-0.45362,-1.05496,-0.14283,-0.36119,-2.80236,-6.23248,-3.67031
607,-1.75554,-3.45232,-6.32714,-4.79708,-1.01659,-1.02388,-2.59881,-2.5976,-1.53663,-1.69562,-1.06557
608,-1.75118,-1.43925,-3.76401,-3.83735,-3.44043,-3.85961,-0.3426,-1.83103,-3.71586,-4.12468,-2.22378
609,-1.75051,-4.7809,-3.95578,-1.34691,-0.46432,-2.55962,-1.02863,-1.95211,-4.14048,-1.09003,-5.16223
610,-1.74971,-3.88789,-3.91749,-0.77104,-2.33549,-4.58683,-0.17599,-0.78589,-1.15648,-4.66957,-3.94932
611,-1.74753,-2.95982,-3.822,-1.41246,-3.32668,-0.7877,-6.90871,-2.58507,-1.22111,-1.9697,-0.33459
612,-1.73981,-4.74422,-0.71993,-0.73975,-0.27828,-6.91966,-1.24846,-0.06421,-3.88441,-2.60758,-1.41066
613,-1.73841,-1.42851,-7.80886,-2.15341,-1.88047,-1.82847,-1.36901,-1.13929,-0.28341,-4.09908,-1.54512
