leaf_index,r0,r1,r2,r3,r4
7406,-3.83208,-4.99583,-3.24637,-5.19876,-4.77398
7407,-3.83201,-5.75019,-3.69213,-2.84776,-5.52354
7408,-3.83168,-2.13578,-1.2902,-7.44475,-4.86495
7409,-3.83149,-5.31612,-1.79321,-2.67319,-6.83353
7410,-3.83035,-6.9659,-5.11181,-3.13614,-0.91575
7411,-3.83022,-6.20501,-0.53957,-6.67363,-1.41377
7412,-3.8302,-0.72705,-2.66668,-0.70922,-8.7856
7413,-3.83,-0.01692,-8.34434,-2.98659,-2.60445
7414,-3.8299,-4.86586,-3.98554,-5.88604,-3.33545
7415,-3.829,-2.20889,-5.54843,-3.98721,-5.81177
7416,-3.82896,-5.68457,-5.65887,-2.40497,-3.90103
7417,-3.82859,-4.62068,-7.21661,-1.51415,-3.10146
7418,-3.82772,-1.64361,-3.91122,-6.21855,-5.35528
7419,-3.82749,-5.3549,-4.7272,-5.59754,-1.73103
7420,-3.82702,-1.82947,-7.88623,-4.11314,-1.70189
7421,-3.82683,-5.59805,-0.4575,-6.24469,-3.84861
7422,-3.82613,-1.01615,-5.53982,-7.17464,-1.47076
7423,-3.82477,-0.57898,-3.91045,-6.43123,-5.32762
7424,-3.82434,-2.9113,-0.79485,-3.59619,-7.95829
7425,-3.82433,-1.80574,-2.33917,-2.22023,-8.46833
7426,-3.82422,-4.10385,-2.37313,-7.28093,-3.14485
7427,-3.82392,-0.38534,-7.97542,-4.63859,-0.32445
7428,-3.82388,-7.84914,-3.39449,-2.97832,-1.83737
7429,-3.82371,-4.43864,-6.86924,-1.14423,-4.1451
7430,-3.82367,-3.80875,-1.83496,-6.97421,-4.34355
7431,-3.82363,-4.54379,-0.54017,-7.80113,-1.89326
7432,-3.82315,-4.586,-6.61061,-3.42256,-2.98966
7433,-3.81836,-7.37118,-3.59486,-3.31,-2.68454
7434,-3.81831,-7.64144,-0.50505,-5.16246,-0.35055
7435,-3.81718,-7.5939,-3.98676,-1.40352,-3.14607
7436,-3.81656,-1.7995,-1.83579,-5.3593,-7.07838
7437,-3.81649,-4.21235,-6.99578,-4.02503,-1.59648
7438,-3.81634,-0.3281,-0.22048,-7.30288,-5.65219
7439,-3.81611,-1.47082,-7.29361,-4.60694,-2.97545
7440,-3.81594,-5.88764,-3.93852,-5.20881,-2.85142
7441,-3.81581,-3.95296,-4.5387,-6.16734,-3.34333
7442,-3.81523,-4.59742,-2.39195,-7.43107,-1.83457
7443,-3.8152,-1.18265,-6.80941,-6.12943,-0.32801
7444,-3.81498,-7.61628,-4.5663,-0.46989,-2.52317
7445,-3.81462,-4.36075,-6.68582,-4.35295,-1.66858
7446,-3.81439,-6.71827,-3.33941,-4.81332,-2.44859
7447,-3.81376,-6.05703,-0.58964,-6.65561,-2.03047
7448,-3.81374,-6.18079,-2.52639,-6.33922,-0.82758
7449,-3.81338,-5.24087,-1.37011,-7.30329,-1.66619
7450,-3.81334,-2.05838,-6.56654,-6.14072,-0.62733
7451,-3.8131,-5.55233,-3.46136,-2.42163,-6.06519
7452,-3.81233,-8.67398,-0.87842,-2.84895,-1.1576
7453,-3.81228,-6.12094,-2.93213,-3.43934,-5.25111
7454,-3.81228,-0.68083,-4.07942,-1.36383,-8.15483
7455,-3.81223,-9.19514,-0.21604,-0.74991,-0.55424
7456,-3.8119,-0.69739,-9.13122,-0.62993,-1.09862
7457,-3.81162,-8.26428,-1.89084,-3.68722,-0.04851
7458,-3.81153,-5.87081,-1.077,-6.80958,-1.86426
7459,-3.81023,-0.91841,-1.3637,-4.45399,-7.93353
7460,-3.81011,-4.91844,-4.48246,-0.9838,-6.34284
7461,-3.80913,-3.62642,-0.17507,-8.44631,-0.98431
7462,-3.80881,-3.675,-0.59029,-1.25169,-8.37091
7463,-3.80868,-4.97118,-3.60374,-5.74002,-3.85311
7464,-3.80863,-7.22166,-2.89608,-2.07006,-4.54637
7465,-3.80851,-4.72579,-7.81865,-1.20336,-0.76341
7466,-3.80717,-2.6703,-1.04023,-2.66906,-8.37669
7467,-3.80714,-3.52809,-3.75795,-4.23876,-6.40071
7468,-3.80706,-5.095,-0.77674,-5.01096,-5.81672
7469,-3.80666,-0.82545,-7.03338,-5.92245,-0.53308
7470,-3.80615,-6.77448,-0.12593,-0.27687,-6.28706
7471,-3.80601,-2.20721,-5.93157,-3.07419,-6.0007
7472,-3.80586,-3.78441,-7.61669,-3.2698,-1.57738
7473,-3.80557,-6.91617,-3.53761,-4.28054,-2.61658
7474,-3.80417,-2.79794,-2.0621,-8.40775,-1.66051
7475,-3.80409,-1.1783,-0.1231,-1.27084,-9.08352
7476,-3.8038,-2.57801,-2.3755,-5.84631,-6.25001
7477,-3.80278,-5.07027,-3.06194,-5.49647,-4.4994
7478,-3.80271,-3.96067,-5.07223,-4.86865,-4.51899
7479,-3.8027,-2.79238,-0.03281,-3.62168,-8.03893
7480,-3.80264,-8.09887,-0.07363,-4.44419,-0.43819
7481,-3.80185,-5.15148,-3.59067,-6.3604,-2.37918
7482,-3.80117,-6.00334,-2.8732,-5.74052,-2.88134
7483,-3.80095,-6.14984,-4.7974,-4.9402,-0.55824
7484,-3.80005,-8.13438,-2.12574,-3.85097,-0.20675
7485,-3.7998,-5.49915,-1.13456,-0.77341,-7.30996
7486,-3.79927,-2.44437,-4.47552,-7.69671,-0.56658
7487,-3.79921,-4.51101,-2.45472,-2.90826,-7.12272
7488,-3.7988,-2.29947,-7.09909,-2.06336,-5.06232
7489,-3.79798,-2.55201,-3.54664,-4.97178,-6.46261
7490,-3.7978,-5.92426,-1.70444,-6.22352,-2.97365
7491,-3.79671,-1.90511,-3.41277,-2.57051,-7.98129
7492,-3.79627,-3.13217,-8.42174,-1.71679,-1.38015
7493,-3.79567,-0.82292,-5.00371,-6.76595,-3.75506
7494,-3.79528,-1.41515,-4.21784,-4.75487,-6.57223
7495,-3.79509,-4.55639,-2.15401,-5.32634,-5.64154
7496,-3.79501,-5.45234,-7.11849,-0.64683,-2.186
7497,-3.79485,-4.2515,-6.25885,-4.56159,-2.74636
7498,-3.79456,-6.37469,-4.69001,-3.50489,-3.26867
7499,-3.79395,-2.89648,-1.66473,-7.22794,-4.71189
7500,-3.79384,-1.95836,-0.75116,-5.76563,-6.92567
7501,-3.79379,-1.97156,-2.77144,-1.42661,-8.48552
7502,-3.7935,-2.08233,-3.78983,-7.14891,-3.97536
7503,-3.79325,-1.54623,-2.98586,-7.34878,-4.50561
7504,-3.79232,-3.53237,-3.9831,-7.55166,-0.49794
7505,-3.79219,-1.24531,-4.24596,-7.14174,-3.8776
7506,-3.79216,-2.62613,-7.13677,-1.41862,-5.07711
7507,-3.79212,-6.30451,-4.25985,-4.46202,-2.7959
7508,-3.79203,-3.18971,-6.73982,-4.37693,-3.29599
7509,-3.79162,-8.47068,-3.40565,-0.61344,-1.37709
7510,-3.7912,-0.6876,-0.25474,-8.90046,-2.42299
7511,-3.7901,-5.91766,-1.17535,-4.03572,-5.74004
7512,-3.78957,-8.77432,-0.78515,-2.77618,-0.57166
7513,-3.78933,-7.93307,-4.24744,-0.04663,-2.15974
7514,-3.78859,-8.44041,-3.35382,-1.77399,-0.10395
7515,-3.7884,-8.82164,-0.80622,-2.66846,-0.23685
7516,-3.7877,-1.26492,-3.3916,-5.2113,-6.73741
7517,-3.78751,-3.34823,-4.87877,-5.17632,-4.88338
7518,-3.78739,-4.4923,-5.01377,-4.81014,-4.14723
7519,-3.78653,-7.71599,-2.81554,-3.11495,-2.91471
7520,-3.78638,-0.78624,-0.46028,-8.88869,-2.4134
7521,-3.78558,-2.54234,-8.74802,-1.53882,-0.55692
7522,-3.78527,-6.42114,-1.37205,-2.75888,-5.91158
7523,-3.78501,-3.26539,-2.80492,-2.57967,-7.77745
7524,-3.7845,-6.62111,-1.9744,-4.23119,-4.47629
7525,-3.78367,-8.878,-0.05095,-2.43048,-0.97729
7526,-3.78321,-1.39121,-5.19276,-4.05288,-6.35306
7527,-3.7832,-1.91654,-7.18184,-2.28195,-5.02276
7528,-3.78257,-5.16543,-2.61326,-7.07463,-1.45978
7529,-3.7825,-7.28007,-5.03059,-0.63705,-2.64211
7530,-3.78179,-2.78698,-2.76514,-3.17664,-7.75846
7531,-3.78082,-6.57664,-1.5059,-4.48778,-4.4772
7532,-3.77971,-6.56121,-6.18202,-0.75422,-1.9693
7533,-3.77967,-1.30251,-2.36144,-7.12257,-5.26404
7534,-3.77911,-3.2704,-1.54711,-4.52693,-7.22054
7535,-3.77908,-7.64792,-3.18229,-3.92538,-1.30086
7536,-3.77866,-4.57214,-0.37353,-4.03759,-6.95525
7537,-3.7786,-2.91871,-1.93868,-0.17201,-8.56827
7538,-3.77771,-0.98726,-5.77655,-1.12488,-7.07957
7539,-3.77747,-4.82657,-2.524,-7.41408,-1.04684
7540,-3.77745,-6.34352,-2.20022,-3.07082,-5.58746
7541,-3.77736,-0.82532,-1.84708,-2.42115,-8.70498
7542,-3.77638,-3.58396,-7.04013,-0.4294,-4.81107
7543,-3.77378,-2.99046,-0.46863,-4.25201,-7.64961
7544,-3.77358,-1.78683,-1.88946,-8.51061,-2.56258
7545,-3.77242,-2.08414,-4.42333,-1.87471,-7.63838
7546,-3.7722,-3.87991,-6.68206,-4.87714,-1.51008
7547,-3.77179,-4.80666,-0.9184,-5.76388,-5.34826
7548,-3.77148,-1.97052,-1.74697,-4.18102,-7.83327
7549,-3.7711,-3.4921,-6.13461,-2.72821,-5.33924
7550,-3.77057,-3.05158,-5.32788,-1.32002,-6.80749
7551,-3.77047,-6.2228,-6.41407,-2.09728,-1.23346
7552,-3.7697,-5.47692,-1.54289,-7.06921,-1.8543
7553,-3.7696,-5.21909,-7.49583,-1.27725,-0.85574
7554,-3.7693,-2.35132,-8.45276,-2.8144,-0.94533
7555,-3.76929,-5.05405,-6.95686,-3.33017,-0.87238
7556,-3.76876,-2.87834,-0.13358,-6.88045,-5.49119
7557,-3.76733,-0.04687,-4.57382,-5.86925,-5.51698
7558,-3.76697,-4.3879,-7.90968,-1.78187,-0.9045
7559,-3.76696,-6.92743,-4.643,-2.00861,-3.49696
7560,-3.76681,-5.2208,-3.71101,-5.54767,-3.74249
7561,-3.76617,-5.39983,-4.51853,-0.21831,-6.01606
7562,-3.76601,-3.02679,-7.08589,-2.67446,-4.39239
7563,-3.76507,-2.25137,-6.96852,-1.39882,-5.49896
7564,-3.7629,-9.20269,-0.02736,-1.04791,-0.22859
7565,-3.76279,-4.76484,-7.00904,-3.29813,-1.77012
7566,-3.76189,-0.63361,-2.0074,-8.62495,-2.65091
7567,-3.76151,-2.37255,-0.29321,-8.9518,-0.03781
7568,-3.75973,-5.46625,-5.69148,-3.89764,-2.89826
7569,-3.75941,-1.35373,-2.37818,-1.2779,-8.76045
7570,-3.75829,-4.05469,-6.7095,-0.39619,-4.92548
7571,-3.75814,-1.29409,-8.53506,-3.2528,-0.87964
7572,-3.75702,-3.97641,-5.99656,-1.75893,-5.5696
7573,-3.75542,-9.06873,-0.50365,-0.42484,-1.79467
7574,-3.7549,-4.66945,-1.5822,-7.27151,-2.95276
7575,-3.75401,-1.11638,-1.48177,-0.03034,-9.081
7576,-3.75382,-3.82279,-4.89213,-0.75142,-6.84087
7577,-3.75279,-0.84654,-0.48618,-6.11766,-6.89476
7578,-3.75264,-3.41884,-4.72329,-7.19952,-0.29439
7579,-3.75202,-5.51037,-5.03978,-5.43234,-0.80527
7580,-3.75189,-4.16881,-6.73483,-2.92719,-3.82334
7581,-3.75148,-1.25341,-3.46848,-5.82928,-6.19229
7582,-3.75124,-7.98101,-1.27603,-3.88664,-2.34467
7583,-3.75122,-3.97684,-3.47739,-4.31236,-6.27888
7584,-3.75095,-5.87458,-1.55024,-0.01607,-7.00116
7585,-3.75079,-7.09069,-0.29102,-4.63303,-3.75554
7586,-3.74971,-2.69445,-7.65283,-4.48156,-0.17182
7587,-3.74912,-8.66481,-0.27055,-2.61506,-1.98833
7588,-3.74694,-1.30747,-6.1248,-6.79687,-0.73508
7589,-3.74682,-5.27441,-7.5203,-0.83016,-0.9476
7590,-3.74652,-9.05812,-1.75732,-0.55891,-0.71651
7591,-3.7462,-0.56945,-2.89035,-1.91729,-8.57972
7592,-3.74601,-5.77408,-1.62553,-6.57302,-2.60393
7593,-3.74566,-3.97738,-3.55979,-4.23913,-6.28555
7594,-3.745,-3.52484,-8.36771,-0.89803,-1.65092
7595,-3.74464,-4.77728,-1.14542,-7.27326,-2.99048
7596,-3.74447,-6.18286,-4.37941,-4.3005,-3.17453
7597,-3.74431,-2.17984,-8.39181,-2.06315,-2.55917
7598,-3.74403,-0.35993,-7.82038,-1.42537,-4.76054
7599,-3.74274,-8.63119,-1.26266,-3.11213,-0.46344
7600,-3.74194,-1.63681,-5.46173,-7.17503,-1.41676
7601,-3.74192,-1.21702,-8.18979,-3.33349,-2.51636
7602,-3.74175,-5.52209,-5.47569,-3.08898,-3.9976
7603,-3.74158,-4.82473,-0.17922,-2.28708,-7.58022
7604,-3.74157,-6.23242,-4.39524,-1.46113,-5.06997
7605,-3.74156,-1.23178,-0.64375,-4.48768,-7.99561
7606,-3.74094,-2.57811,-4.22994,-1.82923,-7.62366
7607,-3.74079,-5.47446,-0.95876,-6.97393,-2.54594
7608,-3.74023,-4.07667,-4.82918,-5.04975,-4.53547
7609,-3.7399,-3.2961,-3.56636,-4.05806,-6.77953
7610,-3.73989,-4.44903,-7.85714,-2.08438,-0.37432
7611,-3.73912,-0.59094,-8.77852,-2.25287,-1.87933
7612,-3.7382,-0.31724,-3.38699,-8.02348,-3.17447
7613,-3.73799,-2.6248,-2.43546,-6.37244,-5.7095
7614,-3.73773,-5.37132,-1.08161,-5.16139,-5.41927
7615,-3.73696,-2.50266,-2.77571,-8.23972,-2.04308
7616,-3.73683,-0.79312,-5.54791,-7.00162,-2.36748
7617,-3.73578,-1.94054,-4.62528,-6.92272,-3.60013
7618,-3.7348,-5.73281,-3.68967,-3.3687,-5.31266
7619,-3.73348,-2.12306,-3.76052,-6.50145,-5.01432
7620,-3.73265,-7.03072,-3.73561,-1.36889,-4.56154
7621,-3.73248,-0.16691,-5.86596,-4.5295,-5.57807
7622,-3.73235,-7.46019,-3.9399,-3.40349,-1.81893
7623,-3.73218,-5.22042,-3.42476,-6.66931,-1.61538
7624,-3.73201,-7.83603,-4.86496,-0.84088,-0.542
7625,-3.73187,-7.00881,-3.48717,-2.13068,-4.49996
7626,-3.73146,-7.38443,-4.20744,-1.14227,-3.54106
7627,-3.73133,-6.05719,-3.94557,-4.2068,-4.01534
7628,-3.73035,-8.54572,-1.87672,-1.71181,-2.56961
7629,-3.73,-6.12588,-6.07875,-3.15535,-1.28578
7630,-3.72846,-7.00126,-2.48937,-2.48705,-4.96977
7631,-3.72805,-1.36731,-8.88758,-0.70419,-2.17881
7632,-3.72779,-6.15697,-5.99901,-1.95015,-2.89898
7633,-3.72746,-0.11742,-7.53594,-1.86512,-5.08165
7634,-3.72728,-2.46234,-4.53793,-0.35323,-7.70238
7635,-3.72627,-1.1335,-5.7903,-7.15711,-0.27983
7636,-3.7261,-2.7203,-4.39051,-2.60415,-7.25658
7637,-3.7261,-2.65971,-0.4374,-8.28945,-3.18368
7638,-3.72609,-3.85522,-2.89435,-7.85722,-1.06786
7639,-3.72554,-7.47683,-1.31142,-5.26986,-0.85212
7640,-3.72498,-2.86736,-5.59827,-1.49266,-6.65838
7641,-3.72428,-7.9712,-4.25854,-1.7896,-1.11891
7642,-3.72363,-4.42036,-4.60171,-0.46829,-6.72309
7643,-3.72326,-4.32508,-6.6038,-4.58815,-1.66425
7644,-3.7232,-0.71374,-2.94061,-2.00894,-8.5408
7645,-3.72286,-4.69416,-1.05056,-6.04195,-5.14746
7646,-3.72272,-0.00146,-2.81209,-4.15112,-7.81036
7647,-3.72252,-2.81755,-1.88027,-4.79273,-7.19017
7648,-3.72154,-8.52993,-2.20637,-2.81114,-0.78734
7649,-3.72139,-8.41111,-1.07985,-3.63503,-1.01242
7650,-3.72104,-1.66224,-6.54954,-6.01254,-2.08414
7651,-3.72031,-5.0092,-2.43542,-7.02697,-2.39951
7652,-3.719,-7.34168,-3.44269,-1.32525,-4.31976
7653,-3.7171,-2.18137,-6.769,-4.44991,-3.97538
7654,-3.71693,-5.75978,-6.64645,-2.97056,-0.09919
7655,-3.71689,-7.49033,-4.76163,-0.68088,-2.63496
7656,-3.71667,-2.75255,-1.57594,-6.35923,-5.97382
7657,-3.71651,-3.99265,-7.59818,-2.48865,-2.51408
7658,-3.7155,-3.77174,-5.9628,-1.16867,-5.92016
7659,-3.71478,-1.835,-4.13345,-5.58681,-5.87668
7660,-3.7147,-1.74258,-8.69796,-1.67559,-2.16851
7661,-3.7145,-1.88317,-5.49116,-7.23162,-0.4549
7662,-3.71363,-3.89034,-2.23455,-8.11877,-0.40819
7663,-3.71344,-3.26784,-0.18097,-1.06142,-8.62393
7664,-3.71339,-6.38336,-0.67293,-3.79162,-5.53482
7665,-3.71296,-0.66202,-4.49721,-6.36349,-5.00568
7666,-3.71175,-0.51224,-6.94109,-5.682,-2.3445
7667,-3.71122,-5.36558,-6.15052,-1.77033,-4.05887
7668,-3.71111,-3.91873,-7.42366,-3.82217,-1.07306
7669,-3.71064,-4.32157,-5.92292,-1.67406,-5.44717
7670,-3.70946,-4.01986,-4.00538,-3.57413,-6.42364
7671,-3.70848,-1.07365,-6.54261,-4.02938,-5.10419
7672,-3.70834,-3.23311,-0.26985,-6.08584,-6.21972
7673,-3.70684,-7.46049,-1.02884,-4.5162,-3.02422
7674,-3.70681,-5.88595,-1.44152,-4.33429,-5.54537
7675,-3.70638,-7.76374,-0.85235,-3.66629,-3.43786
7676,-3.70612,-0.03506,-2.84345,-6.37624,-6.1255
7677,-3.70594,-0.19674,-6.77565,-6.13941,-1.62035
7678,-3.70576,-0.19406,-0.21868,-8.4067,-3.93818
7679,-3.70552,-6.37826,-0.71585,-1.94212,-6.42671
7680,-3.70446,-3.33998,-2.1616,-7.83556,-3.00882
7681,-3.70429,-6.59199,-2.24392,-5.50343,-2.73878
7682,-3.70409,-0.01682,-8.76091,-3.08603,-0.04745
7683,-3.70347,-0.85607,-2.58484,-7.61324,-4.5726
7684,-3.70282,-6.67115,-2.94003,-5.36371,-2.09087
7685,-3.7027,-0.06113,-3.12021,-2.92649,-8.24537
7686,-3.70248,-6.31083,-4.90786,-3.19868,-3.48518
7687,-3.70191,-1.56307,-0.01851,-2.57937,-8.78631
7688,-3.7009,-0.44676,-5.96959,-4.56203,-5.44569
7689,-3.70067,-0.31794,-5.38176,-6.94968,-2.99041
7690,-3.69984,-2.82898,-5.05498,-0.67532,-7.23182
7691,-3.69983,-4.75179,-3.2264,-6.80741,-2.64221
7692,-3.69948,-3.14582,-6.74968,-3.19286,-4.5459
7693,-3.69947,-8.13467,-2.45167,-3.7503,-0.25622
7694,-3.69944,-0.16937,-2.12231,-7.32008,-5.31016
7695,-3.69877,-7.54015,-1.79871,-0.1994,-5.11764
7696,-3.6984,-4.76836,-7.59067,-0.29108,-2.4252
7697,-3.69805,-1.47115,-4.83085,-1.25003,-7.69808
7698,-3.69797,-8.73224,-0.44597,-0.64197,-3.07602
7699,-3.69744,-6.03936,-5.03497,-3.70516,-3.28267
7700,-3.697,-6.12892,-6.14524,-1.74436,-2.82167
7701,-3.69669,-8.19652,-0.49284,-3.84807,-2.02509
7702,-3.69619,-5.40931,-1.1066,-0.1608,-7.47175
7703,-3.69504,-4.32777,-0.21543,-8.20841,-0.43901
7704,-3.69493,-0.22089,-7.68118,-1.22672,-5.07871
7705,-3.69322,-8.04305,-3.32383,-1.46709,-2.91019
7706,-3.6928,-5.75732,-0.65964,-6.25847,-3.68958
7707,-3.6928,-0.80362,-4.05096,-3.20687,-7.68265
7708,-3.69248,-4.99656,-6.5865,-1.65124,-3.91041
7709,-3.69237,-4.12139,-7.68764,-3.01767,-1.08372
7710,-3.69101,-0.49284,-4.41372,-0.57366,-8.14393
7711,-3.69091,-4.11272,-8.12463,-1.40517,-1.21595
7712,-3.6908,-1.48212,-3.58279,-8.33148,-1.38971
7713,-3.69041,-0.24327,-0.92987,-5.21801,-7.63082
7714,-3.68981,-5.51864,-6.31589,-3.18458,-2.42854
7715,-3.68887,-4.88491,-0.71136,-3.7901,-6.90356
7716,-3.68884,-8.97766,-2.01575,-0.31024,-1.27854
7717,-3.68857,-6.00601,-1.25166,-0.1682,-6.9805
7718,-3.68728,-5.13087,-3.37167,-4.70339,-5.15637
7719,-3.6869,-8.35659,-1.96454,-0.4237,-3.54053
7720,-3.68667,-0.94318,-5.59026,-6.78824,-2.86143
7721,-3.68663,-2.93622,-6.04966,-5.49473,-3.31616
7722,-3.68618,-4.76152,-1.4957,-7.78197,-0.97153
7723,-3.68576,-3.39246,-3.09926,-7.96445,-1.36696
7724,-3.68544,-0.10226,-3.49536,-3.78941,-7.73498
7725,-3.68539,-0.31259,-1.84083,-8.22304,-3.9132
7726,-3.68485,-1.42797,-9.10028,-0.73728,-1.01199
7727,-3.68446,-8.01169,-0.717,-4.65907,-0.12843
7728,-3.68419,-4.34851,-0.58501,-6.60288,-4.85561
7729,-3.68418,-3.05466,-7.62627,-1.24129,-4.17073
7730,-3.68364,-5.32281,-1.43307,-2.95845,-6.87694
7731,-3.68351,-7.38463,-4.05487,-3.89076,-0.56484
7732,-3.68127,-1.31771,-6.86446,-2.44068,-5.62443
7733,-3.68017,-2.34046,-1.45644,-3.54706,-8.141
7734,-3.68007,-7.04723,-4.51118,-2.90657,-2.82749
7735,-3.67972,-2.13459,-2.88157,-7.43956,-4.27231
7736,-3.67967,-2.22729,-5.46241,-6.28355,-3.48974
7737,-3.67944,-2.05453,-1.09064,-5.8459,-6.84665
7738,-3.67928,-9.11203,-1.04212,-0.64403,-1.39032
7739,-3.67893,-3.36289,-5.69543,-6.37661,-1.43437
7740,-3.67835,-4.20584,-5.79061,-5.86754,-0.90632
7741,-3.67802,-6.59076,-6.36927,-1.09375,-1.12706
7742,-3.67787,-0.09998,-4.66265,-7.01656,-3.93583
7743,-3.67695,-2.56734,-7.53951,-0.14318,-4.79834
7744,-3.67674,-4.21704,-2.10249,-0.3422,-8.01003
7745,-3.67641,-0.37433,-9.0924,-1.71149,-0.86192
7746,-3.67628,-4.14252,-7.96113,-2.12813,-1.18993
7747,-3.6759,-3.97012,-6.69605,-2.82821,-4.22967
7748,-3.67586,-1.707,-8.70355,-1.11658,-2.5643
7749,-3.6752,-7.10045,-0.91101,-3.08503,-5.07239
7750,-3.67517,-1.27609,-6.81129,-3.60959,-5.044
7751,-3.6751,-5.86971,-1.93834,-0.73426,-6.90969
7752,-3.67434,-1.89126,-7.99954,-4.28556,-0.75081
7753,-3.67407,-0.56816,-5.67759,-7.30943,-0.71811
7754,-3.674,-2.25521,-0.17799,-8.58767,-2.76332
7755,-3.67303,-2.63268,-2.4559,-8.47003,-1.34349
7756,-3.67203,-4.25801,-1.78218,-4.24324,-6.87054
7757,-3.67161,-3.0524,-5.46621,-0.82117,-6.82996
7758,-3.67134,-6.23129,-4.3737,-1.78247,-5.03843
7759,-3.67115,-8.03212,-0.48712,-1.50309,-4.41714
7760,-3.67044,-2.48802,-4.64796,-3.66886,-6.72856
7761,-3.66917,-0.23963,-8.66013,-2.68257,-2.07019
7762,-3.66846,-0.05341,-7.89118,-4.75081,-1.3033
7763,-3.66779,-8.77585,-3.06232,-0.07618,-0.38494
7764,-3.66777,-4.60992,-7.54143,-0.46694,-2.8644
7765,-3.66768,-2.2416,-1.62422,-7.63759,-4.53349
7766,-3.66755,-0.34333,-7.86145,-1.92265,-4.57517
7767,-3.66644,-6.64677,-6.23401,-1.71958,-0.74687
7768,-3.66598,-5.70703,-3.27113,-0.12578,-6.57832
7769,-3.66522,-5.61001,-0.58182,-7.27312,-1.36277
7770,-3.66486,-5.98494,-4.60117,-1.65442,-5.18088
7771,-3.66461,-1.46485,-6.34073,-6.30879,-2.10219
7772,-3.66412,-7.38324,-1.26837,-1.18496,-5.38972
7773,-3.66406,-1.77303,-4.23026,-7.77647,-2.24999
7774,-3.66364,-3.91362,-3.11958,-6.68721,-4.1001
7775,-3.6636,-3.23308,-7.51928,-4.40414,-0.43496
7776,-3.6633,-4.21703,-5.20118,-1.33193,-6.32222
7777,-3.6631,-1.94335,-4.96777,-3.87439,-6.56624
7778,-3.66279,-2.70933,-0.74538,-5.35007,-7.07564
7779,-3.66251,-5.96371,-2.28833,-3.05387,-6.03802
7780,-3.66207,-6.09461,-4.90405,-1.81594,-4.70081
7781,-3.66188,-5.59862,-3.07012,-4.27061,-5.25189
7782,-3.66151,-3.24091,-6.08019,-2.22123,-5.84699
7783,-3.66001,-6.73364,-6.28367,-1.05058,-0.82109
7784,-3.65928,-6.57139,-0.58561,-1.77879,-6.31818
7785,-3.65788,-6.35509,-5.52966,-0.7366,-3.88754
7786,-3.65746,-4.6984,-0.7095,-7.08123,-3.72838
7787,-3.65665,-1.71318,-6.42718,-5.31138,-3.76491
7788,-3.65664,-2.34961,-7.99638,-2.99207,-2.86595
7789,-3.65644,-1.89396,-0.38307,-0.16962,-9.10318
7790,-3.65637,-3.76634,-2.79535,-6.39134,-4.87672
7791,-3.6554,-2.16779,-8.45931,-0.2631,-3.21085
7792,-3.65463,-3.41743,-8.38745,-0.72182,-2.02349
7793,-3.65418,-3.5045,-7.47344,-2.53905,-3.47366
7794,-3.6534,-7.27478,-0.86999,-0.29903,-5.73446
7795,-3.65217,-0.16808,-6.4405,-5.88537,-3.24281
7796,-3.65216,-0.12513,-7.20296,-3.49906,-4.74553
7797,-3.65202,-3.80118,-5.88577,-1.98395,-5.7996
7798,-3.65187,-1.70768,-4.90958,-7.22999,-2.71495
7799,-3.65139,-5.53722,-0.47789,-2.17465,-7.14486
7800,-3.65127,-6.20265,-4.22353,-5.46024,-0.73687
7801,-3.65124,-1.81426,-7.32142,-1.2911,-5.30158
7802,-3.65072,-0.27918,-3.3723,-0.63956,-8.64944
7803,-3.65035,-8.17487,-0.32598,-4.06245,-1.7991
7804,-3.64994,-2.44456,-4.09178,-2.71604,-7.52213
7805,-3.64973,-5.91013,-7.03243,-1.28533,-0.80172
7806,-3.64938,-5.7704,-2.35961,-1.12623,-6.82264
7807,-3.64875,-1.30288,-6.15058,-5.3294,-4.33093
7808,-3.64751,-1.56587,-0.01285,-7.11494,-5.79839
7809,-3.64718,-5.7767,-6.07046,-0.77366,-3.98482
7810,-3.64697,-1.34148,-2.37385,-1.23348,-8.81723
7811,-3.64653,-8.45725,-1.71808,-1.05847,-3.3325
7812,-3.64641,-2.59024,-4.31725,-4.66915,-6.28926
7813,-3.64633,-4.08053,-4.81782,-5.28733,-4.34583
7814,-3.64596,-1.19069,-1.99665,-4.38241,-7.88017
7815,-3.64582,-0.94996,-4.32272,-6.73724,-4.66148
7816,-3.64575,-0.96341,-0.16656,-5.46353,-7.4768
7817,-3.64395,-1.12118,-7.14535,-2.48223,-5.31481
7818,-3.64283,-7.08676,-0.98259,-2.81275,-5.25648
7819,-3.64133,-6.03642,-1.56741,-4.53795,-5.2204
7820,-3.64103,-1.79887,-2.71032,-2.92157,-8.22347
7821,-3.64067,-3.8436,-5.6925,-5.42383,-3.18586
7822,-3.64058,-6.92738,-5.32733,-1.37973,-2.91091
7823,-3.63982,-1.26645,-6.17581,-6.42949,-2.38093
7824,-3.63963,-7.73936,-2.02484,-4.42338,-1.78584
7825,-3.63943,-5.34814,-1.04862,-7.3244,-1.8454
7826,-3.6394,-6.18931,-1.77027,-3.60605,-5.68417
7827,-3.63915,-3.30503,-3.08974,-2.67632,-7.68922
7828,-3.63886,-4.19487,-3.24721,-7.35852,-2.11412
7829,-3.63843,-3.71189,-6.50385,-1.31224,-5.38161
