leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
2044,-2.10924,-1.76572,-1.28781,-0.72091,-3.2123,-2.27287,-0.41452,-7.86074,-0.59456,-3.00068,-1.85736
2045,-2.10901,-4.84636,-2.74309,-4.37649,-0.03811,-1.23728,-1.22984,-4.52403,-2.34573,-1.91342,-3.5653
2046,-2.10824,-3.29377,-2.12927,-2.63522,-1.97131,-1.03516,-1.16365,-4.23937,-4.06811,-5.06113,-2.60378
2047,-2.10417,-6.97872,-0.17599,-3.07913,-0.09688,-2.58336,-3.24699,-2.83155,-2.60941,-2.08806,-0.97218
2048,-2.10318,-3.92524,-0.42947,-2.00051,-5.28014,-3.09464,-1.98689,-0.43536,-1.12667,-2.59,-5.13919
2049,-2.10186,-0.69878,-5.14843,-1.96992,-3.61094,-2.19797,-0.84757,-4.18648,-3.49269,-2.01401,-3.51238
2050,-2.10002,-0.07278,-1.82477,-0.67058,-1.9397,-1.09856,-4.68843,-6.66492,-2.75694,-2.46532,-2.59901
2051,-2.09984,-0.32841,-4.30201,-3.32423,-6.42968,-2.71975,-0.9391,-1.49091,-0.29051,-3.07165,-2.13612
2052,-2.09858,-1.73862,-1.64138,-1.79119,-0.66712,-2.29921,-0.49981,-3.05996,-8.22956,-1.84059,-0.46115
2053,-2.09838,-0.0356,-4.15232,-2.58709,-0.34305,-1.1173,-4.15771,-6.16806,-0.50766,-3.76513,-0.72749
2054,-2.09637,-2.01635,-1.34225,-0.50374,-2.65802,-4.77552,-2.17808,-2.0438,-5.36927,-2.2229,-4.11364
2055,-2.09519,-3.15747,-1.40116,-2.75637,-3.95483,-3.76996,-0.27754,-5.01503,-1.11461,-4.23352,-1.35419
2056,-2.09501,-2.70445,-0.417,-3.85356,-1.60261,-1.30507,-1.12986,-6.86734,-1.29459,-1.67548,-4.01017
2057,-2.09291,-1.97896,-3.51031,-3.25469,-2.6405,-5.32062,-0.91403,-0.85392,-3.88402,-3.54588,-2.06964
2058,-2.09233,-1.19373,-0.93004,-4.74784,-1.12113,-3.70096,-1.30124,-0.90921,-3.58194,-2.85991,-5.68392
2059,-2.09232,-1.7696,-4.22774,-0.95118,-5.92255,-3.76204,-2.81155,-0.69704,-3.61053,-1.35254,-1.10754
2060,-2.09132,-5.50915,-1.78369,-1.46901,-1.2072,-2.43118,-1.4981,-2.79597,-0.15296,-1.55808,-6.32893
2061,-2.08782,-0.066,-2.65642,-0.93259,-4.16932,-1.92642,-3.50555,-6.04873,-3.47003,-2.38724,-0.00087
2062,-2.08764,-1.90398,-0.42915,-0.76027,-2.13605,-0.88077,-5.82044,-2.80105,-6.4533,-0.26716,-1.57357
2063,-2.08725,-2.82883,-3.64049,-1.04896,-4.1531,-4.57656,-0.61131,-1.7063,-3.34712,-4.48942,-0.67168
2064,-2.08664,-2.40621,-1.71916,-1.21722,-2.78003,-0.86259,-2.94548,-7.22295,-0.19332,-2.06449,-3.43511
2065,-2.08524,-3.66554,-0.30406,-1.34641,-1.34061,-3.04922,-5.15106,-3.93734,-0.77103,-5.11688,-0.63428
2066,-2.08504,-6.14163,-2.78284,-0.63289,-5.27101,-1.62601,-2.56842,-1.7574,-1.1846,-2.87449,-0.09785
2067,-2.08358,-2.78418,-3.14222,-3.46136,-3.8017,-6.05715,-1.78819,-1.57464,-1.37238,-1.69566,-2.11536
2068,-2.08305,-3.72334,-0.31975,-2.7176,-0.36122,-3.33227,-0.94805,-2.79741,-6.16188,-2.2938,-3.3348
2069,-2.07847,-2.01015,-4.08454,-4.82645,-2.05072,-1.18522,-0.77025,-2.7799,-2.5811,-4.6629,-3.05369
2070,-2.07735,-0.84588,-3.90654,-2.11745,-2.78294,-5.79809,-2.06648,-0.93636,-1.06655,-4.48857,-2.7258
2071,-2.0766,-1.67743,-2.21782,-1.1235,-6.60254,-2.99875,-1.00938,-2.14012,-4.81027,-0.49344,-2.26402
2072,-2.07538,-4.36677,-1.63522,-5.66596,-0.90957,-2.90891,-4.03869,-2.77628,-0.06381,-1.01019,-2.74128
2073,-2.07488,-0.91095,-4.15925,-3.66874,-2.42702,-4.40797,-2.41338,-0.51434,-4.22547,-2.99947,-2.41764
2074,-2.07383,-2.73645,-3.04381,-1.3154,-2.47071,-2.23094,-3.41666,-4.53886,-2.50717,-0.75568,-5.19641
2075,-2.07382,-1.53511,-1.04542,-3.77593,-1.90955,-1.60363,-2.97731,-0.5828,-2.04887,-7.2143,-2.51519
2076,-2.07374,-0.12924,-0.89634,-3.42173,-1.56836,-2.46567,-0.90916,-2.4445,-6.54695,-2.21074,-4.48106
2077,-2.06986,-0.02432,-2.68458,-5.95887,-0.73441,-3.61783,-0.91513,-0.65091,-2.15902,-1.15147,-5.66776
2078,-2.06529,-1.42828,-3.23749,-0.54776,-1.02261,-3.22441,-0.97181,-0.92505,-6.49569,-1.71951,-4.95175
2079,-2.06486,-2.86486,-1.73414,-5.35376,-1.55608,-3.81774,-5.30891,-1.72956,-0.98424,-2.02814,-1.61381
2080,-2.06408,-5.47727,-2.5268,-0.98054,-0.17829,-0.66738,-2.35745,-1.62688,-3.22035,-6.26589,-0.28164
2081,-2.06335,-2.39065,-2.91212,-3.06863,-2.37164,-3.56543,-0.06513,-2.56083,-4.92612,-0.21193,-4.78747
2082,-2.06004,-5.76249,-2.39863,-0.13904,-1.22402,-3.83781,-0.06342,-0.8236,-0.1172,-6.04897,-1.80669
2083,-2.05928,-3.91223,-6.45691,-4.70257,-0.62071,-0.00092,-3.00234,-2.068,-1.02904,-0.75846,-1.15664
2084,-2.05892,-2.45462,-0.57733,-0.50224,-0.39307,-3.93268,-7.69501,-1.51325,-1.23452,-2.75131,-1.71254
2085,-2.05815,-3.98576,-3.43746,-0.09858,-2.36943,-1.49723,-4.48461,-4.03641,-3.62776,-1.53091,-2.87876
2086,-2.05583,-1.86764,-4.06271,-1.80405,-3.3908,-2.26508,-1.35509,-5.45512,-1.51356,-4.66016,-0.54284
2087,-2.05535,-0.01369,-2.57172,-5.24068,-3.92005,-2.78581,-0.77474,-1.12422,-4.84199,-2.8537,-2.26204
2088,-2.05427,-1.27231,-3.81362,-4.30705,-1.64066,-4.11296,-0.49128,-0.08684,-4.9247,-4.01797,-0.90169
2089,-2.05231,-3.21079,-2.47549,-0.24427,-5.46959,-0.87103,-1.30127,-3.58796,-0.25381,-0.14294,-5.8279
2090,-2.05067,-1.81465,-2.83692,-0.79138,-0.75339,-1.49759,-1.91027,-7.18418,-3.16931,-2.81362,-2.79184
2091,-2.04997,-0.95644,-1.11367,-1.1062,-5.77991,-2.84577,-2.50431,-1.59571,-0.55698,-2.7862,-5.83285
2092,-2.04949,-2.76188,-1.26029,-1.73765,-5.07863,-4.53345,-4.86753,-1.21606,-0.68971,-0.46918,-3.36924
2093,-2.04872,-4.42503,-2.63339,-1.98806,-0.16834,-4.01441,-1.93674,-4.38546,-5.0715,-0.55127,-0.42846
2094,-2.04825,-5.51414,-1.63014,-0.14467,-1.02433,-4.49973,-4.10733,-1.43274,-0.90335,-4.61957,-0.58688
2095,-2.04318,-6.47983,-3.55632,-3.79271,-3.04171,-0.63289,-2.91644,-0.52435,-1.82968,-0.49424,-2.18633
2096,-2.04117,-5.22497,-1.954,-2.10311,-2.87142,-2.74336,-1.01229,-0.44541,-3.53352,-1.80928,-5.24773
2097,-2.03909,-4.03626,-1.84277,-0.36069,-3.28218,-1.04378,-1.06371,-3.22801,-6.04121,-0.34557,-3.99944
2098,-2.03825,-0.81073,-4.45006,-0.25403,-3.25435,-0.15227,-2.87837,-0.93894,-2.68939,-2.9579,-6.28952
2099,-2.03745,-3.31001,-1.78117,-0.48379,-1.78729,-3.77781,-5.87172,-0.09117,-2.50031,-4.69104,-1.13004
2100,-2.03678,-0.5125,-3.08038,-4.41925,-0.1306,-1.03736,-6.69148,-2.47269,-2.51246,-0.75469,-2.7758
2101,-2.03674,-1.45215,-0.15016,-1.66741,-5.44061,-0.99793,-6.57469,-1.70253,-2.5776,-2.74499,-0.1997
2102,-2.03647,-0.80194,-6.50343,-0.97696,-1.43313,-2.62545,-4.30559,-0.53802,-2.77826,-2.34944,-3.30872
2103,-2.03612,-1.07268,-1.95237,-1.43058,-2.88833,-0.23688,-2.23589,-0.50033,-4.71653,-5.71245,-4.5077
2104,-2.0349,-2.50058,-2.65167,-0.42359,-0.03433,-6.74689,-4.4183,-1.14546,-2.29352,-3.17334,-0.84263
2105,-2.03398,-2.39473,-0.32296,-2.88442,-1.23789,-2.96348,-4.58719,-7.01068,-0.89165,-0.62835,-0.08766
2106,-2.03313,-4.58251,-1.04135,-0.22241,-1.05575,-3.96641,-2.85073,-0.98239,-1.78107,-5.37205,-3.97029
2107,-2.03208,-1.33167,-3.75508,-1.08874,-5.51831,-0.62262,-1.07511,-5.85719,-2.86099,-1.35792,-1.57486
2108,-2.03194,-1.60363,-1.86766,-3.61755,-0.73172,-5.4146,-0.4801,-1.47547,-1.6275,-4.967,-4.14055
2109,-2.03108,-0.85124,-0.66547,-5.61525,-2.00263,-3.59455,-3.12795,-3.16947,-0.98657,-0.48892,-5.02025
2110,-2.03066,-3.51087,-0.50808,-6.15738,-1.08941,-0.77065,-3.97646,-1.18437,-3.82665,-0.33549,-3.40987
2111,-2.02897,-2.14451,-2.87066,-3.8355,-0.15953,-1.6567,-2.50233,-3.23669,-5.13639,-3.45832,-3.23761
2112,-2.02812,-1.56829,-1.67604,-4.92682,-1.6191,-0.74937,-5.48404,-2.1144,-0.12017,-3.53703,-4.01137
2113,-2.02723,-2.57673,-5.3788,-3.68971,-0.89096,-1.39887,-4.89608,-2.9009,-1.05427,-3.10951,-0.88734
2114,-2.02629,-1.23804,-7.07097,-1.78492,-0.78917,-3.21156,-2.33064,-1.07963,-2.61546,-3.52674,-2.08902
2115,-2.02571,-1.14808,-3.10295,-3.94848,-1.65248,-0.17505,-5.03525,-3.35294,-3.03917,-4.43495,-1.04737
2116,-2.02563,-3.72843,-2.83151,-2.60681,-3.75078,-0.1211,-3.8215,-3.50722,-4.45121,-1.4869,-2.04232
2117,-2.0246,-2.15053,-3.19797,-5.20104,-1.15256,-0.04443,-0.86539,-5.69028,-4.1708,-0.09489,-1.46126
2118,-2.02453,-1.47317,-3.22595,-7.6587,-2.02252,-1.68856,-1.8187,-1.59929,-0.48169,-3.38963,-0.37381
2119,-2.02442,-6.32196,-0.33398,-4.33596,-1.91662,-2.60222,-2.8171,-3.12426,-0.37337,-2.30574,-1.85056
2120,-2.02424,-4.84987,-1.17331,-0.93404,-1.68119,-5.89986,-1.94157,-3.3047,-2.96596,-1.3559,-2.67791
2121,-2.02401,-4.74521,-0.29935,-0.49071,-2.1204,-2.90017,-3.24553,-3.83194,-4.20537,-3.45653,-2.30193
2122,-2.02086,-2.73457,-3.60473,-0.90371,-2.14013,-2.48188,-1.28235,-3.21237,-0.83455,-6.6854,-2.55593
2123,-2.01948,-4.17005,-2.68921,-0.58918,-6.32473,-0.14245,-2.74362,-4.56915,-0.50489,-1.35901,-0.6516
2124,-2.01753,-0.76968,-0.10588,-0.1962,-3.00313,-0.40352,-3.1018,-5.22392,-4.9692,-0.33883,-4.93838
2125,-2.01695,-0.20552,-0.57886,-2.36165,-2.78071,-1.36741,-0.90143,-6.06633,-2.95102,-5.54335,-1.82341
2126,-2.01686,-0.72142,-3.78388,-1.01914,-4.74115,-0.59472,-6.2688,-0.90474,-2.16991,-0.59198,-3.471
2127,-2.0157,-0.84115,-2.91501,-1.6563,-2.34545,-3.09554,-4.21112,-4.5685,-3.81449,-3.81639,-1.08877
2128,-2.0155,-2.47903,-3.15058,-2.27451,-4.59936,-0.73193,-0.57884,-5.24211,-0.36132,-3.87602,-3.16765
2129,-2.01501,-1.81215,-2.32005,-0.7841,-2.93745,-3.66915,-2.60334,-2.86804,-0.98759,-6.51356,-2.48239
2130,-2.0139,-0.22893,-2.65183,-5.48639,-5.34531,-0.33893,-3.54018,-2.84484,-0.6455,-0.52481,-2.95869
2131,-2.0136,-2.08117,-3.83242,-2.93615,-4.09337,-2.75626,-4.14461,-3.01082,-2.74364,-3.19097,-0.017
2132,-2.01356,-2.58457,-0.10597,-5.79341,-5.31988,-3.66152,-0.37273,-0.91101,-2.02601,-1.00052,-2.81217
2133,-2.01246,-3.78595,-2.63411,-1.71475,-2.17581,-2.8473,-5.39643,-0.75808,-2.61581,-1.47596,-4.49214
2134,-2.01143,-6.76887,-2.29486,-0.13863,-2.37424,-1.5271,-0.41729,-0.14982,-4.35005,-2.08982,-3.65993
2135,-2.01134,-0.12187,-4.85101,-1.72946,-0.14668,-3.40478,-6.36824,-0.43834,-2.55449,-2.46872,-2.1061
2136,-2.01041,-0.58487,-4.44373,-3.07028,-4.45047,-0.09773,-3.16836,-1.21964,-2.79374,-3.87068,-3.50905
2137,-2.00516,-0.65484,-1.09809,-2.41019,-4.33384,-1.28484,-3.28936,-7.07009,-2.03257,-0.85951,-1.55774
2138,-2.00357,-1.24904,-3.3885,-0.07288,-1.96329,-2.68179,-0.65643,-0.45569,-6.37613,-0.40045,-5.51706
2139,-2.00338,-2.41302,-5.33251,-0.66348,-2.40115,-3.57395,-2.66206,-1.78305,-3.05444,-3.34175,-3.46216
2140,-2.00334,-5.48521,-1.52933,-2.13826,-0.77098,-3.35833,-2.29908,-2.00146,-3.88316,-4.61701,-1.19499
2141,-2.00266,-0.41679,-1.21857,-1.80408,-0.09073,-3.36571,-2.2092,-4.35234,-5.38503,-4.91267,-1.6684
2142,-2.00231,-1.3028,-1.45935,-3.68865,-1.96805,-2.41585,-3.23471,-2.70579,-6.20745,-0.75675,-3.45806
2143,-2.00213,-4.13822,-7.61483,-0.18142,-0.62614,-1.74925,-0.45551,-1.46926,-1.48845,-3.56646,-0.30797
2144,-2.0012,-0.1747,-0.00079,-1.6254,-2.23842,-1.36187,-3.78474,-3.69477,-6.25922,-4.26119,-1.07068
2145,-1.99818,-2.28123,-1.27898,-2.41579,-0.46579,-4.1577,-0.75148,-0.5911,-0.54149,-7.65154,-2.46469
2146,-1.99757,-1.28492,-0.19063,-5.29048,-0.24947,-5.67737,-3.59123,-4.20242,-1.82559,-0.1591,-0.35079
2147,-1.99687,-1.18014,-2.71608,-2.874,-6.97171,-1.4321,-3.80446,-0.11713,-1.00471,-2.83479,-2.18954
2148,-1.99624,-7.37776,-1.12111,-4.31718,-0.77931,-2.57334,-1.77819,-0.94078,-1.5928,-0.73765,-2.70762
2149,-1.99568,-2.02733,-6.04506,-3.56766,-3.577,-2.21637,-1.18956,-3.26305,-2.34622,-0.78234,-2.59801
2150,-1.99354,-1.51459,-0.6685,-4.61239,-1.77776,-0.78861,-1.54343,-4.53311,-6.48652,-1.76279,-0.33887
2151,-1.99116,-3.67068,-2.87206,-2.95438,-1.9553,-2.32668,-2.05907,-0.41593,-6.11087,-3.24986,-2.00761
2152,-1.99072,-0.37221,-0.61758,-1.79459,-4.68665,-0.57524,-2.59192,-6.26282,-3.7752,-2.83592,-1.32866
2153,-1.98942,-0.36649,-0.00563,-3.57339,-3.43734,-0.47173,-1.33995,-0.07504,-1.3772,-2.71608,-7.74765
2154,-1.98754,-0.62902,-1.14528,-1.48409,-2.78597,-3.44153,-1.12033,-1.11471,-1.27804,-7.20638,-4.05846
2155,-1.98648,-0.33395,-5.00552,-2.56397,-2.717,-3.83666,-3.8164,-2.77857,-1.66318,-3.55043,-2.13404
2156,-1.98436,-4.20948,-3.48766,-0.69631,-0.69535,-0.4676,-0.13447,-1.15906,-0.7622,-5.66272,-5.56624
2157,-1.9842,-0.65113,-2.93793,-3.60159,-5.60107,-2.97908,-2.03018,-1.88561,-2.87483,-0.47046,-4.19834
2158,-1.97984,-4.18045,-3.59506,-1.33253,-2.69293,-3.0357,-2.73328,-2.76153,-1.97576,-4.4358,-2.9597
2159,-1.97835,-4.12077,-2.79518,-3.72489,-0.05358,-1.65428,-0.10911,-3.48887,-3.42081,-5.07375,-2.24699
2160,-1.97337,-3.25222,-1.78702,-1.52671,-3.47215,-3.41713,-2.1402,-4.47996,-2.1298,-0.20386,-5.20037
2161,-1.97333,-1.67986,-1.45892,-5.90094,-1.40866,-4.49941,-2.1457,-1.2678,-1.54546,-5.03811,-0.35082
2162,-1.97154,-2.78375,-1.7189,-0.05963,-0.90946,-5.56304,-5.78317,-0.23738,-3.144,-2.78651,-1.57489
2163,-1.971,-0.77947,-2.86866,-3.17807,-5.63816,-1.75343,-2.08843,-2.49195,-1.20507,-1.18943,-5.3737
2164,-1.96954,-3.96892,-1.41704,-1.99848,-4.55744,-0.8704,-0.2927,-6.5868,-2.57358,-0.64341,-1.5264
2165,-1.96867,-0.53726,-3.11266,-1.3555,-3.9261,-7.62634,-1.02468,-0.8249,-0.11415,-1.46451,-2.6165
2166,-1.9673,-0.33264,-3.27167,-2.0452,-3.94176,-6.47742,-0.99341,-2.18818,-4.20737,-0.39895,-0.04315
2167,-1.96547,-3.10158,-6.16754,-0.65259,-0.91904,-2.52328,-0.29417,-2.366,-0.1529,-4.60952,-3.72633
2168,-1.96336,-1.97739,-0.57276,-1.26525,-5.35968,-0.09746,-0.52562,-6.62288,-0.43212,-0.63789,-4.10342
2169,-1.96311,-0.89473,-0.17747,-8.05797,-1.42699,-0.31994,-2.87156,-3.25898,-1.15704,-1.28022,-2.52985
2170,-1.96163,-5.39365,-1.18637,-5.41588,-1.16047,-1.31135,-4.1234,-1.34507,-1.88621,-3.2855,-0.30184
2171,-1.95908,-2.64787,-0.84816,-0.91099,-0.73259,-1.20456,-5.95653,-2.9313,-1.37471,-4.09498,-4.78354
2172,-1.95781,-1.19362,-2.79723,-1.3444,-2.44374,-8.74442,-0.76238,-0.66478,-1.24951,-0.08592,-0.28592
2173,-1.95476,-2.9147,-0.94631,-4.04313,-0.45717,-2.55896,-3.30629,-5.04649,-2.49188,-1.2016,-4.43079
2174,-1.95451,-1.72226,-3.54665,-5.5788,-1.9387,-2.6846,-1.34284,-6.02923,-0.51566,-0.30011,-0.18839
2175,-1.94952,-0.32615,-3.22759,-0.56734,-1.58537,-4.99954,-1.13461,-3.78452,-1.51431,-2.79829,-5.66669
2176,-1.94813,-3.24853,-4.00658,-0.31633,-1.35328,-3.22501,-1.19418,-4.26531,-1.097,-5.88259,-1.35642
2177,-1.94793,-0.45359,-0.98592,-3.03123,-1.80608,-2.19313,-0.37562,-5.22026,-5.89096,-3.25131,-2.25856
2178,-1.9473,-1.81958,-2.70969,-3.75253,-0.5195,-2.42421,-2.41651,-5.09472,-0.00502,-1.0944,-5.68622
2179,-1.94695,-0.08582,-2.21489,-4.13608,-0.58693,-0.55116,-2.47095,-2.67403,-1.6153,-1.33618,-7.47598
2180,-1.94538,-0.46609,-3.76002,-2.2961,-5.82579,-1.54984,-3.8654,-4.35508,-0.37455,-0.01305,-2.48961
2181,-1.94359,-4.3846,-2.57791,-1.38088,-0.30921,-4.82048,-3.17858,-3.83004,-4.46821,-0.09856,-0.6045
2182,-1.9435,-1.59534,-4.97724,-2.27456,-2.29988,-2.61815,-2.56263,-4.73417,-1.00363,-1.83701,-4.26916
2183,-1.9398,-2.76286,-4.62205,-0.9342,-3.09586,-5.19337,-1.45429,-1.88256,-0.55394,-3.40406,-3.50125
2184,-1.93859,-0.21257,-0.10696,-3.7816,-2.237,-1.73767,-2.13913,-4.8964,-0.22563,-5.33404,-4.0997
2185,-1.93491,-1.65597,-0.06663,-2.90583,-5.17109,-1.76025,-4.31717,-2.14844,-2.82825,-3.56379,-3.35761
2186,-1.93367,-1.95741,-2.18526,-2.05033,-4.75305,-5.69111,-0.91046,-0.34878,-4.26934,-2.18373,-2.12685
2187,-1.93332,-2.87701,-1.25149,-5.48877,-0.78135,-1.46545,-6.56497,-1.01779,-2.97777,-0.66406,-0.30234
2188,-1.93284,-0.15262,-0.60243,-6.47783,-5.07454,-3.18866,-1.1305,-0.51807,-2.476,-3.16928,-0.52503
2189,-1.9325,-0.09526,-3.10552,-1.17764,-0.91015,-7.33212,-0.98906,-3.90011,-1.64182,-1.48436,-3.09014
2190,-1.93239,-2.46651,-0.909,-2.14955,-1.24563,-2.62195,-1.04884,-3.76827,-6.77549,-3.81747,-0.72726
2191,-1.93019,-2.02784,-0.68344,-4.48896,-3.52514,-0.56716,-2.06892,-2.54032,-2.56071,-5.913,-2.55764
2192,-1.93012,-0.75969,-0.53315,-2.10539,-5.14644,-0.14966,-0.19333,-1.02009,-3.00343,-7.1089,-1.95892
2193,-1.92944,-1.56847,-4.11074,-1.82644,-1.64654,-6.55003,-3.07173,-1.64529,-3.73315,-0.24701,-1.35248
2194,-1.92861,-4.43827,-1.03104,-3.98846,-4.33923,-4.748,-1.80645,-0.85466,-2.59125,-2.58683,-0.91594
2195,-1.92614,-1.08975,-3.08466,-2.30662,-3.39417,-7.45757,-2.12267,-0.79054,-1.99719,-0.08851,-2.00095
2196,-1.92372,-3.53233,-3.07764,-2.62189,-2.85929,-5.18494,-0.38366,-0.04176,-4.222,-3.7552,-0.58384
2197,-1.92225,-1.96696,-2.39398,-3.79561,-0.51653,-5.14476,-4.2065,-3.02202,-3.59412,-0.76803,-2.2865
2198,-1.91994,-0.32509,-5.06602,-1.79835,-3.5341,-3.01643,-2.51974,-2.20633,-0.5539,-5.58795,-1.72387
2199,-1.91957,-0.54243,-2.41775,-4.68966,-0.89254,-0.06718,-5.05149,-1.53881,-2.89114,-0.76306,-5.52765
2200,-1.91921,-0.52801,-3.78985,-5.01219,-2.49212,-3.97047,-2.71252,-0.94636,-0.24553,-0.47018,-5.10322
2201,-1.91914,-5.27129,-1.32948,-2.12836,-4.34667,-4.89811,-0.66294,-1.24527,-2.93527,-2.31595,-1.838
2202,-1.91592,-3.27505,-1.11467,-1.97867,-0.23837,-0.19627,-2.78154,-2.34358,-5.56495,-5.91755,-1.06536
2203,-1.91521,-2.38178,-0.58958,-0.44133,-2.97164,-0.49582,-4.14124,-2.70697,-7.00351,-0.81671,-2.61657
2204,-1.91514,-3.45917,-3.40784,-4.55088,-1.66543,-5.1237,-3.01297,-2.59698,-0.55209,-1.83705,-1.87473
2205,-1.91408,-0.44575,-0.6387,-1.47371,-4.67426,-6.50227,-2.22095,-0.62637,-3.83333,-0.34054,-3.04866
2206,-1.91318,-1.95073,-4.49175,-1.07362,-1.0081,-3.45379,-1.72072,-5.53906,-4.14885,-1.9355,-1.91306
2207,-1.91311,-4.38825,-1.75482,-3.18841,-1.30532,-6.33194,-1.56986,-2.73671,-1.42362,-2.27248,-2.21261
2208,-1.91206,-1.79442,-5.71541,-1.39645,-2.54698,-2.30188,-2.36404,-2.68787,-1.87674,-5.51143,-0.10466
2209,-1.91098,-0.08832,-0.92301,-0.38469,-0.00056,-2.45081,-5.91756,-2.45473,-6.01307,-3.42554,-0.63195
2210,-1.91069,-0.04345,-3.40322,-4.96778,-2.09945,-2.56519,-4.06687,-0.72914,-3.11349,-4.30935,-1.93993
2211,-1.90986,-8.28613,-0.10906,-1.70653,-1.10801,-2.08633,-2.43359,-2.20763,-2.29084,-0.07353,-1.77161
2212,-1.90763,-0.69491,-1.96983,-3.13985,-0.61977,-1.6643,-0.16929,-5.01931,-3.8052,-5.26877,-3.39464
2213,-1.90557,-1.62505,-5.68034,-3.04916,-1.11447,-2.04127,-3.37253,-3.38808,-2.4998,-3.65378,-2.07446
2214,-1.90276,-0.60304,-2.58558,-4.5304,-1.78549,-1.45236,-4.4948,-6.04931,-0.91708,-0.53394,-2.36331
2215,-1.90124,-2.41502,-3.24508,-1.77816,-3.18747,-3.33081,-0.06405,-3.54341,-4.01958,-3.835,-3.49031
2216,-1.8989,-3.31258,-4.12155,-4.3326,-2.40547,-1.06872,-2.5335,-1.60111,-4.52583,-1.8275,-3.15101
2217,-1.89832,-2.79121,-5.54896,-1.21292,-3.50725,-0.78258,-3.828,-1.59243,-1.38734,-4.82733,-1.00643
2218,-1.89696,-5.34778,-3.20613,-1.858,-2.7752,-2.2854,-2.61916,-0.95892,-2.97795,-4.15223,-2.69404
2219,-1.89583,-1.55917,-4.70745,-0.35958,-4.99887,-4.08756,-3.02018,-0.12835,-4.49029,-0.4392,-0.70351
2220,-1.89417,-1.18073,-3.32616,-0.44996,-2.6339,-3.98868,-7.29834,-1.14599,-0.23892,-0.61031,-2.42827
2221,-1.89402,-3.62099,-4.33235,-4.49639,-1.49955,-1.31224,-1.71745,-3.74234,-4.13012,-1.87309,-1.68006
2222,-1.89325,-1.4701,-3.33161,-4.11228,-0.11137,-0.96277,-2.07935,-5.95405,-4.84684,-1.27287,-0.64666
2223,-1.89123,-2.18465,-6.16145,-0.41528,-3.9857,-2.94884,-0.42548,-3.79576,-2.08166,-1.70976,-2.66228
2224,-1.89011,-2.04589,-3.6866,-1.16703,-1.43353,-1.42534,-1.94915,-3.22595,-1.30106,-7.34206,-1.84329
2225,-1.88945,-5.5835,-0.60032,-3.42403,-4.36111,-0.16009,-3.72549,-0.824,-0.34766,-4.40788,-0.12937
2226,-1.88926,-1.43752,-4.26038,-2.6637,-3.68326,-0.2353,-3.79364,-4.45299,-3.00381,-0.72513,-3.42445
2227,-1.88745,-0.97519,-3.82699,-1.4645,-6.16799,-2.80429,-0.81185,-1.69636,-1.31126,-5.18414,-0.81018
2228,-1.88702,-4.73296,-2.09464,-1.76605,-2.04226,-0.07849,-1.23608,-0.61459,-6.89593,-1.95589,-3.01161
2229,-1.88682,-5.1924,-1.61363,-3.39669,-1.41214,-1.23129,-3.43867,-5.67012,-1.23404,-0.03243,-2.5157
2230,-1.88479,-1.43163,-1.49346,-1.77788,-0.4888,-2.60542,-6.01588,-5.59292,-1.74926,-2.43465,-2.34958
2231,-1.88104,-0.44456,-4.3429,-0.92775,-4.4158,-2.90649,-1.00316,-4.11678,-4.1906,-1.25773,-3.39093
2232,-1.88023,-1.1334,-0.61054,-0.84463,-3.33517,-6.77382,-0.20123,-1.15095,-2.16119,-0.2291,-5.56754
2233,-1.87818,-2.61465,-0.12438,-3.20445,-3.60472,-0.13359,-4.23654,-0.51386,-0.75306,-2.82858,-6.28967
2234,-1.87805,-2.36851,-4.70325,-0.05454,-0.8206,-2.27739,-0.15671,-0.79811,-1.37315,-6.52515,-4.21366
2235,-1.87748,-4.85607,-5.48084,-5.33608,-1.42355,-2.68006,-0.02823,-0.87238,-0.89148,-1.18179,-1.48924
2236,-1.87736,-2.5975,-1.9299,-0.92754,-3.12683,-3.88941,-4.65332,-3.13884,-2.05195,-4.30329,-2.45043
2237,-1.87727,-3.7594,-1.97863,-3.5871,-2.92415,-3.37292,-1.3119,-1.89992,-4.94251,-2.72502,-2.90661
2238,-1.87477,-0.18965,-1.30563,-2.09506,-3.54428,-5.72842,-0.97182,-1.08448,-5.77367,-1.49155,-2.70151
2239,-1.87468,-0.61834,-1.14428,-0.12392,-2.72201,-1.14525,-0.4419,-2.47582,-1.21512,-7.85536,-4.06809
2240,-1.87288,-3.38246,-2.32368,-0.50935,-5.44736,-0.87058,-2.06843,-3.24474,-3.95379,-3.97753,-1.64339
2241,-1.87251,-0.04784,-3.27623,-0.51434,-2.00959,-6.25007,-2.60452,-0.62173,-1.2246,-4.57514,-3.57627
2242,-1.87243,-1.10015,-1.11256,-4.5004,-1.05785,-3.05843,-1.06336,-2.56042,-0.09124,-0.76517,-7.41882
2243,-1.871,-3.18848,-3.39283,-2.04848,-3.02934,-5.53118,-3.28547,-2.09906,-0.67085,-3.87767,-0.40964
2244,-1.87097,-1.0038,-1.48989,-6.45555,-1.84016,-2.10613,-3.16625,-1.34462,-4.02999,-3.84877,-0.94286
2245,-1.86909,-3.40424,-0.14524,-1.19586,-0.5994,-4.96856,-0.39084,-1.68626,-1.96487,-6.46024,-3.13512
