leaf_index,r0,r1,r2,r3,r4
2080,-3.39719,-7.13909,-4.0618,-3.60517,-2.8279
2081,-3.39642,-6.03191,-6.30676,-1.82657,-2.9948
2082,-3.39498,-2.03223,-4.21935,-8.00736,-1.55672
2083,-3.39379,-1.40788,-8.43651,-3.90496,-0.27671
2084,-3.39166,-5.07841,-3.91849,-3.35542,-6.00775
2085,-3.39056,-7.85331,-3.17867,-2.71752,-3.05626
2086,-3.38764,-3.64622,-3.28144,-8.02268,-0.31254
2087,-3.38463,-7.2934,-2.48431,-5.03066,-1.96755
2088,-3.38263,-7.85809,-0.38512,-4.31698,-2.8326
2089,-3.37942,-6.90204,-4.58934,-2.11016,-3.92766
2090,-3.37629,-5.46515,-1.24061,-6.83317,-3.24061
2091,-3.37316,-3.56619,-1.56411,-7.09315,-4.81091
2092,-3.3723,-5.40774,-0.95494,-5.32773,-5.4852
2093,-3.36613,-8.66009,-3.65208,-0.42232,-0.39499
2094,-3.36535,-6.58924,-4.72386,-3.00705,-3.72815
2095,-3.36452,-2.28866,-1.13488,-7.96524,-4.3254
2096,-3.3629,-0.97408,-2.15178,-9.11507,-0.16575
2097,-3.36005,-3.46731,-1.97121,-6.5911,-5.41845
2098,-3.35989,-6.80057,-3.8231,-5.25181,-0.51564
2099,-3.35967,-2.92344,-3.1507,-7.88584,-2.83775
2100,-3.35906,-9.02181,-0.14302,-2.15335,-1.63289
2101,-3.35817,-4.64154,-7.10541,-1.50409,-3.79863
2102,-3.35771,-0.54609,-9.32645,-0.522,-1.08276
2103,-3.35737,-7.8638,-1.56863,-4.92902,-0.36453
2104,-3.3552,-3.41404,-7.57524,-2.48937,-3.67501
2105,-3.35294,-0.79676,-2.36003,-2.00488,-8.86192
2106,-3.35189,-4.98058,-0.14462,-6.66159,-4.42278
2107,-3.35137,-0.76682,-2.15386,-5.72019,-7.12886
2108,-3.35025,-0.29411,-6.58278,-6.73059,-0.23555
2109,-3.34732,-3.55051,-4.14869,-7.02676,-3.09876
2110,-3.34613,-1.10649,-8.62084,-3.53167,-0.88741
2111,-3.34541,-7.06051,-4.80543,-3.6562,-1.58037
2112,-3.34474,-1.74843,-1.12537,-8.70867,-2.9408
2113,-3.34261,-6.63416,-1.15463,-3.78253,-5.40132
2114,-3.34067,-2.07426,-7.47532,-3.58733,-3.9734
2115,-3.34018,-2.51603,-2.08273,-8.51918,-2.36614
2116,-3.3399,-5.72408,-1.51042,-6.26926,-3.80722
2117,-3.33886,-8.22305,-3.67066,-1.77,-2.15101
2118,-3.33718,-5.03724,-6.71388,-2.84009,-3.21669
2119,-3.33627,-5.3714,-0.10476,-1.30233,-7.63612
2120,-3.33285,-6.86752,-4.35359,-1.89106,-4.38171
2121,-3.33269,-3.20759,-1.2997,-7.94595,-3.71176
2122,-3.32821,-1.29765,-0.04861,-7.98715,-4.84171
2123,-3.32774,-3.22793,-8.33041,-2.637,-1.4687
2124,-3.3273,-0.34817,-0.41514,-6.57553,-6.73779
2125,-3.32569,-8.94422,-2.00043,-0.5012,-2.16514
2126,-3.32563,-3.32805,-5.54714,-3.85933,-5.67442
2127,-3.32064,-3.89016,-3.54843,-7.53655,-2.10928
2128,-3.32059,-3.71295,-2.47485,-7.61536,-3.32702
2129,-3.32003,-5.32987,-6.33327,-3.48315,-2.88569
2130,-3.31908,-3.91616,-0.18114,-8.09233,-2.85109
2131,-3.31906,-1.67424,-7.5868,-1.23274,-5.20593
2132,-3.31699,-2.60266,-7.94472,-4.32258,-0.64845
2133,-3.31584,-8.98102,-0.13281,-2.62076,-1.20853
2134,-3.31008,-0.47966,-8.80411,-0.29101,-3.34908
2135,-3.31004,-6.42245,-6.21601,-2.24372,-2.03044
2136,-3.30877,-5.90447,-1.97587,-3.8274,-5.96961
2137,-3.30684,-1.23232,-0.44423,-8.30312,-4.29035
2138,-3.30603,-4.55424,-0.67354,-4.33025,-7.00887
2139,-3.30365,-0.82507,-6.94905,-5.09259,-3.76582
2140,-3.30287,-2.0641,-6.89742,-4.55373,-4.06444
2141,-3.29944,-0.47753,-0.04372,-3.33551,-8.81806
2142,-3.2986,-6.45329,-2.38575,-6.34671,-1.22545
2143,-3.29823,-4.05558,-2.5895,-8.07091,-0.91035
2144,-3.29703,-6.91256,-3.02267,-0.23504,-5.67048
2145,-3.29683,-1.94012,-7.39528,-5.33418,-1.49107
2146,-3.29658,-0.07202,-5.78553,-7.23252,-1.82912
2147,-3.29493,-5.21363,-3.26482,-6.03631,-3.85556
2148,-3.29365,-0.1092,-2.43704,-0.38233,-9.11343
2149,-3.29359,-8.4144,-3.38204,-1.93904,-1.77539
2150,-3.29353,-2.7453,-3.84122,-4.07915,-7.08672
2151,-3.29314,-2.99168,-6.50786,-2.88982,-5.43155
2152,-3.29172,-8.22458,-0.83583,-4.54259,-0.43257
2153,-3.29044,-4.4129,-0.14213,-8.33503,-0.45425
2154,-3.28956,-1.13928,-0.71385,-5.85384,-7.28723
2155,-3.28268,-7.63158,-2.474,-4.70587,-1.64836
2156,-3.28112,-2.5948,-6.89579,-1.10684,-5.80726
2157,-3.28016,-0.8427,-0.84354,-4.06556,-8.44334
2158,-3.27822,-6.73712,-1.69655,-2.68032,-5.81396
2159,-3.27815,-4.79707,-0.81787,-6.33367,-5.04556
2160,-3.27626,-2.03746,-1.09755,-7.88631,-4.66008
2161,-3.27467,-8.41939,-1.31013,-3.38774,-2.27972
2162,-3.27406,-5.04991,-2.91684,-6.85237,-2.88375
2163,-3.27157,-4.30505,-3.04969,-7.18005,-3.14796
2164,-3.27086,-0.4098,-9.2634,-1.15914,-1.4069
2165,-3.26936,-0.94475,-8.30551,-4.40494,-0.18348
2166,-3.26865,-4.58623,-6.19624,-1.16627,-5.34124
2167,-3.26843,-7.58289,-0.76528,-3.98242,-3.92068
2168,-3.26681,-0.54118,-1.117,-8.72954,-3.40331
2169,-3.2643,-1.13456,-1.63269,-4.39098,-8.13085
2170,-3.2638,-0.42811,-7.02175,-6.31225,-0.12194
2171,-3.26351,-5.6755,-5.70757,-3.55833,-3.44966
2172,-3.26289,-8.03244,-0.81165,-3.04102,-3.86352
2173,-3.2625,-4.91921,-7.4911,-1.79156,-2.4148
2174,-3.26029,-5.95802,-1.04575,-1.81552,-7.0344
2175,-3.25815,-1.12923,-5.34787,-7.22388,-2.7065
2176,-3.25794,-4.09167,-7.49686,-1.80571,-3.6305
2177,-3.25701,-0.011,-7.01987,-5.79726,-2.5505
2178,-3.2542,-4.57368,-6.00437,-5.68327,-0.37359
2179,-3.25244,-1.80503,-3.71625,-3.92061,-7.54863
2180,-3.25072,-2.63366,-6.9643,-1.01487,-5.74153
2181,-3.2497,-5.48925,-2.49556,-6.3292,-3.60846
2182,-3.24654,-0.93335,-8.47223,-0.54903,-4.0631
2183,-3.24085,-2.61804,-1.07187,-4.48346,-7.83533
2184,-3.23954,-8.61998,-0.57045,-1.97925,-3.31035
2185,-3.23816,-4.50789,-0.21444,-5.52476,-6.21485
2186,-3.23723,-5.26059,-3.7382,-4.1772,-5.51573
2187,-3.23663,-2.01125,-0.63784,-8.17333,-4.27423
2188,-3.23629,-1.94739,-7.35851,-5.61606,-0.21502
2189,-3.23235,-4.38801,-5.83856,-5.59786,-2.20736
2190,-3.22816,-6.22347,-0.82928,-3.03992,-6.39676
2191,-3.22748,-8.02232,-2.18712,-4.52037,-0.09233
2192,-3.22338,-0.69781,-4.57043,-8.20072,-0.99108
2193,-3.22323,-3.82329,-8.08059,-3.114,-0.01866
2194,-3.22214,-0.19621,-3.77265,-5.18772,-6.95945
2195,-3.22179,-9.46186,-0.1414,-0.18479,-0.19774
2196,-3.22012,-6.18705,-1.88682,-6.85687,-0.88001
2197,-3.21994,-3.4569,-7.79965,-2.65589,-3.12945
2198,-3.21901,-1.05368,-0.8849,-3.66994,-8.61837
2199,-3.21816,-7.83535,-0.21449,-1.2101,-5.17111
2200,-3.21802,-4.61715,-5.81168,-4.0445,-4.26528
2201,-3.21051,-3.83083,-1.85253,-1.82849,-8.26088
2202,-3.20909,-1.54969,-7.01943,-5.71873,-2.30736
2203,-3.20907,-3.54806,-0.69184,-4.85722,-7.28299
2204,-3.20836,-4.37304,-7.58726,-3.03716,-1.94735
2205,-3.20454,-0.452,-2.87635,-9.01369,-0.08121
2206,-3.20303,-0.11279,-7.66593,-4.10485,-3.75654
2207,-3.20196,-1.49393,-1.73951,-1.72784,-9.02797
2208,-3.20182,-5.74158,-0.0588,-5.72872,-4.89499
2209,-3.19943,-4.60673,-1.98255,-6.5006,-4.72795
2210,-3.19942,-3.0915,-3.32223,-6.28779,-5.44361
2211,-3.19543,-6.89052,-5.38891,-0.11473,-3.64093
2212,-3.19496,-6.51161,-1.62635,-2.35863,-6.25964
2213,-3.18805,-3.55834,-3.74789,-0.03771,-7.94522
2214,-3.18482,-4.65758,-7.68452,-0.63023,-2.9521
2215,-3.17835,-1.9756,-1.87018,-9.00851,-1.15942
2216,-3.17381,-2.90188,-7.39189,-0.2662,-5.1764
2217,-3.17371,-0.39692,-8.69066,-3.36893,-1.70083
2218,-3.1725,-4.67069,-0.42603,-1.58704,-8.08825
2219,-3.17239,-4.45535,-4.70234,-3.52463,-5.96245
2220,-3.17239,-0.57355,-8.82028,-3.12321,-1.43362
2221,-3.17121,-5.24958,-0.67433,-5.64513,-5.48298
2222,-3.16795,-6.83519,-2.05053,-3.43409,-5.21984
2223,-3.16746,-3.95328,-1.47975,-3.79465,-7.59933
2224,-3.16398,-7.57959,-1.16673,-0.6684,-5.54356
2225,-3.16369,-4.53267,-3.80557,-6.03596,-4.30475
2226,-3.16334,-2.58354,-8.09713,-4.2122,-0.11146
2227,-3.16314,-0.11335,-2.15685,-4.44606,-8.09705
2228,-3.15782,-3.54847,-5.74694,-4.17371,-5.19513
2229,-3.15662,-4.71605,-3.6823,-6.83054,-2.753
2230,-3.15572,-6.84754,-3.3433,-1.26148,-5.51213
2231,-3.15396,-3.31632,-6.83966,-5.56767,-1.12905
2232,-3.15374,-6.14849,-0.82931,-3.86052,-6.05463
2233,-3.15288,-2.63472,-4.36895,-7.44986,-2.92053
2234,-3.1503,-2.07647,-6.33028,-4.35512,-5.16955
2235,-3.14713,-0.14759,-7.4367,-0.98423,-5.81383
2236,-3.14395,-2.33296,-4.39139,-6.95003,-4.13348
2237,-3.13671,-3.8133,-1.44036,-5.97374,-6.15301
2238,-3.13544,-5.51944,-0.78147,-7.50252,-1.67519
2239,-3.1345,-7.59729,-5.12088,-0.71979,-2.3905
2240,-3.13354,-5.97164,-2.81826,-1.15993,-6.7255
2241,-3.12853,-6.29529,-1.13106,-4.34524,-5.51555
2242,-3.12716,-6.74906,-4.12556,-1.98793,-4.86815
2243,-3.12277,-1.25424,-0.50645,-8.41461,-4.19679
2244,-3.12174,-0.13931,-6.53402,-6.71193,-1.57859
2245,-3.11897,-6.19679,-5.68329,-1.24684,-4.2447
2246,-3.11588,-5.04278,-6.43361,-2.26794,-4.28097
2247,-3.1149,-5.70971,-3.47549,-1.3402,-6.61978
2248,-3.11489,-4.84546,-2.68958,-3.97693,-6.61582
2249,-3.10782,-1.68762,-3.13951,-2.0855,-8.56082
2250,-3.10634,-3.02802,-4.83038,-1.06649,-7.53072
2251,-3.10576,-5.78893,-1.82195,-1.78858,-7.09394
2252,-3.10474,-3.45712,-6.99507,-1.95374,-5.06566
2253,-3.10344,-0.54592,-2.24594,-6.82313,-6.20252
2254,-3.09987,-0.9765,-7.16446,-1.98446,-5.84549
2255,-3.09927,-2.41618,-2.02533,-1.79296,-8.78863
2256,-3.09741,-3.62683,-1.55577,-1.55491,-8.50964
2257,-3.09462,-6.60353,-3.82697,-1.62976,-5.43276
2258,-3.09247,-7.02585,-0.56046,-6.23662,-1.36544
2259,-3.09141,-5.52992,-3.09961,-6.7913,-2.03318
2260,-3.09041,-3.99736,-6.34353,-4.27108,-3.9985
2261,-3.08839,-1.70941,-3.60643,-1.51763,-8.49884
2262,-3.0861,-6.3701,-1.68586,-3.24023,-6.0462
2263,-3.08469,-7.58212,-3.47632,-2.90423,-3.53226
2264,-3.08336,-4.8548,-4.74977,-5.51129,-3.74021
2265,-3.08272,-7.22379,-0.88788,-2.65331,-5.52135
2266,-3.07877,-0.18999,-7.00785,-4.16185,-4.90449
2267,-3.07453,-3.86643,-8.21759,-0.64613,-2.76617
2268,-3.07197,-9.02426,-1.15706,-0.7756,-2.68057
2269,-3.07122,-6.65655,-4.59283,-4.98623,-0.54894
2270,-3.0709,-5.86184,-5.65168,-1.53224,-4.6818
2271,-3.0693,-0.89327,-5.35928,-7.77761,-0.75383
2272,-3.06821,-8.78657,-3.1754,-1.60075,-0.8583
2273,-3.068,-3.05741,-0.05073,-5.49906,-7.14125
2274,-3.06526,-5.38118,-4.57406,-4.17084,-4.83003
2275,-3.06292,-4.89249,-3.17515,-0.48404,-7.50774
2276,-3.06206,-3.31498,-2.51091,-8.38833,-1.72219
2277,-3.06161,-4.60267,-1.95463,-5.85826,-5.59483
2278,-3.06146,-0.33939,-5.28495,-4.78511,-6.29955
2279,-3.06131,-1.75794,-6.95633,-1.41381,-6.09497
2280,-3.05774,-3.17769,-1.35578,-8.62134,-2.09448
2281,-3.05565,-5.1953,-5.48908,-5.11481,-2.71672
2282,-3.05524,-2.55599,-6.86025,-4.82679,-3.711
2283,-3.05127,-7.08497,-5.96525,-1.89489,-1.1481
2284,-3.05051,-2.72032,-5.49486,-2.91713,-6.67766
2285,-3.05032,-4.08424,-3.41641,-7.83771,-0.9555
2286,-3.04846,-6.98309,-3.99667,-4.89716,-1.40986
2287,-3.04774,-9.05828,-0.96057,-2.72055,-0.57854
2288,-3.04709,-1.787,-1.16653,-6.49446,-6.63197
2289,-3.04389,-2.0408,-8.45139,-1.28964,-3.67161
2290,-3.0427,-4.59922,-2.55199,-3.09719,-7.31327
2291,-3.03794,-6.2248,-3.70191,-1.69514,-5.95358
2292,-3.03726,-8.98015,-1.88929,-1.34193,-2.18215
2293,-3.03665,-1.45331,-5.20367,-7.61251,-1.90741
2294,-3.03607,-9.12374,-0.04597,-0.80461,-2.62491
2295,-3.03585,-1.67675,-7.49154,-3.20118,-4.64772
2296,-3.0323,-4.45117,-5.16839,-6.22958,-2.33928
2297,-3.02842,-7.52574,-4.3164,-0.95513,-3.82732
2298,-3.02802,-6.18402,-6.96855,-0.94317,-1.77165
2299,-3.02682,-4.35193,-8.26293,-1.86669,-0.37229
2300,-3.02308,-1.17604,-2.52424,-4.58719,-7.87806
2301,-3.02223,-3.19795,-7.75753,-1.59352,-4.23328
2302,-3.01953,-7.55726,-4.81406,-2.59182,-1.96916
2303,-3.01569,-4.75721,-4.1918,-6.70463,-2.3982
2304,-3.01486,-3.93494,-2.66009,-8.24415,-0.62029
2305,-3.01391,-5.65496,-5.95548,-3.89226,-2.88451
2306,-3.01338,-5.13527,-5.46439,-3.29921,-4.87896
2307,-3.01325,-5.45444,-0.87506,-0.87658,-7.72239
2308,-3.01098,-5.74672,-3.41231,-5.50069,-4.00097
2309,-3.00885,-2.2383,-2.73545,-6.95402,-5.48597
2310,-3.00708,-7.67998,-3.01528,-3.35304,-3.41182
2311,-3.00656,-0.82452,-3.71876,-0.63723,-8.72041
2312,-3.00605,-7.27914,-0.75395,-0.74747,-6.07047
2313,-3.00477,-2.37366,-4.83279,-6.45878,-4.50171
2314,-3.004,-4.52196,-3.34572,-7.2677,-2.55237
2315,-3.00181,-8.79475,-0.60258,-3.52144,-0.93697
2316,-3.00138,-3.99181,-0.45535,-6.09752,-6.1376
2317,-2.9981,-2.55048,-7.85519,-4.70636,-0.80784
2318,-2.99683,-6.26649,-0.69101,-6.8735,-2.0069
2319,-2.99616,-3.10845,-5.78858,-6.81467,-1.18876
2320,-2.99401,-4.36633,-5.64853,-0.49015,-6.3107
2321,-2.99325,-7.23162,-5.50431,-0.99258,-2.73156
2322,-2.98645,-7.0723,-2.43705,-1.62363,-5.69985
2323,-2.98177,-2.66727,-5.33355,-1.94099,-7.19587
2324,-2.97993,-7.23694,-1.25778,-1.81158,-5.82091
2325,-2.97878,-2.32844,-4.47831,-7.67337,-2.60179
2326,-2.96841,-3.04212,-1.35677,-8.25013,-3.46821
2327,-2.96761,-1.55587,-6.67999,-3.76647,-5.47394
2328,-2.96744,-8.50569,-2.86633,-3.2576,-0.1408
2329,-2.96004,-4.58946,-3.79633,-4.16038,-6.20114
2330,-2.95776,-0.12279,-5.66754,-7.52644,-1.5711
2331,-2.95772,-8.30815,-0.55905,-2.07977,-4.19387
2332,-2.9563,-4.58193,-3.9823,-0.63332,-7.34891
2333,-2.95542,-2.48934,-4.31987,-0.86525,-8.10301
2334,-2.95488,-7.39632,-4.75368,-3.73697,-0.02686
2335,-2.95481,-4.14818,-2.79012,-3.59973,-7.30197
2336,-2.95467,-7.75069,-1.40017,-3.30866,-4.27657
2337,-2.95276,-0.04351,-9.02015,-1.31031,-2.86344
2338,-2.95238,-4.05351,-2.78791,-7.66425,-2.88778
2339,-2.95223,-4.08363,-4.72584,-4.92712,-5.29133
2340,-2.95124,-1.90348,-0.58563,-6.37258,-6.83478
2341,-2.94978,-2.20604,-3.7841,-6.5479,-5.40719
2342,-2.94961,-7.78885,-4.00951,-3.00783,-2.34743
2343,-2.94961,-1.45279,-3.36621,-0.6873,-8.7969
2344,-2.94609,-1.53644,-4.98612,-6.3271,-4.90574
2345,-2.9446,-6.68804,-5.21989,-3.86792,-2.09556
2346,-2.94366,-1.19919,-9.17437,-1.45776,-1.89808
2347,-2.94023,-3.62066,-3.70868,-5.86057,-5.49047
2348,-2.93997,-2.78059,-2.43178,-8.77978,-0.79173
2349,-2.93917,-7.85219,-0.13942,-5.12772,-1.84158
2350,-2.93813,-7.95447,-1.9983,-4.18416,-2.56777
2351,-2.93702,-5.6629,-1.87633,-0.08326,-7.46847
2352,-2.93453,-1.81972,-3.63239,-6.46052,-5.75713
2353,-2.93305,-8.78944,-3.52726,-1.24726,-0.38174
2354,-2.93127,-0.3068,-1.82313,-2.65144,-8.99775
2355,-2.93125,-1.28893,-8.10768,-1.57836,-4.63905
2356,-2.92906,-4.98875,-3.06639,-0.64899,-7.53054
2357,-2.92869,-5.58676,-7.1552,-0.35942,-2.98076
2358,-2.92179,-1.08976,-5.29502,-3.77273,-6.92854
2359,-2.91847,-4.59475,-3.31793,-5.27213,-5.61843
2360,-2.91801,-0.8709,-5.01249,-4.02904,-7.02628
2361,-2.91422,-1.14753,-4.28533,-8.03716,-2.68896
2362,-2.9116,-0.49763,-3.79139,-3.84537,-7.88121
2363,-2.91063,-3.68066,-7.57277,-3.49012,-2.90745
2364,-2.91059,-0.70128,-6.31447,-5.50784,-4.56375
2365,-2.90884,-0.2396,-4.30471,-5.71114,-6.35087
2366,-2.9065,-1.73883,-6.99989,-1.94217,-5.97982
2367,-2.90581,-4.86577,-1.95083,-6.10366,-5.17882
2368,-2.90447,-5.37617,-2.69848,-0.87334,-7.39029
2369,-2.90356,-3.36881,-8.63911,-2.32993,-0.39708
2370,-2.90151,-1.13662,-1.86191,-1.183,-9.24246
2371,-2.89919,-5.09938,-4.72655,-6.49575,-1.02765
2372,-2.89687,-7.41443,-2.40663,-2.30091,-5.05453
2373,-2.89439,-9.36069,-1.1879,-1.55739,-0.40418
2374,-2.89286,-2.98994,-5.50587,-4.21824,-5.88078
2375,-2.89227,-8.10542,-0.22553,-0.01817,-5.08781
2376,-2.89155,-4.17015,-0.15345,-8.41499,-1.84749
2377,-2.8882,-2.4405,-8.22379,-1.1269,-4.09898
2378,-2.88474,-3.35636,-5.28925,-3.54585,-6.31378
2379,-2.88274,-1.09229,-6.6856,-6.74672,-0.53031
2380,-2.87928,-5.79494,-6.47818,-0.21012,-4.01465
2381,-2.87749,-1.20195,-4.28676,-5.28885,-6.62775
2382,-2.87549,-1.8482,-3.72224,-8.59558,-0.75943
2383,-2.87263,-3.69958,-7.66356,-1.91332,-3.95856
2384,-2.87159,-5.18316,-2.61178,-4.54832,-6.11394
2385,-2.87158,-0.74842,-9.33425,-0.06377,-2.01533
2386,-2.87132,-1.45616,-1.846,-4.18341,-8.29014
2387,-2.87114,-0.09061,-4.84266,-8.15993,-1.30865
2388,-2.87,-0.67829,-6.62619,-1.41552,-6.73743
2389,-2.8666,-0.73965,-8.21677,-0.30592,-4.86073
2390,-2.86634,-4.48418,-2.0957,-5.16989,-6.3684
2391,-2.86579,-2.99691,-1.21725,-3.54728,-8.29101
2392,-2.86243,-5.01644,-7.12572,-3.97111,-0.31019
2393,-2.85922,-6.91609,-6.32069,-1.88836,-0.68966
2394,-2.85756,-8.32997,-2.89569,-3.74805,-0.114
2395,-2.85445,-7.11177,-4.11094,-3.47684,-3.50521
2396,-2.85324,-5.03737,-7.83834,-1.67895,-1.4918
2397,-2.85265,-4.83298,-1.99415,-1.60891,-7.87016
2398,-2.84875,-4.71987,-2.82707,-4.37542,-6.51696
2399,-2.8467,-7.47671,-4.45691,-1.43378,-3.7517
2400,-2.84647,-1.35351,-1.12261,-7.51027,-5.6922
2401,-2.84607,-0.77278,-0.92744,-9.03654,-2.96371
2402,-2.83904,-2.20364,-7.90431,-4.95542,-0.22254
2403,-2.83498,-2.98194,-4.0413,-7.93976,-1.92329
2404,-2.83338,-3.12507,-2.4266,-5.49929,-6.78788
2405,-2.83273,-2.65051,-6.67255,-5.94943,-2.24316
2406,-2.82701,-7.31704,-5.17088,-0.02611,-3.42494
2407,-2.82462,-2.24472,-6.01773,-6.03694,-3.78485
2408,-2.8243,-7.20295,-1.64521,-5.72977,-2.14568
2409,-2.82397,-1.55229,-0.18687,-8.59421,-3.96488
2410,-2.82369,-4.80836,-2.12685,-7.59656,-2.58363
2411,-2.82302,-5.00549,-6.78439,-2.81635,-3.60776
2412,-2.82041,-0.79253,-5.10809,-7.29936,-3.47043
2413,-2.81947,-8.28954,-1.11454,-0.33108,-4.68852
2414,-2.81872,-1.54312,-3.68865,-6.15199,-6.18227
2415,-2.81853,-2.37235,-6.16365,-6.89454,-0.95007
2416,-2.81731,-7.50253,-2.71817,-2.2261,-4.84054
2417,-2.81588,-7.35307,-2.49776,-3.98404,-3.98645
2418,-2.81335,-9.30349,-1.97505,-0.54467,-1.1544
2419,-2.81084,-1.71927,-1.13658,-6.17434,-7.05188
2420,-2.81041,-7.49421,-4.87889,-2.70816,-2.19102
2421,-2.80812,-4.18645,-3.60973,-1.54247,-7.69277
2422,-2.80743,-2.75201,-1.93679,-4.46973,-7.79841
2423,-2.80696,-1.21633,-2.61509,-7.5063,-5.24007
2424,-2.80643,-4.69349,-3.41631,-7.38417,-1.97435
2425,-2.80372,-0.43672,-3.50197,-1.73934,-8.75553
2426,-2.80199,-4.70216,-6.10426,-1.95787,-5.37989
2427,-2.79997,-1.68639,-4.72571,-4.56375,-6.79383
2428,-2.79994,-3.15474,-8.79764,-1.87881,-1.13117
2429,-2.79834,-3.07735,-2.29194,-8.40305,-2.61438
2430,-2.79739,-2.39638,-6.39918,-6.74405,-0.01493
2431,-2.79486,-2.99309,-0.49558,-8.41873,-3.47988
2432,-2.79294,-8.68639,-3.61978,-0.86408,-1.70195
2433,-2.79189,-4.87997,-6.46339,-3.00687,-4.19221
2434,-2.79177,-2.79992,-4.54237,-6.51188,-4.61831
2435,-2.79167,-0.19465,-7.19131,-0.5892,-6.33297
2436,-2.78982,-7.62729,-1.44988,-4.51037,-3.40526
2437,-2.7859,-1.00504,-4.11924,-2.92296,-8.10659
2438,-2.78479,-1.36795,-6.58467,-2.8961,-6.21517
2439,-2.78328,-1.27718,-8.3865,-4.50431,-0.00183
2440,-2.78189,-3.4848,-4.02552,-1.01841,-7.9294
2441,-2.78184,-2.57438,-7.79777,-0.19547,-4.97901
2442,-2.77984,-3.42221,-7.65226,-4.11339,-2.25475
2443,-2.77941,-0.01295,-8.9413,-0.93494,-3.38433
2444,-2.77909,-1.38896,-5.15095,-0.58901,-7.9667
2445,-2.77459,-0.71942,-3.98922,-5.78208,-6.51443
2446,-2.77285,-2.28778,-6.19728,-0.42608,-6.96344
2447,-2.77186,-4.03006,-5.31431,-0.95242,-6.85028
2448,-2.77013,-2.37031,-1.56281,-9.10158,-1.19456
2449,-2.76898,-2.42362,-6.64213,-1.48253,-6.33585
2450,-2.76425,-1.04014,-8.56212,-4.11272,-1.02602
2451,-2.76377,-7.97802,-2.66144,-2.92479,-3.61596
2452,-2.76309,-3.56735,-0.18273,-4.39545,-7.76441
2453,-2.76292,-5.96069,-4.68885,-5.89414,-0.33213
2454,-2.75591,-3.81439,-3.32645,-1.00452,-8.11055
2455,-2.75423,-4.5867,-5.31409,-1.21194,-6.45508
2456,-2.75409,-0.52631,-2.95638,-9.05685,-1.17105
2457,-2.75209,-0.80063,-6.08309,-4.20295,-6.09231
2458,-2.75193,-0.95042,-7.8771,-1.29049,-5.27347
2459,-2.75176,-5.31832,-2.76272,-7.45301,-0.98149
2460,-2.75136,-0.73627,-6.00493,-3.64923,-6.52011
2461,-2.75093,-4.41382,-2.8791,-7.94016,-1.27089
2462,-2.74992,-2.67531,-8.3803,-1.03148,-3.73995
2463,-2.74504,-0.28291,-7.42358,-2.89177,-5.37707
2464,-2.74374,-2.28258,-1.36356,-3.38284,-8.59993
2465,-2.74305,-0.55409,-8.14077,-4.32939,-2.67449
2466,-2.74251,-2.38599,-6.5651,-6.35175,-1.82765
2467,-2.74251,-0.51855,-6.63298,-5.1176,-4.69291
2468,-2.74245,-0.4207,-1.82616,-3.21996,-8.86561
2469,-2.73966,-1.39055,-8.54885,-3.74797,-1.85217
2470,-2.73743,-4.17238,-3.56411,-2.17708,-7.5931
2471,-2.73676,-7.39009,-3.65041,-3.88473,-3.07899
2472,-2.73628,-4.48379,-4.12546,-6.47271,-3.67328
2473,-2.73545,-0.27647,-3.09623,-4.29397,-8.02596
2474,-2.73043,-3.21717,-2.40164,-8.37395,-2.51072
2475,-2.72812,-2.1894,-1.79221,-5.71707,-7.20187
2476,-2.72403,-0.9169,-1.44338,-9.25445,-2.00268
2477,-2.72062,-1.90238,-2.4089,-6.14175,-6.74206
2478,-2.7185,-3.03106,-6.26974,-4.87638,-4.5093
2479,-2.71259,-4.39457,-7.12911,-4.16368,-2.27357
2480,-2.71207,-4.76699,-5.17366,-5.29092,-3.89357
2481,-2.70905,-1.80653,-8.28843,-0.84736,-4.47006
2482,-2.70904,-3.0231,-1.83145,-8.61839,-2.42716
2483,-2.70768,-3.55814,-7.36375,-2.08387,-4.63041
2484,-2.70493,-7.12597,-3.30078,-3.56878,-4.27465
2485,-2.70448,-3.37954,-8.39932,-1.50206,-2.90855
2486,-2.70236,-2.58059,-7.5653,-2.01533,-4.97418
2487,-2.702,-5.47944,-3.11632,-2.7992,-6.71774
2488,-2.7013,-3.78815,-4.9042,-7.00107,-2.29927
2489,-2.70079,-1.80533,-7.9617,-5.10054,-0.20574
2490,-2.69795,-5.36946,-5.44416,-5.85224,-0.04845
2491,-2.6966,-0.52732,-4.15008,-6.66323,-5.55234
2492,-2.69658,-0.66253,-1.6865,-9.21102,-2.14532
2493,-2.69489,-2.20604,-3.19019,-6.45821,-5.99877
2494,-2.69465,-7.46791,-0.79093,-1.58939,-5.81528
2495,-2.69293,-8.63695,-2.14999,-3.61108,-0.69913
2496,-2.69101,-2.04406,-0.359,-8.57987,-3.85192
2497,-2.67974,-1.21825,-4.12567,-8.50952,-1.37906
2498,-2.67931,-2.95812,-9.14454,-0.19867,-0.63933
2499,-2.67608,-4.54732,-6.87268,-4.9651,-0.52395
2500,-2.67424,-2.87144,-8.56959,-3.32837,-0.29567
2501,-2.67354,-2.67724,-1.10703,-2.14713,-8.93582
2502,-2.67327,-9.56027,-0.15005,-0.31258,-1.15526
2503,-2.67291,-3.81309,-4.92207,-6.64522,-3.15123
